Passenger 1 ID,Passenger 2 ID,Number of Flights Together,From,To
3309,8823,4,2017-07-13,2017-08-08
9225,9744,4,2017-07-13,2017-08-08
1041,3432,7,2017-07-13,2017-08-08
1041,5696,7,2017-07-13,2017-08-08
3309,4220,4,2017-07-13,2017-08-08
1413,6827,6,2017-07-13,2017-08-08
1753,3309,4,2017-07-13,2017-08-08
3432,5696,7,2017-07-13,2017-08-08
4220,5560,4,2017-07-13,2017-08-08
2489,8424,6,2017-07-13,2017-08-08
2489,7076,7,2017-07-13,2017-08-08
1378,8424,6,2017-07-13,2017-08-08
1378,3432,7,2017-07-13,2017-08-08
1378,5696,7,2017-07-13,2017-08-08
2489,3432,7,2017-07-13,2017-08-08
1753,5560,4,2017-07-13,2017-08-08
1378,7076,7,2017-07-13,2017-08-08
2489,5696,7,2017-07-13,2017-08-08
3309,5560,4,2017-07-13,2017-08-08
1041,8424,6,2017-07-13,2017-08-08
1041,7076,7,2017-07-13,2017-08-08
5560,8823,4,2017-07-13,2017-08-08
1064,8194,6,2017-07-13,2017-08-09
4217,4584,6,2017-07-13,2017-08-09
4364,8194,7,2017-07-13,2017-08-09
1064,4584,6,2017-07-13,2017-08-09
5016,8194,7,2017-07-13,2017-08-09
4363,8363,6,2017-07-13,2017-08-09
7579,8194,6,2017-07-13,2017-08-09
1064,4217,7,2017-07-13,2017-08-09
4217,7579,7,2017-07-13,2017-08-09
4217,4364,6,2017-07-13,2017-08-09
2532,5016,6,2017-07-13,2017-08-09
1064,4364,6,2017-07-13,2017-08-09
4584,5016,7,2017-07-13,2017-08-09
4217,8194,6,2017-07-13,2017-08-09
2532,4217,7,2017-07-13,2017-08-09
4217,5016,6,2017-07-13,2017-08-09
2532,4364,6,2017-07-13,2017-08-09
2532,8194,6,2017-07-13,2017-08-09
1064,2532,7,2017-07-13,2017-08-09
1064,5016,6,2017-07-13,2017-08-09
4364,4584,7,2017-07-13,2017-08-09
4584,7579,6,2017-07-13,2017-08-09
4584,8194,7,2017-07-13,2017-08-09
2532,7579,7,2017-07-13,2017-08-09
4010,6548,7,2017-07-13,2017-08-11
6548,10017,7,2017-07-13,2017-08-11
7679,10017,7,2017-07-13,2017-08-11
6987,10017,7,2017-07-13,2017-08-11
4010,6987,7,2017-07-13,2017-08-11
6987,7679,7,2017-07-13,2017-08-11
4010,7679,7,2017-07-13,2017-08-11
6548,7679,7,2017-07-13,2017-08-11
4010,10017,7,2017-07-13,2017-08-11
6548,6987,7,2017-07-13,2017-08-11
3432,7076,8,2017-07-13,2017-08-14
3432,8424,7,2017-07-13,2017-08-14
7076,8424,7,2017-07-13,2017-08-14
3214,10449,4,2017-07-13,2017-08-19
7381,9300,4,2017-07-13,2017-08-19
3214,4715,4,2017-07-13,2017-08-19
4715,10465,4,2017-07-13,2017-08-19
953,9300,4,2017-07-13,2017-08-19
7381,10465,4,2017-07-13,2017-08-19
3214,7381,4,2017-07-13,2017-08-19
4715,9300,4,2017-07-13,2017-08-19
9300,10465,4,2017-07-13,2017-08-19
3214,6084,4,2017-07-13,2017-08-19
3214,10465,4,2017-07-13,2017-08-19
9300,10449,4,2017-07-13,2017-08-19
6084,9300,4,2017-07-13,2017-08-19
557,4689,5,2017-07-13,2017-08-22
400,5530,5,2017-07-13,2017-08-22
2503,5530,5,2017-07-13,2017-08-22
2503,5209,5,2017-07-13,2017-08-22
557,2108,5,2017-07-13,2017-08-22
2503,3275,5,2017-07-13,2017-08-22
400,557,5,2017-07-13,2017-08-22
400,3275,5,2017-07-13,2017-08-22
557,2503,5,2017-07-13,2017-08-22
557,5530,5,2017-07-13,2017-08-22
2503,4823,5,2017-07-13,2017-08-22
2503,6053,5,2017-07-13,2017-08-22
5209,5530,5,2017-07-13,2017-08-22
557,5209,5,2017-07-13,2017-08-22
557,3275,5,2017-07-13,2017-08-22
557,4823,5,2017-07-13,2017-08-22
400,2503,5,2017-07-13,2017-08-22
3275,5209,5,2017-07-13,2017-08-22
371,5209,5,2017-07-13,2017-08-22
2503,4689,5,2017-07-13,2017-08-22
400,2108,5,2017-07-13,2017-08-22
371,2503,5,2017-07-13,2017-08-22
400,4823,5,2017-07-13,2017-08-22
2108,2503,5,2017-07-13,2017-08-22
400,5209,5,2017-07-13,2017-08-22
400,6053,5,2017-07-13,2017-08-22
371,557,5,2017-07-13,2017-08-22
400,4689,5,2017-07-13,2017-08-22
557,6053,5,2017-07-13,2017-08-22
1753,4220,5,2017-07-13,2017-08-23
6731,9866,4,2017-07-13,2017-08-23
1753,8823,5,2017-07-13,2017-08-23
5016,7579,7,2017-07-13,2017-08-24
4364,7579,7,2017-07-13,2017-08-24
6571,7060,4,2017-07-13,2017-08-25
7060,10057,4,2017-07-13,2017-08-25
2529,2755,4,2017-07-13,2017-08-26
2755,7864,4,2017-07-13,2017-08-26
7770,9822,6,2017-07-13,2017-08-29
4364,5016,9,2017-07-13,2017-08-29
2443,6088,4,2017-07-13,2017-08-30
4402,6816,4,2017-07-13,2017-08-30
7618,9362,4,2017-07-13,2017-08-30
8297,9985,4,2017-07-13,2017-08-30
2790,7192,4,2017-07-13,2017-08-30
7318,9985,4,2017-07-13,2017-08-30
2443,2790,4,2017-07-13,2017-08-30
2443,7192,4,2017-07-13,2017-08-30
10398,11095,4,2017-07-13,2017-08-31
7864,11095,5,2017-07-13,2017-08-31
7864,10398,4,2017-07-13,2017-08-31
3275,4823,6,2017-07-13,2017-09-01
9824,10440,4,2017-07-13,2017-09-01
2529,10446,4,2017-07-13,2017-09-01
2529,4567,4,2017-07-13,2017-09-01
2108,5530,6,2017-07-13,2017-09-01
3275,4689,6,2017-07-13,2017-09-01
371,4823,6,2017-07-13,2017-09-01
5530,6053,6,2017-07-13,2017-09-01
371,2108,6,2017-07-13,2017-09-01
371,4689,6,2017-07-13,2017-09-01
371,6053,6,2017-07-13,2017-09-01
371,3275,6,2017-07-13,2017-09-01
2108,3275,6,2017-07-13,2017-09-01
3275,5530,6,2017-07-13,2017-09-01
4823,5530,6,2017-07-13,2017-09-01
4689,5530,6,2017-07-13,2017-09-01
366,9225,6,2017-07-13,2017-09-02
366,3934,5,2017-07-13,2017-09-02
1378,2489,10,2017-07-13,2017-09-04
1041,2489,10,2017-07-13,2017-09-04
1041,1378,10,2017-07-13,2017-09-04
6084,10465,7,2017-07-13,2017-09-09
953,10465,7,2017-07-13,2017-09-09
4567,10440,4,2017-07-13,2017-09-10
525,2529,4,2017-07-13,2017-09-10
525,9824,4,2017-07-13,2017-09-10
3432,9659,5,2017-07-13,2017-09-11
6987,9659,7,2017-07-13,2017-09-11
6548,10016,8,2017-07-13,2017-09-14
1335,5207,5,2017-07-13,2017-09-14
5207,9500,5,2017-07-13,2017-09-14
371,5530,7,2017-07-13,2017-09-15
1283,8912,5,2017-07-13,2017-09-16
1283,4336,5,2017-07-13,2017-09-16
