Passenger 1 ID,Passenger 2 ID,Number of Flights Together,From,To
10701,11296,6,2017-07-24,2017-09-19
7711,10701,6,2017-07-24,2017-09-19
1263,7711,6,2017-07-24,2017-09-19
1263,11296,6,2017-07-24,2017-09-19
1263,10701,6,2017-07-24,2017-09-19
11296,11833,5,2017-07-24,2017-09-19
75,3551,6,2017-07-24,2017-09-19
7711,11833,5,2017-07-24,2017-09-19
10701,11833,5,2017-07-24,2017-09-19
7711,11296,6,2017-07-24,2017-09-19
3498,10877,4,2017-07-24,2017-09-21
2476,8330,4,2017-07-24,2017-09-21
4198,11791,4,2017-07-24,2017-09-21
11791,11885,4,2017-07-24,2017-09-21
3554,6777,4,2017-07-24,2017-09-22
6777,7336,4,2017-07-24,2017-09-22
2783,10000,4,2017-07-24,2017-09-22
7336,11883,4,2017-07-24,2017-09-22
3554,11883,4,2017-07-24,2017-09-22
2783,10355,4,2017-07-24,2017-09-22
3299,11883,5,2017-07-24,2017-09-22
5991,7336,5,2017-07-24,2017-09-22
10000,10355,4,2017-07-24,2017-09-22
5991,6777,4,2017-07-24,2017-09-22
6777,11883,7,2017-07-24,2017-09-22
1966,7336,4,2017-07-24,2017-09-22
1966,3554,4,2017-07-24,2017-09-22
1966,5991,4,2017-07-24,2017-09-22
1966,11883,7,2017-07-24,2017-09-22
3299,3554,4,2017-07-24,2017-09-22
3299,5991,4,2017-07-24,2017-09-22
3554,5991,5,2017-07-24,2017-09-22
4810,8901,4,2017-07-24,2017-09-23
4810,9544,4,2017-07-24,2017-09-23
4810,10847,4,2017-07-24,2017-09-23
9561,10365,4,2017-07-24,2017-09-23
4810,10365,4,2017-07-24,2017-09-23
1911,10847,5,2017-07-24,2017-09-23
2949,4810,4,2017-07-24,2017-09-23
1911,9561,4,2017-07-24,2017-09-23
8901,10847,5,2017-07-24,2017-09-23
8901,10365,5,2017-07-24,2017-09-23
9544,10365,5,2017-07-24,2017-09-23
2949,10847,5,2017-07-24,2017-09-23
1911,8901,5,2017-07-24,2017-09-23
10365,10847,5,2017-07-24,2017-09-23
2949,9544,5,2017-07-24,2017-09-23
2949,10365,5,2017-07-24,2017-09-23
11602,11757,4,2017-07-24,2017-09-23
9544,10847,5,2017-07-24,2017-09-23
2949,8901,5,2017-07-24,2017-09-23
1911,4810,4,2017-07-24,2017-09-23
8901,9544,5,2017-07-24,2017-09-23
1911,2949,5,2017-07-24,2017-09-23
8901,9561,4,2017-07-24,2017-09-23
9561,10847,4,2017-07-24,2017-09-23
1911,10365,5,2017-07-24,2017-09-23
760,10596,6,2017-07-24,2017-09-25
760,11610,6,2017-07-24,2017-09-25
615,10173,4,2017-07-24,2017-09-25
10596,11610,8,2017-07-24,2017-09-25
4982,10808,4,2017-07-24,2017-09-27
5094,8121,5,2017-07-24,2017-09-28
10117,10809,4,2017-07-24,2017-09-28
1351,9596,5,2017-07-24,2017-10-01
5303,9596,5,2017-07-24,2017-10-01
1351,5303,5,2017-07-24,2017-10-01
7810,8735,5,2017-07-24,2017-10-03
3503,6289,4,2017-07-24,2017-10-03
6030,8735,5,2017-07-24,2017-10-03
486,8735,5,2017-07-24,2017-10-03
5796,9184,4,2017-07-24,2017-10-04
227,8183,4,2017-07-24,2017-10-04
8882,8961,4,2017-07-24,2017-10-04
4495,8183,4,2017-07-24,2017-10-04
82,839,4,2017-07-24,2017-10-06
82,9303,4,2017-07-24,2017-10-06
4070,7560,5,2017-07-24,2017-10-06
582,4070,5,2017-07-24,2017-10-06
7560,11874,5,2017-07-24,2017-10-06
4070,11874,5,2017-07-24,2017-10-06
3315,4721,4,2017-07-24,2017-10-06
82,4606,4,2017-07-24,2017-10-06
582,7560,5,2017-07-24,2017-10-06
1142,4721,4,2017-07-24,2017-10-06
871,6736,4,2017-07-24,2017-10-08
4273,6736,4,2017-07-24,2017-10-08
486,7810,6,2017-07-24,2017-10-08
6030,7810,6,2017-07-24,2017-10-08
9576,10184,4,2017-07-24,2017-10-09
9512,9738,4,2017-07-24,2017-10-09
9738,10184,5,2017-07-24,2017-10-09
8882,9184,4,2017-07-24,2017-10-11
9280,10796,5,2017-07-24,2017-10-11
1198,9184,5,2017-07-24,2017-10-11
6171,10640,5,2017-07-24,2017-10-11
5575,9500,7,2017-07-24,2017-10-12
633,1335,5,2017-07-24,2017-10-15
8515,9551,4,2017-07-24,2017-10-15
1154,5692,4,2017-07-24,2017-10-15
7837,11948,5,2017-07-24,2017-10-17
10785,11948,5,2017-07-24,2017-10-17
3064,8581,4,2017-07-24,2017-10-17
7837,11874,5,2017-07-24,2017-10-17
7837,10716,5,2017-07-24,2017-10-17
8882,9267,5,2017-07-24,2017-10-17
10785,11874,5,2017-07-24,2017-10-17
4721,5235,5,2017-07-24,2017-10-17
1822,11874,4,2017-07-24,2017-10-17
582,10785,5,2017-07-24,2017-10-17
10716,11874,5,2017-07-24,2017-10-17
11874,11948,5,2017-07-24,2017-10-17
7837,10785,5,2017-07-24,2017-10-17
582,11874,6,2017-07-24,2017-10-17
4606,9303,5,2017-07-24,2017-10-17
10716,11948,5,2017-07-24,2017-10-17
1133,4721,5,2017-07-24,2017-10-17
582,1822,4,2017-07-24,2017-10-17
582,10716,5,2017-07-24,2017-10-17
9512,10184,5,2017-07-24,2017-10-20
5953,11698,4,2017-07-24,2017-10-21
3020,11698,5,2017-07-24,2017-10-21
2068,8609,4,2017-07-24,2017-10-22
4810,9561,5,2017-07-24,2017-10-23
1335,10668,4,2017-07-24,2017-10-23
5096,11871,6,2017-07-24,2017-10-25
1240,5096,6,2017-07-24,2017-10-25
4070,7825,6,2017-07-24,2017-10-25
2437,10767,6,2017-07-24,2017-10-25
5096,10767,8,2017-07-24,2017-10-25
2437,4070,6,2017-07-24,2017-10-25
7825,11871,6,2017-07-24,2017-10-25
2437,11871,6,2017-07-24,2017-10-25
1240,7825,6,2017-07-24,2017-10-25
7825,10767,6,2017-07-24,2017-10-25
5021,7825,6,2017-07-24,2017-10-25
7853,11683,5,2017-07-24,2017-10-27
2437,7825,7,2017-07-24,2017-10-27
2437,5096,7,2017-07-24,2017-10-27
5096,7825,7,2017-07-24,2017-10-27
9703,11683,6,2017-07-24,2017-10-27
10234,11803,5,2017-07-24,2017-10-31
8574,11803,5,2017-07-24,2017-10-31
10367,10879,4,2017-07-24,2017-10-31
8574,9951,5,2017-07-24,2017-10-31
9951,10234,5,2017-07-24,2017-10-31
5021,10767,7,2017-07-24,2017-11-06
1240,4070,7,2017-07-24,2017-11-06
1240,10767,7,2017-07-24,2017-11-06
