Passenger 1 ID,Passenger 2 ID,Number of Flights Together,From,To
3024,6860,5,2017-04-15,2017-05-15
5731,6879,5,2017-04-15,2017-05-15
5731,6860,5,2017-04-15,2017-05-15
7392,7776,5,2017-04-15,2017-05-15
3024,6879,5,2017-04-15,2017-05-15
3024,6891,5,2017-04-15,2017-05-15
5731,6891,5,2017-04-15,2017-05-15
3024,3930,5,2017-04-15,2017-05-15
3930,5731,5,2017-04-15,2017-05-15
3284,7392,5,2017-04-15,2017-05-15
3930,6891,5,2017-04-15,2017-05-15
2303,7796,5,2017-04-15,2017-05-18
670,7796,4,2017-04-15,2017-05-18
670,4215,4,2017-04-15,2017-05-18
670,2303,4,2017-04-15,2017-05-18
1208,5423,7,2017-04-15,2017-05-19
624,7712,4,2017-04-15,2017-05-19
5423,5789,7,2017-04-15,2017-05-19
5743,6054,4,2017-04-15,2017-05-20
167,6054,4,2017-04-15,2017-05-20
3284,7776,6,2017-04-15,2017-05-22
548,8390,4,2017-04-15,2017-05-22
7333,7795,4,2017-04-15,2017-05-22
548,7761,4,2017-04-15,2017-05-22
7761,8390,4,2017-04-15,2017-05-22
4215,7796,6,2017-04-15,2017-05-22
7384,8390,4,2017-04-15,2017-05-22
548,7384,4,2017-04-15,2017-05-22
7306,7761,4,2017-04-15,2017-05-22
4203,7306,4,2017-04-15,2017-05-22
7333,7797,4,2017-04-15,2017-05-22
7327,7795,4,2017-04-15,2017-05-22
7384,7761,4,2017-04-15,2017-05-22
7327,7735,4,2017-04-15,2017-05-22
7327,7797,4,2017-04-15,2017-05-22
4203,8390,4,2017-04-15,2017-05-22
7306,8390,4,2017-04-15,2017-05-22
7333,7735,4,2017-04-15,2017-05-22
4203,7761,4,2017-04-15,2017-05-22
5707,7414,4,2017-04-15,2017-05-23
4203,7384,5,2017-04-15,2017-05-23
2575,6936,4,2017-04-15,2017-05-23
4263,6904,4,2017-04-15,2017-05-23
4263,7414,4,2017-04-15,2017-05-23
2575,7414,4,2017-04-15,2017-05-23
4263,5707,4,2017-04-15,2017-05-23
4203,7735,4,2017-04-15,2017-05-23
4263,6936,4,2017-04-15,2017-05-23
5707,6904,4,2017-04-15,2017-05-23
2575,5707,4,2017-04-15,2017-05-23
7384,7735,4,2017-04-15,2017-05-23
6936,7414,4,2017-04-15,2017-05-23
6904,7414,4,2017-04-15,2017-05-23
4536,6912,4,2017-04-15,2017-05-24
6912,7460,4,2017-04-15,2017-05-24
1371,6808,4,2017-04-15,2017-05-24
4536,7460,4,2017-04-15,2017-05-24
755,8370,4,2017-04-15,2017-05-27
64,4053,4,2017-04-15,2017-05-27
2780,7454,4,2017-04-15,2017-05-27
6986,7454,4,2017-04-15,2017-05-27
700,4670,4,2017-04-15,2017-05-29
7192,7437,6,2017-04-15,2017-05-29
6932,7192,6,2017-04-15,2017-05-29
6932,7437,6,2017-04-15,2017-05-29
2780,7450,5,2017-04-15,2017-05-31
5912,7450,4,2017-04-15,2017-05-31
6986,7431,5,2017-04-15,2017-05-31
2620,6986,4,2017-04-15,2017-05-31
2620,7450,4,2017-04-15,2017-05-31
5912,6986,4,2017-04-15,2017-05-31
2780,6986,5,2017-04-15,2017-05-31
6986,7450,5,2017-04-15,2017-05-31
2620,7431,4,2017-04-15,2017-05-31
2780,7431,5,2017-04-15,2017-05-31
5912,7431,4,2017-04-15,2017-05-31
6054,6831,4,2017-04-15,2017-06-04
5799,6831,4,2017-04-15,2017-06-04
7306,7795,5,2017-04-15,2017-06-04
548,7306,6,2017-04-15,2017-06-04
5799,6886,6,2017-04-15,2017-06-04
548,7795,5,2017-04-15,2017-06-04
5789,6084,4,2017-04-15,2017-06-05
1208,6084,4,2017-04-15,2017-06-05
