Passenger 1 ID,Passenger 2 ID,Number of Flights Together,From,To
2560,5460,5,2017-03-13,2017-04-12
4656,5460,5,2017-03-13,2017-04-12
2560,4656,5,2017-03-13,2017-04-12
1586,4632,5,2017-03-13,2017-04-12
6471,6488,4,2017-03-13,2017-04-12
1586,5460,5,2017-03-13,2017-04-12
6456,6488,4,2017-03-13,2017-04-12
4656,5450,5,2017-03-13,2017-04-12
2560,3404,5,2017-03-13,2017-04-12
6447,6471,4,2017-03-13,2017-04-12
3404,5450,5,2017-03-13,2017-04-12
6401,6488,4,2017-03-13,2017-04-12
3404,5460,5,2017-03-13,2017-04-12
4632,5460,5,2017-03-13,2017-04-12
4069,4656,5,2017-03-13,2017-04-12
3404,4069,5,2017-03-13,2017-04-12
6418,6471,4,2017-03-13,2017-04-12
2560,4632,5,2017-03-13,2017-04-12
1586,4069,5,2017-03-13,2017-04-12
4069,4632,5,2017-03-13,2017-04-12
6401,6418,4,2017-03-13,2017-04-12
3404,4656,5,2017-03-13,2017-04-12
6401,6447,4,2017-03-13,2017-04-12
1586,3404,5,2017-03-13,2017-04-12
6418,6456,4,2017-03-13,2017-04-12
6447,6488,4,2017-03-13,2017-04-12
1586,5450,5,2017-03-13,2017-04-12
2560,5450,5,2017-03-13,2017-04-12
6447,6456,4,2017-03-13,2017-04-12
6418,6488,4,2017-03-13,2017-04-12
1548,1643,5,2017-03-13,2017-04-13
3492,5422,5,2017-03-13,2017-04-13
3492,3991,5,2017-03-13,2017-04-13
1617,4554,5,2017-03-13,2017-04-13
3991,4554,5,2017-03-13,2017-04-13
1617,4945,5,2017-03-13,2017-04-13
6430,6465,4,2017-03-13,2017-04-13
1617,4346,5,2017-03-13,2017-04-13
1444,3492,5,2017-03-13,2017-04-13
3492,4554,5,2017-03-13,2017-04-13
2544,3940,5,2017-03-13,2017-04-13
1598,5422,5,2017-03-13,2017-04-13
1598,3991,5,2017-03-13,2017-04-13
1643,3940,5,2017-03-13,2017-04-13
1444,1548,5,2017-03-13,2017-04-13
4346,4523,5,2017-03-13,2017-04-13
3940,4542,5,2017-03-13,2017-04-13
4346,4945,5,2017-03-13,2017-04-13
6410,6465,4,2017-03-13,2017-04-13
1617,4542,5,2017-03-13,2017-04-13
1548,4542,5,2017-03-13,2017-04-13
1444,3991,5,2017-03-13,2017-04-13
1643,3492,5,2017-03-13,2017-04-13
1548,3492,5,2017-03-13,2017-04-13
1617,3940,5,2017-03-13,2017-04-13
1598,4554,5,2017-03-13,2017-04-13
3991,4542,5,2017-03-13,2017-04-13
1598,4542,5,2017-03-13,2017-04-13
1444,4945,5,2017-03-13,2017-04-13
3940,5434,5,2017-03-13,2017-04-13
3940,4554,5,2017-03-13,2017-04-13
4945,5422,5,2017-03-13,2017-04-13
4945,5434,5,2017-03-13,2017-04-13
1643,4523,5,2017-03-13,2017-04-13
6410,6430,4,2017-03-13,2017-04-13
4542,4945,5,2017-03-13,2017-04-13
2544,4523,5,2017-03-13,2017-04-13
4523,4945,5,2017-03-13,2017-04-13
3492,3940,5,2017-03-13,2017-04-13
1548,1617,5,2017-03-13,2017-04-13
3940,4523,5,2017-03-13,2017-04-13
1598,2544,5,2017-03-13,2017-04-13
3991,5422,5,2017-03-13,2017-04-13
3940,5422,5,2017-03-13,2017-04-13
1598,4945,5,2017-03-13,2017-04-13
3492,5434,5,2017-03-13,2017-04-13
1548,4346,5,2017-03-13,2017-04-13
3492,4945,5,2017-03-13,2017-04-13
1643,4945,5,2017-03-13,2017-04-13
1598,5434,5,2017-03-13,2017-04-13
2544,4945,5,2017-03-13,2017-04-13
3940,4346,5,2017-03-13,2017-04-13
1444,1598,5,2017-03-13,2017-04-13
2544,3492,5,2017-03-13,2017-04-13
1444,4523,5,2017-03-13,2017-04-13
3492,4346,5,2017-03-13,2017-04-13
1444,1617,5,2017-03-13,2017-04-13
1643,3991,5,2017-03-13,2017-04-13
1598,4346,5,2017-03-13,2017-04-13
3991,4346,5,2017-03-13,2017-04-13
1548,4554,5,2017-03-13,2017-04-13
1548,2544,5,2017-03-13,2017-04-13
1617,5422,5,2017-03-13,2017-04-13
1617,5434,5,2017-03-13,2017-04-13
4552,4646,6,2017-03-13,2017-04-14
1651,4552,6,2017-03-13,2017-04-14
391,4552,6,2017-03-13,2017-04-14
1046,4646,6,2017-03-13,2017-04-14
391,4646,6,2017-03-13,2017-04-14
1651,4646,6,2017-03-13,2017-04-14
6503,6572,4,2017-03-13,2017-04-21
6516,6530,4,2017-03-13,2017-04-21
6570,6579,4,2017-03-13,2017-04-21
6531,6579,4,2017-03-13,2017-04-21
6503,6531,4,2017-03-13,2017-04-21
6516,6556,4,2017-03-13,2017-04-21
6503,6580,4,2017-03-13,2017-04-21
6531,6570,4,2017-03-13,2017-04-21
6501,6516,4,2017-03-13,2017-04-21
6570,6585,4,2017-03-13,2017-04-21
6501,6532,4,2017-03-13,2017-04-21
6503,6585,4,2017-03-13,2017-04-21
6530,6532,4,2017-03-13,2017-04-21
6579,6580,4,2017-03-13,2017-04-21
6570,6580,4,2017-03-13,2017-04-21
6570,6572,4,2017-03-13,2017-04-21
6530,6556,4,2017-03-13,2017-04-21
6503,6579,4,2017-03-13,2017-04-21
6501,6530,4,2017-03-13,2017-04-21
6572,6579,4,2017-03-13,2017-04-21
6579,6585,4,2017-03-13,2017-04-21
6532,6556,4,2017-03-13,2017-04-21
3527,4609,5,2017-03-13,2017-04-22
4593,6027,5,2017-03-13,2017-04-22
3963,5420,5,2017-03-13,2017-04-22
3527,6004,5,2017-03-13,2017-04-22
3963,4609,5,2017-03-13,2017-04-22
3527,5420,5,2017-03-13,2017-04-22
4593,4609,5,2017-03-13,2017-04-22
3527,6027,5,2017-03-13,2017-04-22
4593,5420,5,2017-03-13,2017-04-22
3963,6004,5,2017-03-13,2017-04-22
4593,6004,5,2017-03-13,2017-04-22
3963,6027,5,2017-03-13,2017-04-22
2544,3991,6,2017-03-13,2017-04-27
1617,2544,6,2017-03-13,2017-04-27
6516,6532,5,2017-03-13,2017-04-27
6527,6550,4,2017-03-13,2017-04-28
6531,6585,6,2017-03-13,2017-04-29
6531,6572,6,2017-03-13,2017-04-29
6580,6585,6,2017-03-13,2017-04-29
6531,6580,6,2017-03-13,2017-04-29
4387,4916,5,2017-03-13,2017-04-29
6572,6585,6,2017-03-13,2017-04-29
3527,3920,7,2017-03-13,2017-04-30
6524,6555,4,2017-03-13,2017-04-30
3527,4593,7,2017-03-13,2017-04-30
3920,4593,7,2017-03-13,2017-04-30
4593,5467,6,2017-03-13,2017-04-30
3527,5467,6,2017-03-13,2017-04-30
3937,4593,6,2017-03-13,2017-04-30
1654,4485,4,2017-03-13,2017-04-30
3963,5467,6,2017-03-13,2017-04-30
6524,6591,4,2017-03-13,2017-04-30
3963,4593,7,2017-03-13,2017-04-30
6412,6486,6,2017-03-13,2017-05-01
6506,6522,4,2017-03-13,2017-05-01
6522,6590,4,2017-03-13,2017-05-01
6506,6548,4,2017-03-13,2017-05-01
6506,6590,4,2017-03-13,2017-05-01
6484,6486,4,2017-03-13,2017-05-01
6548,6558,4,2017-03-13,2017-05-01
6522,6558,4,2017-03-13,2017-05-01
6548,6590,4,2017-03-13,2017-05-01
6558,6590,4,2017-03-13,2017-05-01
6506,6558,4,2017-03-13,2017-05-01
6503,6570,5,2017-03-13,2017-05-02
6408,6469,6,2017-03-13,2017-05-03
1046,5460,5,2017-03-13,2017-05-07
6454,6479,4,2017-03-13,2017-05-09
6572,6580,7,2017-03-13,2017-05-09
6422,6479,4,2017-03-13,2017-05-09
6422,6454,4,2017-03-13,2017-05-09
6418,6446,4,2017-03-13,2017-05-12
6446,6447,4,2017-03-13,2017-05-12
4632,5450,7,2017-03-13,2017-05-12
6475,6486,4,2017-03-13,2017-05-12
6565,6600,5,2017-03-13,2017-05-13
1444,3940,6,2017-03-13,2017-05-13
6553,6584,4,2017-03-13,2017-05-13
6507,6553,4,2017-03-13,2017-05-13
2504,4591,4,2017-03-13,2017-05-14
3873,3961,4,2017-03-13,2017-05-14
3961,4591,4,2017-03-13,2017-05-14
