Passenger 1 ID,Passenger 2 ID,Number of Flights Together,From,To
7526,7553,4,2017-03-17,2017-04-22
7513,7553,4,2017-03-17,2017-04-22
7513,7526,4,2017-03-17,2017-04-22
7369,7389,5,2017-03-17,2017-04-24
7349,7373,4,2017-03-17,2017-04-27
7424,7454,4,2017-03-17,2017-04-29
7306,7312,4,2017-03-17,2017-04-29
7424,7487,4,2017-03-17,2017-04-29
7410,7424,4,2017-03-17,2017-04-29
7431,7486,4,2017-03-17,2017-04-29
7450,7496,4,2017-03-17,2017-04-29
7471,7477,4,2017-03-17,2017-04-29
7431,7460,4,2017-03-17,2017-04-29
7437,7485,4,2017-03-17,2017-04-29
7180,7186,6,2017-03-17,2017-04-29
7407,7436,4,2017-03-17,2017-04-29
7407,7486,4,2017-03-17,2017-04-29
7454,7460,4,2017-03-17,2017-04-29
7410,7421,4,2017-03-17,2017-04-29
7410,7477,4,2017-03-17,2017-04-29
7407,7496,4,2017-03-17,2017-04-29
7430,7436,4,2017-03-17,2017-04-29
7407,7421,4,2017-03-17,2017-04-29
7471,7486,4,2017-03-17,2017-04-29
7407,7424,4,2017-03-17,2017-04-29
7421,7496,4,2017-03-17,2017-04-29
7460,7477,4,2017-03-17,2017-04-29
7424,7477,4,2017-03-17,2017-04-29
7407,7450,4,2017-03-17,2017-04-29
7410,7471,4,2017-03-17,2017-04-29
7410,7486,4,2017-03-17,2017-04-29
7424,7450,4,2017-03-17,2017-04-29
7149,7186,4,2017-03-17,2017-04-29
7460,7486,4,2017-03-17,2017-04-29
7450,7471,4,2017-03-17,2017-04-29
7141,7186,4,2017-03-17,2017-04-29
7436,7471,4,2017-03-17,2017-04-29
7486,7496,4,2017-03-17,2017-04-29
7421,7430,4,2017-03-17,2017-04-29
7421,7485,4,2017-03-17,2017-04-29
7436,7486,4,2017-03-17,2017-04-29
7450,7486,4,2017-03-17,2017-04-29
7430,7496,4,2017-03-17,2017-04-29
7442,7477,4,2017-03-17,2017-04-29
7477,7485,4,2017-03-17,2017-04-29
7437,7486,4,2017-03-17,2017-04-29
7120,7149,6,2017-03-17,2017-04-29
7430,7454,4,2017-03-17,2017-04-29
7485,7486,4,2017-03-17,2017-04-29
7421,7424,4,2017-03-17,2017-04-29
7471,7496,4,2017-03-17,2017-04-29
7431,7477,4,2017-03-17,2017-04-29
7454,7486,4,2017-03-17,2017-04-29
7430,7477,4,2017-03-17,2017-04-29
7424,7485,4,2017-03-17,2017-04-29
7437,7477,4,2017-03-17,2017-04-29
7454,7471,4,2017-03-17,2017-04-29
7562,7575,4,2017-03-17,2017-04-29
7141,7172,6,2017-03-17,2017-04-29
7431,7471,4,2017-03-17,2017-04-29
7437,7460,4,2017-03-17,2017-04-29
7312,7384,4,2017-03-17,2017-04-29
7485,7496,4,2017-03-17,2017-04-29
7410,7450,4,2017-03-17,2017-04-29
7436,7437,4,2017-03-17,2017-04-29
7421,7477,4,2017-03-17,2017-04-29
7442,7471,4,2017-03-17,2017-04-29
7477,7496,4,2017-03-17,2017-04-29
7430,7486,4,2017-03-17,2017-04-29
7442,7450,4,2017-03-17,2017-04-29
7407,7485,4,2017-03-17,2017-04-29
7110,7186,6,2017-03-17,2017-04-29
7407,7487,4,2017-03-17,2017-04-29
7410,7487,4,2017-03-17,2017-04-29
7562,7563,4,2017-03-17,2017-04-29
7421,7431,4,2017-03-17,2017-04-29
7442,7486,4,2017-03-17,2017-04-29
7433,7476,7,2017-03-17,2017-04-29
7460,7487,4,2017-03-17,2017-04-29
7442,7496,4,2017-03-17,2017-04-29
7410,7460,4,2017-03-17,2017-04-29
7421,7454,4,2017-03-17,2017-04-29
7430,7450,4,2017-03-17,2017-04-29
7424,7431,4,2017-03-17,2017-04-29
7436,7487,4,2017-03-17,2017-04-29
7437,7487,4,2017-03-17,2017-04-29
7149,7172,6,2017-03-17,2017-04-29
7431,7496,4,2017-03-17,2017-04-29
7421,7436,4,2017-03-17,2017-04-29
7442,7485,4,2017-03-17,2017-04-29
7407,7431,4,2017-03-17,2017-04-29
7454,7477,4,2017-03-17,2017-04-29
7431,7485,4,2017-03-17,2017-04-29
7410,7496,4,2017-03-17,2017-04-29
7421,7442,4,2017-03-17,2017-04-29
7120,7186,4,2017-03-17,2017-04-29
7430,7487,4,2017-03-17,2017-04-29
7550,7581,4,2017-03-17,2017-04-29
7436,7454,4,2017-03-17,2017-04-29
7111,7196,5,2017-03-17,2017-04-29
7454,7485,4,2017-03-17,2017-04-29
7575,7581,4,2017-03-17,2017-04-29
7407,7460,4,2017-03-17,2017-04-29
7454,7487,4,2017-03-17,2017-04-29
7149,7180,4,2017-03-17,2017-04-29
7421,7486,4,2017-03-17,2017-04-29
7471,7485,4,2017-03-17,2017-04-29
7509,7533,4,2017-03-17,2017-04-29
7436,7442,4,2017-03-17,2017-04-29
7436,7485,4,2017-03-17,2017-04-29
7543,7563,5,2017-03-17,2017-04-29
7172,7186,4,2017-03-17,2017-04-29
7477,7487,4,2017-03-17,2017-04-29
7543,7562,4,2017-03-17,2017-04-29
7110,7141,4,2017-03-17,2017-04-29
7312,7392,4,2017-03-17,2017-04-29
7424,7437,4,2017-03-17,2017-04-29
7431,7487,4,2017-03-17,2017-04-29
7442,7460,4,2017-03-17,2017-04-29
7424,7442,4,2017-03-17,2017-04-29
7485,7487,4,2017-03-17,2017-04-29
7442,7487,4,2017-03-17,2017-04-29
7431,7442,4,2017-03-17,2017-04-29
7450,7477,4,2017-03-17,2017-04-29
7110,7149,4,2017-03-17,2017-04-29
7487,7496,4,2017-03-17,2017-04-29
7563,7581,4,2017-03-17,2017-04-29
7407,7430,4,2017-03-17,2017-04-29
7430,7485,4,2017-03-17,2017-04-29
7471,7487,4,2017-03-17,2017-04-29
7172,7180,4,2017-03-17,2017-04-29
7327,7392,4,2017-03-17,2017-04-29
7407,7437,4,2017-03-17,2017-04-29
7450,7460,4,2017-03-17,2017-04-29
7543,7550,7,2017-03-17,2017-04-29
7543,7581,4,2017-03-17,2017-04-29
7410,7436,4,2017-03-17,2017-04-29
7436,7460,4,2017-03-17,2017-04-29
7110,7180,6,2017-03-17,2017-04-29
7424,7460,4,2017-03-17,2017-04-29
7431,7436,4,2017-03-17,2017-04-29
7437,7471,4,2017-03-17,2017-04-29
7433,7463,7,2017-03-17,2017-04-29
7424,7471,4,2017-03-17,2017-04-29
7421,7437,4,2017-03-17,2017-04-29
7486,7487,4,2017-03-17,2017-04-29
7436,7477,4,2017-03-17,2017-04-29
7430,7460,4,2017-03-17,2017-04-29
7460,7496,4,2017-03-17,2017-04-29
7550,7575,7,2017-03-17,2017-04-29
7563,7575,5,2017-03-17,2017-04-29
7421,7450,4,2017-03-17,2017-04-29
7460,7471,4,2017-03-17,2017-04-29
7550,7562,4,2017-03-17,2017-04-29
7410,7485,4,2017-03-17,2017-04-29
7410,7431,4,2017-03-17,2017-04-29
7450,7487,4,2017-03-17,2017-04-29
7460,7485,4,2017-03-17,2017-04-29
7410,7454,4,2017-03-17,2017-04-29
7141,7149,6,2017-03-17,2017-04-29
7550,7563,5,2017-03-17,2017-04-29
7421,7487,4,2017-03-17,2017-04-29
7437,7496,4,2017-03-17,2017-04-29
7421,7471,4,2017-03-17,2017-04-29
7430,7431,4,2017-03-17,2017-04-29
7436,7450,4,2017-03-17,2017-04-29
7437,7454,4,2017-03-17,2017-04-29
7450,7485,4,2017-03-17,2017-04-29
7431,7437,4,2017-03-17,2017-04-29
7407,7477,4,2017-03-17,2017-04-29
7141,7180,4,2017-03-17,2017-04-29
7533,7594,4,2017-03-17,2017-04-29
7120,7141,6,2017-03-17,2017-04-29
7430,7471,4,2017-03-17,2017-04-29
7407,7471,4,2017-03-17,2017-04-29
7424,7436,4,2017-03-17,2017-04-29
7463,7476,7,2017-03-17,2017-04-29
7407,7454,4,2017-03-17,2017-04-29
7543,7575,7,2017-03-17,2017-04-29
7424,7486,4,2017-03-17,2017-04-29
7407,7442,4,2017-03-17,2017-04-29
7424,7430,4,2017-03-17,2017-04-29
7436,7496,4,2017-03-17,2017-04-29
7407,7410,4,2017-03-17,2017-04-29
7437,7450,4,2017-03-17,2017-04-29
7424,7496,4,2017-03-17,2017-04-29
7454,7496,4,2017-03-17,2017-04-29
7421,7460,4,2017-03-17,2017-04-29
7384,7392,5,2017-03-17,2017-04-30
7104,7185,4,2017-03-17,2017-04-30
7306,7392,5,2017-03-17,2017-04-30
7366,7392,4,2017-03-17,2017-04-30
7586,7594,5,2017-03-17,2017-04-30
7104,7195,4,2017-03-17,2017-04-30
7326,7392,4,2017-03-17,2017-04-30
7509,7594,5,2017-03-17,2017-04-30
7185,7195,4,2017-03-17,2017-04-30
7549,7594,5,2017-03-17,2017-04-30
7336,7366,4,2017-03-17,2017-04-30
7549,7586,5,2017-03-17,2017-04-30
7336,7392,4,2017-03-17,2017-04-30
7326,7366,4,2017-03-17,2017-04-30
7336,7384,4,2017-03-17,2017-04-30
7306,7326,4,2017-03-17,2017-04-30
7366,7384,4,2017-03-17,2017-04-30
7326,7336,4,2017-03-17,2017-04-30
7509,7549,5,2017-03-17,2017-04-30
7509,7586,5,2017-03-17,2017-04-30
7306,7366,4,2017-03-17,2017-04-30
7326,7384,4,2017-03-17,2017-04-30
7306,7336,4,2017-03-17,2017-04-30
7033,7048,4,2017-03-17,2017-05-01
7051,7061,4,2017-03-17,2017-05-01
7048,7061,4,2017-03-17,2017-05-01
7001,7051,4,2017-03-17,2017-05-01
7033,7068,4,2017-03-17,2017-05-01
7048,7051,4,2017-03-17,2017-05-01
7034,7051,4,2017-03-17,2017-05-01
7036,7068,4,2017-03-17,2017-05-01
7034,7061,4,2017-03-17,2017-05-01
7034,7048,4,2017-03-17,2017-05-01
7001,7061,4,2017-03-17,2017-05-01
7036,7048,4,2017-03-17,2017-05-01
7061,7068,4,2017-03-17,2017-05-01
7048,7068,4,2017-03-17,2017-05-01
7036,7051,4,2017-03-17,2017-05-01
7051,7068,4,2017-03-17,2017-05-01
7034,7036,4,2017-03-17,2017-05-01
