Passenger 1 ID,Passenger 2 ID,Number of Flights Together,From,To
5490,6418,6,2017-05-01,2017-05-30
2939,6418,6,2017-05-01,2017-05-30
4627,5989,6,2017-05-01,2017-05-30
4627,5490,6,2017-05-01,2017-05-30
6020,6418,6,2017-05-01,2017-05-30
6020,8068,6,2017-05-01,2017-05-30
2939,4627,6,2017-05-01,2017-05-30
5989,8037,6,2017-05-01,2017-05-30
6020,6447,6,2017-05-01,2017-05-30
2886,8093,6,2017-05-01,2017-05-30
5490,8093,6,2017-05-01,2017-05-30
4627,6020,6,2017-05-01,2017-05-30
2886,6418,6,2017-05-01,2017-05-30
4627,6447,6,2017-05-01,2017-05-30
4627,8068,6,2017-05-01,2017-05-30
5989,8411,6,2017-05-01,2017-05-30
5989,8093,6,2017-05-01,2017-05-30
5989,6447,6,2017-05-01,2017-05-30
8093,8411,6,2017-05-01,2017-05-30
2886,4627,6,2017-05-01,2017-05-30
6020,8037,6,2017-05-01,2017-05-30
6020,8411,6,2017-05-01,2017-05-30
6020,8093,6,2017-05-01,2017-05-30
4627,8037,6,2017-05-01,2017-05-30
6418,8411,6,2017-05-01,2017-05-30
2939,8093,6,2017-05-01,2017-05-30
5989,8068,6,2017-05-01,2017-05-30
5490,6447,7,2017-05-01,2017-06-05
2886,8037,7,2017-05-01,2017-06-05
8068,8411,7,2017-05-01,2017-06-05
5490,6052,5,2017-05-01,2017-06-05
5490,8037,7,2017-05-01,2017-06-05
5490,6100,5,2017-05-01,2017-06-05
2939,6052,5,2017-05-01,2017-06-05
5490,8411,7,2017-05-01,2017-06-05
2886,6100,5,2017-05-01,2017-06-05
3365,3445,4,2017-05-01,2017-06-05
2886,6052,5,2017-05-01,2017-06-05
8037,8411,7,2017-05-01,2017-06-05
2939,6447,7,2017-05-01,2017-06-05
2939,8037,7,2017-05-01,2017-06-05
1044,3445,4,2017-05-01,2017-06-05
2939,8411,7,2017-05-01,2017-06-05
2886,8411,7,2017-05-01,2017-06-05
2939,8068,7,2017-05-01,2017-06-05
2886,6447,7,2017-05-01,2017-06-05
2939,6100,5,2017-05-01,2017-06-05
2886,8068,7,2017-05-01,2017-06-05
5490,8068,7,2017-05-01,2017-06-05
6242,8073,5,2017-05-01,2017-06-06
6242,8007,5,2017-05-01,2017-06-06
8073,8461,5,2017-05-01,2017-06-06
5795,8093,5,2017-05-01,2017-06-06
1613,8073,5,2017-05-01,2017-06-06
5819,8073,5,2017-05-01,2017-06-06
4627,8007,5,2017-05-01,2017-06-06
4983,5668,5,2017-05-01,2017-06-06
5819,8093,5,2017-05-01,2017-06-06
4627,8093,7,2017-05-01,2017-06-06
5795,8073,5,2017-05-01,2017-06-06
4627,8089,5,2017-05-01,2017-06-06
1613,8093,5,2017-05-01,2017-06-06
4983,5795,5,2017-05-01,2017-06-06
4983,5819,5,2017-05-01,2017-06-06
