Passenger 1 ID,Passenger 2 ID,Number of Flights Together,From,To
2992,4092,6,2017-02-20,2017-04-22
3046,4384,6,2017-02-20,2017-04-26
3046,4084,4,2017-02-20,2017-04-26
2988,4344,9,2017-02-20,2017-04-29
2905,4344,7,2017-02-20,2017-04-29
3077,4389,4,2017-02-20,2017-04-30
3077,4054,4,2017-02-20,2017-04-30
905,4092,7,2017-02-20,2017-05-10
2911,4097,4,2017-02-20,2017-05-12
1315,4384,5,2017-02-20,2017-05-14
467,4398,5,2017-02-20,2017-05-16
979,4359,6,2017-02-20,2017-05-18
3071,4307,4,2017-02-20,2017-05-24
940,4396,4,2017-02-20,2017-05-24
2754,4322,5,2017-02-20,2017-06-16
993,4359,5,2017-02-20,2017-07-04
1670,4010,5,2017-02-20,2017-07-18
1670,4337,5,2017-02-20,2017-07-18
2754,4329,6,2017-02-20,2017-08-26
1351,4034,6,2017-02-20,2017-10-01
905,4329,6,2017-02-20,2017-10-02
993,4020,5,2017-02-20,2017-10-03
905,4071,5,2017-02-20,2017-10-18
1670,4318,6,2017-02-20,2017-10-19
2894,4086,5,2017-02-20,2017-11-22
2905,4359,5,2017-02-20,2017-12-20
2911,4359,5,2017-02-20,2017-12-20
3046,4040,4,2017-02-20,2017-12-27
988,1244,4,2017-02-21,2017-04-12
1244,2977,4,2017-02-21,2017-04-12
1244,3635,4,2017-02-21,2017-04-12
2273,2634,4,2017-02-21,2017-04-16
2634,2963,4,2017-02-21,2017-04-16
2441,2634,4,2017-02-21,2017-04-16
1540,2441,4,2017-02-21,2017-09-19
1540,2223,4,2017-02-21,2017-09-19
1482,5496,4,2017-02-22,2017-03-10
4059,5410,4,2017-02-22,2017-03-10
5667,5699,4,2017-02-22,2017-03-10
4017,5483,4,2017-02-22,2017-03-10
4309,5410,4,2017-02-22,2017-03-10
5624,5626,4,2017-02-22,2017-03-10
1482,5477,4,2017-02-22,2017-03-10
930,5410,4,2017-02-22,2017-03-10
2783,5408,4,2017-02-22,2017-03-10
4017,5408,4,2017-02-22,2017-03-10
5624,5685,4,2017-02-22,2017-03-10
2783,5409,4,2017-02-22,2017-03-10
4309,5476,4,2017-02-22,2017-03-10
4016,5459,4,2017-02-22,2017-03-10
4013,5408,4,2017-02-22,2017-03-10
4017,5420,4,2017-02-22,2017-03-10
4309,5420,4,2017-02-22,2017-03-10
915,5446,4,2017-02-22,2017-03-10
4059,5476,4,2017-02-22,2017-03-10
930,5476,4,2017-02-22,2017-03-10
915,5467,4,2017-02-22,2017-03-10
4373,5496,4,2017-02-22,2017-03-10
5651,5656,4,2017-02-22,2017-03-10
5656,5686,4,2017-02-22,2017-03-10
930,5451,4,2017-02-22,2017-03-10
1818,5476,4,2017-02-22,2017-03-10
4052,5406,4,2017-02-22,2017-03-10
4373,5410,4,2017-02-22,2017-03-10
5626,5651,4,2017-02-22,2017-03-10
4309,5496,4,2017-02-22,2017-03-10
5626,5686,4,2017-02-22,2017-03-10
4017,5476,4,2017-02-22,2017-03-10
4052,5410,4,2017-02-22,2017-03-10
1314,5483,4,2017-02-22,2017-03-10
4052,5420,4,2017-02-22,2017-03-10
4059,5402,4,2017-02-22,2017-03-10
930,5408,4,2017-02-22,2017-03-10
4013,5402,4,2017-02-22,2017-03-10
4309,5467,4,2017-02-22,2017-03-10
930,5459,4,2017-02-22,2017-03-10
4373,5409,4,2017-02-22,2017-03-10
5676,5685,4,2017-02-22,2017-03-10
930,5446,4,2017-02-22,2017-03-10
1482,5451,4,2017-02-22,2017-03-10
5626,5676,4,2017-02-22,2017-03-10
4016,5496,4,2017-02-22,2017-03-10
4052,5451,4,2017-02-22,2017-03-10
930,5467,4,2017-02-22,2017-03-10
4017,5410,4,2017-02-22,2017-03-10
2783,5463,4,2017-02-22,2017-03-10
2783,5496,4,2017-02-22,2017-03-10
5651,5676,4,2017-02-22,2017-03-10
1314,5406,4,2017-02-22,2017-03-10
4353,5483,4,2017-02-22,2017-03-10
2783,5459,4,2017-02-22,2017-03-10
5651,5668,4,2017-02-22,2017-03-10
5656,5699,4,2017-02-22,2017-03-10
4052,5496,4,2017-02-22,2017-03-10
