Passenger 1 ID,Passenger 2 ID,Number of Flights Together,From,To
2062,3668,6,2017-01-29,2017-04-23
53,3668,6,2017-01-29,2017-04-23
2075,3668,6,2017-01-29,2017-04-23
4404,4473,5,2017-01-29,2017-04-24
4435,4473,5,2017-01-29,2017-04-24
4404,4435,6,2017-01-29,2017-04-24
4511,4544,6,2017-01-29,2017-04-24
2068,2454,7,2017-01-29,2017-04-26
2469,3662,6,2017-01-29,2017-04-26
2438,3662,4,2017-01-29,2017-04-26
2068,3681,4,2017-01-29,2017-04-26
4457,4483,4,2017-01-29,2017-04-26
2454,3681,4,2017-01-29,2017-04-26
2469,3681,4,2017-01-29,2017-04-26
172,2500,7,2017-01-29,2017-04-27
2378,2478,6,2017-01-29,2017-04-28
4534,4536,6,2017-01-29,2017-04-29
2079,3665,4,2017-01-29,2017-04-29
4563,4593,5,2017-01-29,2017-04-30
4412,4481,5,2017-01-29,2017-05-03
4432,4455,4,2017-01-29,2017-05-04
4455,4487,5,2017-01-29,2017-05-04
4432,4458,4,2017-01-29,2017-05-04
4455,4458,4,2017-01-29,2017-05-04
4458,4487,4,2017-01-29,2017-05-04
4468,4497,6,2017-01-29,2017-05-06
4421,4497,6,2017-01-29,2017-05-06
4421,4468,6,2017-01-29,2017-05-06
4424,4492,5,2017-01-29,2017-05-08
4503,4597,4,2017-01-29,2017-05-10
4580,4597,4,2017-01-29,2017-05-10
4503,4580,4,2017-01-29,2017-05-10
4525,4541,4,2017-01-29,2017-05-11
4502,4525,4,2017-01-29,2017-05-11
4525,4586,4,2017-01-29,2017-05-11
4569,4590,7,2017-01-29,2017-05-12
4541,4586,5,2017-01-29,2017-05-14
4502,4541,5,2017-01-29,2017-05-14
2441,3698,6,2017-01-29,2017-05-15
4510,4546,4,2017-01-29,2017-05-17
4502,4586,7,2017-01-29,2017-05-19
4546,4586,4,2017-01-29,2017-05-19
4028,4351,5,2017-01-29,2017-05-21
4417,4451,5,2017-01-29,2017-05-22
4451,4488,5,2017-01-29,2017-05-22
4417,4488,5,2017-01-29,2017-05-22
4047,4356,4,2017-01-29,2017-05-22
4420,4451,5,2017-01-29,2017-05-22
4420,4488,5,2017-01-29,2017-05-22
4417,4420,5,2017-01-29,2017-05-22
2436,3611,4,2017-01-29,2017-05-24
4401,4451,5,2017-01-29,2017-05-24
2436,3663,4,2017-01-29,2017-05-24
4541,4556,4,2017-01-29,2017-05-29
4553,4555,5,2017-01-29,2017-06-01
2072,3661,6,2017-01-29,2017-06-03
2072,3655,6,2017-01-29,2017-06-03
4460,4474,5,2017-01-29,2017-06-03
4522,4533,4,2017-01-29,2017-06-03
4522,4539,4,2017-01-29,2017-06-03
4533,4539,4,2017-01-29,2017-06-03
4438,4454,4,2017-01-29,2017-06-04
4473,4484,5,2017-01-29,2017-06-05
4404,4490,6,2017-01-29,2017-06-08
53,3663,4,2017-01-29,2017-06-14
53,2441,4,2017-01-29,2017-06-14
4407,4488,4,2017-01-29,2017-06-14
53,3611,4,2017-01-29,2017-06-14
4401,4444,4,2017-01-29,2017-06-17
4488,4500,4,2017-01-29,2017-06-19
4456,4494,4,2017-01-29,2017-06-20
4577,4592,5,2017-01-29,2017-06-22
4441,4473,5,2017-01-29,2017-06-25
4453,4467,5,2017-01-29,2017-07-04
4467,4496,9,2017-01-29,2017-07-04
4502,4546,5,2017-01-29,2017-07-04
4546,4563,4,2017-01-29,2017-07-04
4414,4417,5,2017-01-29,2017-07-09
4031,4351,4,2017-01-29,2017-07-09
2306,3649,5,2017-01-29,2017-07-12
2038,3661,4,2017-01-29,2017-07-12
2038,3663,4,2017-01-29,2017-07-12
2443,3627,4,2017-01-29,2017-07-13
4543,4567,4,2017-01-29,2017-07-13
4408,4439,5,2017-01-29,2017-07-18
4580,4584,5,2017-01-29,2017-07-18
4453,4496,6,2017-01-29,2017-07-19
4414,4496,4,2017-01-29,2017-07-21
177,2410,5,2017-01-29,2017-07-23
4502,4563,5,2017-01-29,2017-07-30
4560,4582,4,2017-01-29,2017-08-02
4418,4484,4,2017-01-29,2017-08-04
2497,3657,4,2017-01-29,2017-08-04
2068,3611,4,2017-01-29,2017-08-06
