Passenger 1 ID,Passenger 2 ID,Number of Flights Together,From,To
585,4080,4,2017-04-13,2017-07-22
2728,8036,5,2017-04-13,2017-07-22
2544,8017,4,2017-04-13,2017-07-23
4641,8006,4,2017-04-13,2017-07-23
3642,6937,7,2017-04-13,2017-07-24
2746,5842,4,2017-04-13,2017-07-26
2970,8040,5,2017-04-13,2017-07-28
6993,7435,5,2017-04-13,2017-08-01
603,4542,4,2017-04-13,2017-08-06
4542,8059,4,2017-04-13,2017-08-06
4542,8031,4,2017-04-13,2017-08-06
603,8031,4,2017-04-13,2017-08-06
2544,8006,8,2017-04-13,2017-08-09
1012,6927,6,2017-04-13,2017-08-10
603,8059,5,2017-04-13,2017-08-10
1444,6050,7,2017-04-13,2017-08-13
708,8039,5,2017-04-13,2017-08-17
1865,5798,7,2017-04-13,2017-08-18
950,6855,5,2017-04-13,2017-08-25
6064,6832,6,2017-04-13,2017-08-29
3544,6864,6,2017-04-13,2017-08-30
603,6032,5,2017-04-13,2017-08-30
5771,6866,6,2017-04-13,2017-09-01
3544,6896,6,2017-04-13,2017-09-03
1012,5073,4,2017-04-13,2017-09-05
3576,6853,6,2017-04-13,2017-09-06
3576,6854,6,2017-04-13,2017-09-06
4674,6825,6,2017-04-13,2017-09-06
6047,6825,5,2017-04-13,2017-09-06
2759,6854,6,2017-04-13,2017-09-06
6047,6853,5,2017-04-13,2017-09-06
6047,6854,5,2017-04-13,2017-09-06
3576,6825,6,2017-04-13,2017-09-06
3576,4373,6,2017-04-13,2017-09-06
2759,6853,6,2017-04-13,2017-09-06
2759,6825,6,2017-04-13,2017-09-06
4373,6825,6,2017-04-13,2017-09-06
4373,6047,5,2017-04-13,2017-09-06
5073,5775,5,2017-04-13,2017-09-09
3544,6836,7,2017-04-13,2017-09-09
6001,6858,5,2017-04-13,2017-09-11
1343,7612,5,2017-04-13,2017-09-14
687,7728,5,2017-04-13,2017-09-15
4373,6853,7,2017-04-13,2017-09-16
4674,6853,7,2017-04-13,2017-09-16
5788,6848,5,2017-04-13,2017-09-17
4125,6975,5,2017-04-13,2017-09-19
4373,4674,8,2017-04-13,2017-09-21
4674,6854,8,2017-04-13,2017-09-21
4373,6854,8,2017-04-13,2017-09-21
5015,6930,5,2017-04-13,2017-09-23
5771,6001,5,2017-04-13,2017-09-28
477,5491,7,2017-04-13,2017-09-29
5491,6874,6,2017-04-13,2017-09-29
5734,6870,5,2017-04-13,2017-09-30
477,6874,7,2017-04-13,2017-10-04
5788,6884,6,2017-04-13,2017-10-04
3676,6994,4,2017-04-13,2017-10-07
1643,6019,4,2017-04-13,2017-10-08
1801,8056,4,2017-04-13,2017-10-08
2759,6848,5,2017-04-13,2017-10-11
950,6874,6,2017-04-13,2017-10-12
5401,8040,4,2017-04-13,2017-10-15
6047,6829,5,2017-04-13,2017-10-15
2544,3519,6,2017-04-13,2017-10-17
1272,6993,4,2017-04-13,2017-10-25
5769,6874,5,2017-04-13,2017-10-25
2717,5734,5,2017-04-13,2017-10-25
1272,6987,4,2017-04-13,2017-10-27
2717,5977,6,2017-04-13,2017-10-28
4316,5966,5,2017-04-13,2017-10-31
