Passenger 1 ID,Passenger 2 ID,Number of Flights Together,From,To
863,4584,6,2017-05-16,2017-07-26
863,1296,6,2017-05-16,2017-07-26
863,2532,6,2017-05-16,2017-07-26
1343,8149,4,2017-05-16,2017-08-01
6993,8922,4,2017-05-16,2017-08-02
348,4711,4,2017-05-16,2017-08-02
537,8922,4,2017-05-16,2017-08-02
4711,8105,4,2017-05-16,2017-08-02
1272,3186,4,2017-05-16,2017-08-04
3498,5037,4,2017-05-16,2017-08-06
871,6402,4,2017-05-16,2017-08-06
1343,7636,4,2017-05-16,2017-08-06
3191,8917,5,2017-05-16,2017-08-10
1956,2124,4,2017-05-16,2017-08-14
2124,7661,4,2017-05-16,2017-08-14
2208,8907,6,2017-05-16,2017-08-18
537,6993,5,2017-05-16,2017-09-01
2591,6402,4,2017-05-16,2017-09-08
3758,6972,7,2017-05-16,2017-09-15
348,1343,4,2017-05-16,2017-09-16
3275,8105,4,2017-05-16,2017-09-18
210,1762,7,2017-05-16,2017-09-21
210,8912,7,2017-05-16,2017-09-21
1762,8912,7,2017-05-16,2017-09-21
1609,8927,7,2017-05-16,2017-09-26
2155,3432,4,2017-05-16,2017-09-28
348,5027,6,2017-05-16,2017-10-04
3718,5109,5,2017-05-16,2017-10-08
210,5922,5,2017-05-16,2017-11-06
6293,7661,8,2017-05-16,2017-11-27
3962,8909,4,2017-05-16,2017-12-13
4719,5037,5,2017-05-16,2017-12-29
2488,8983,4,2017-05-17,2017-05-24
5198,7209,4,2017-05-17,2017-05-24
4611,6668,4,2017-05-17,2017-05-24
6668,8979,4,2017-05-17,2017-05-24
2488,4034,4,2017-05-17,2017-05-24
6622,8979,4,2017-05-17,2017-05-24
4611,6622,4,2017-05-17,2017-05-24
419,6668,4,2017-05-17,2017-05-24
2488,6668,4,2017-05-17,2017-05-24
2488,6622,4,2017-05-17,2017-05-24
1338,6668,4,2017-05-17,2017-05-24
2269,7209,4,2017-05-17,2017-05-24
7209,8979,4,2017-05-17,2017-05-24
2488,7209,4,2017-05-17,2017-05-24
4034,7718,4,2017-05-17,2017-05-24
6622,7242,4,2017-05-17,2017-05-24
419,8983,4,2017-05-17,2017-05-24
2269,4034,4,2017-05-17,2017-05-24
419,4034,4,2017-05-17,2017-05-24
419,6622,4,2017-05-17,2017-05-24
2269,8983,4,2017-05-17,2017-05-24
7718,8983,4,2017-05-17,2017-05-24
