Passenger 1 ID,Passenger 2 ID,Number of Flights Together,From,To
10315,10384,5,2017-05-26,2017-06-18
10346,10394,5,2017-05-26,2017-06-18
10313,10384,5,2017-05-26,2017-06-18
10356,10377,4,2017-05-26,2017-06-18
10313,10394,5,2017-05-26,2017-06-18
10352,10353,5,2017-05-26,2017-06-18
10368,10377,7,2017-05-26,2017-06-18
10384,10397,5,2017-05-26,2017-06-18
10346,10396,5,2017-05-26,2017-06-18
10368,10371,4,2017-05-26,2017-06-18
10315,10397,5,2017-05-26,2017-06-18
10346,10373,5,2017-05-26,2017-06-18
10349,10368,4,2017-05-26,2017-06-18
10327,10334,5,2017-05-26,2017-06-18
10346,10377,4,2017-05-26,2017-06-18
10315,10373,5,2017-05-26,2017-06-18
10394,10397,5,2017-05-26,2017-06-18
10353,10397,5,2017-05-26,2017-06-18
10353,10389,5,2017-05-26,2017-06-18
10315,10327,5,2017-05-26,2017-06-18
10346,10389,5,2017-05-26,2017-06-18
10353,10377,4,2017-05-26,2017-06-18
10315,10368,4,2017-05-26,2017-06-18
10384,10389,5,2017-05-26,2017-06-18
10327,10384,5,2017-05-26,2017-06-18
10384,10394,5,2017-05-26,2017-06-18
10368,10389,4,2017-05-26,2017-06-18
10373,10384,5,2017-05-26,2017-06-18
10327,10356,5,2017-05-26,2017-06-18
10349,10384,5,2017-05-26,2017-06-18
10353,10356,5,2017-05-26,2017-06-18
10313,10327,5,2017-05-26,2017-06-18
10327,10373,5,2017-05-26,2017-06-18
10368,10396,4,2017-05-26,2017-06-18
10322,10327,5,2017-05-26,2017-06-18
10352,10356,5,2017-05-26,2017-06-18
10315,10377,4,2017-05-26,2017-06-18
10346,10371,5,2017-05-26,2017-06-18
10322,10394,5,2017-05-26,2017-06-18
10313,10346,5,2017-05-26,2017-06-18
10327,10352,5,2017-05-26,2017-06-18
10315,10325,4,2017-05-26,2017-06-18
10325,10368,7,2017-05-26,2017-06-18
10353,10384,5,2017-05-26,2017-06-18
10315,10396,5,2017-05-26,2017-06-18
10356,10373,5,2017-05-26,2017-06-18
10384,10396,5,2017-05-26,2017-06-18
10313,10356,5,2017-05-26,2017-06-18
10327,10396,5,2017-05-26,2017-06-18
10371,10394,5,2017-05-26,2017-06-18
10325,10384,4,2017-05-26,2017-06-18
10315,10356,5,2017-05-26,2017-06-18
10334,10368,4,2017-05-26,2017-06-18
10327,10394,5,2017-05-26,2017-06-18
10315,10352,5,2017-05-26,2017-06-18
10322,10356,5,2017-05-26,2017-06-18
10325,10346,4,2017-05-26,2017-06-18
10368,10397,4,2017-05-26,2017-06-18
10313,10315,5,2017-05-26,2017-06-18
10352,10384,5,2017-05-26,2017-06-18
10353,10394,5,2017-05-26,2017-06-18
10315,10346,5,2017-05-26,2017-06-18
10313,10368,4,2017-05-26,2017-06-18
10322,10384,5,2017-05-26,2017-06-18
10313,10353,5,2017-05-26,2017-06-18
