Passenger 1 ID,Passenger 2 ID,Number of Flights Together,From,To
5533,7747,7,2017-06-13,2017-10-15
7747,8614,4,2017-06-13,2017-10-15
2544,8137,4,2017-06-13,2017-10-17
3519,8137,4,2017-06-13,2017-10-17
2544,8194,5,2017-06-13,2017-10-17
888,4580,6,2017-06-13,2017-10-19
6478,7747,4,2017-06-13,2017-10-20
2065,5760,4,2017-06-13,2017-10-25
5260,5977,5,2017-06-13,2017-10-28
6113,8679,11,2017-06-13,2017-10-31
5977,6347,5,2017-06-13,2017-11-08
3608,5260,6,2017-06-13,2017-11-16
9875,10554,5,2017-06-13,2017-11-21
2684,8427,4,2017-06-13,2017-11-24
9455,10551,4,2017-06-13,2017-11-29
7502,10541,6,2017-06-13,2017-12-07
7502,10576,7,2017-06-13,2017-12-07
3837,5760,5,2017-06-13,2017-12-09
1325,2201,4,2017-06-13,2017-12-21
9757,10548,6,2017-06-13,2017-12-23
7668,8642,6,2017-06-13,2017-12-29
3608,3837,4,2017-06-13,2017-12-31
9956,10568,6,2017-06-13,2017-12-31
855,7153,4,2017-06-14,2017-07-12
5538,7162,4,2017-06-14,2017-07-12
3589,5538,4,2017-06-14,2017-07-12
4274,9282,4,2017-06-14,2017-07-12
8234,9258,4,2017-06-14,2017-07-12
7153,8225,4,2017-06-14,2017-07-12
167,9223,4,2017-06-14,2017-07-12
3589,9540,4,2017-06-14,2017-07-12
167,3611,4,2017-06-14,2017-07-12
855,8803,4,2017-06-14,2017-07-12
3589,4274,4,2017-06-14,2017-07-12
167,8803,4,2017-06-14,2017-07-12
3611,8803,4,2017-06-14,2017-07-12
4274,7162,4,2017-06-14,2017-07-12
8598,9363,4,2017-06-14,2017-07-12
8803,9258,4,2017-06-14,2017-07-12
8589,9363,4,2017-06-14,2017-07-12
3611,7162,4,2017-06-14,2017-07-12
4274,9258,4,2017-06-14,2017-07-12
9363,9766,4,2017-06-14,2017-07-12
2937,9540,4,2017-06-14,2017-07-12
3611,4541,4,2017-06-14,2017-07-12
8225,9540,4,2017-06-14,2017-07-12
2937,8234,4,2017-06-14,2017-07-12
5501,9363,4,2017-06-14,2017-07-12
4541,8225,4,2017-06-14,2017-07-12
855,9223,4,2017-06-14,2017-07-12
2234,9282,4,2017-06-14,2017-07-12
2937,7162,4,2017-06-14,2017-07-12
8598,9766,4,2017-06-14,2017-07-12
9258,10128,4,2017-06-14,2017-07-12
2937,8225,4,2017-06-14,2017-07-12
7153,9282,4,2017-06-14,2017-07-12
4274,7153,4,2017-06-14,2017-07-12
7162,8803,4,2017-06-14,2017-07-12
167,5538,4,2017-06-14,2017-07-12
7153,8234,4,2017-06-14,2017-07-12
8589,9810,4,2017-06-14,2017-07-12
167,4274,4,2017-06-14,2017-07-12
8225,9223,4,2017-06-14,2017-07-12
3589,4541,4,2017-06-14,2017-07-12
3589,10128,4,2017-06-14,2017-07-12
4541,9282,4,2017-06-14,2017-07-12
7153,8803,4,2017-06-14,2017-07-12
2234,2937,4,2017-06-14,2017-07-12
9282,9540,4,2017-06-14,2017-07-12
7153,9258,4,2017-06-14,2017-07-12
8225,8803,4,2017-06-14,2017-07-12
2234,7153,4,2017-06-14,2017-07-12
3589,8803,4,2017-06-14,2017-07-12
8014,8598,4,2017-06-14,2017-07-12
2937,4274,4,2017-06-14,2017-07-12
8589,9766,4,2017-06-14,2017-07-12
855,9540,4,2017-06-14,2017-07-12
4841,9766,4,2017-06-14,2017-07-12
167,2234,4,2017-06-14,2017-07-12
7162,9223,4,2017-06-14,2017-07-12
2937,4541,4,2017-06-14,2017-07-12
8225,9258,4,2017-06-14,2017-07-12
3611,9223,4,2017-06-14,2017-07-12
2937,10128,4,2017-06-14,2017-07-12
5501,9766,4,2017-06-14,2017-07-12
2234,7162,4,2017-06-14,2017-07-12
4881,9766,4,2017-06-14,2017-07-12
5538,9258,4,2017-06-14,2017-07-12
9282,10128,4,2017-06-14,2017-07-12
855,2937,4,2017-06-14,2017-07-12
3589,3611,4,2017-06-14,2017-07-12
2234,3589,4,2017-06-14,2017-07-12
4541,9258,4,2017-06-14,2017-07-12
2234,9258,4,2017-06-14,2017-07-12
855,4541,4,2017-06-14,2017-07-12
7162,8225,4,2017-06-14,2017-07-12
3611,9258,4,2017-06-14,2017-07-12
3589,8225,4,2017-06-14,2017-07-12
5538,7153,4,2017-06-14,2017-07-12
5501,9810,4,2017-06-14,2017-07-12
8014,9766,4,2017-06-14,2017-07-12
9258,9540,4,2017-06-14,2017-07-12
8225,10128,4,2017-06-14,2017-07-12
2937,5538,4,2017-06-14,2017-07-12
5501,8014,4,2017-06-14,2017-07-12
7153,9223,4,2017-06-14,2017-07-12
7162,8234,4,2017-06-14,2017-07-12
3611,10128,4,2017-06-14,2017-07-12
8234,9282,4,2017-06-14,2017-07-12
8225,9282,4,2017-06-14,2017-07-12
3589,8234,4,2017-06-14,2017-07-12
8598,9810,4,2017-06-14,2017-07-12
3611,9282,4,2017-06-14,2017-07-12
3589,7153,4,2017-06-14,2017-07-12
2937,8803,4,2017-06-14,2017-07-12
3611,9540,4,2017-06-14,2017-07-12
8803,9282,4,2017-06-14,2017-07-12
5538,9282,4,2017-06-14,2017-07-12
8014,8589,4,2017-06-14,2017-07-12
315,9212,4,2017-06-14,2017-07-13
315,9822,4,2017-06-14,2017-07-13
9362,9482,4,2017-06-14,2017-07-13
9252,10110,4,2017-06-14,2017-07-13
3627,10110,4,2017-06-14,2017-07-13
3627,9482,4,2017-06-14,2017-07-13
3508,9362,4,2017-06-14,2017-07-13
3508,9212,4,2017-06-14,2017-07-13
3508,9252,4,2017-06-14,2017-07-13
9362,9822,4,2017-06-14,2017-07-13
315,9252,4,2017-06-14,2017-07-13
3627,6741,4,2017-06-14,2017-07-13
9252,9482,4,2017-06-14,2017-07-13
315,9362,4,2017-06-14,2017-07-13
3627,9822,4,2017-06-14,2017-07-13
6741,10110,4,2017-06-14,2017-07-13
3508,9822,4,2017-06-14,2017-07-13
6741,9482,4,2017-06-14,2017-07-13
9212,9482,4,2017-06-14,2017-07-13
3627,9252,4,2017-06-14,2017-07-13
6741,9212,4,2017-06-14,2017-07-13
9212,9362,4,2017-06-14,2017-07-13
4543,9964,4,2017-06-14,2017-07-13
