Passenger 1 ID,Passenger 2 ID,Number of Flights Together,From,To
2062,8653,5,2017-07-16,2017-08-21
2062,6317,5,2017-07-16,2017-08-21
8368,8653,5,2017-07-16,2017-08-21
2062,7902,5,2017-07-16,2017-08-21
2062,7950,5,2017-07-16,2017-08-21
4675,5943,5,2017-07-16,2017-08-21
4816,8653,5,2017-07-16,2017-08-21
4737,6111,5,2017-07-16,2017-08-21
1617,4737,5,2017-07-16,2017-08-21
2062,4713,5,2017-07-16,2017-08-21
2062,4737,5,2017-07-16,2017-08-21
5943,10460,5,2017-07-16,2017-08-21
8653,9421,5,2017-07-16,2017-08-21
1617,4713,5,2017-07-16,2017-08-21
6317,7191,5,2017-07-16,2017-08-21
628,4816,5,2017-07-16,2017-08-21
628,8368,5,2017-07-16,2017-08-21
5943,7902,5,2017-07-16,2017-08-21
2458,8368,5,2017-07-16,2017-08-21
6114,8653,5,2017-07-16,2017-08-21
2458,9421,5,2017-07-16,2017-08-21
2062,8368,5,2017-07-16,2017-08-21
1617,4816,5,2017-07-16,2017-08-21
2458,8653,5,2017-07-16,2017-08-21
5116,7902,5,2017-07-16,2017-08-21
628,4713,5,2017-07-16,2017-08-21
4737,8653,5,2017-07-16,2017-08-21
2458,5653,5,2017-07-16,2017-08-21
5943,7950,5,2017-07-16,2017-08-21
2062,9421,5,2017-07-16,2017-08-21
4675,6114,5,2017-07-16,2017-08-21
5653,7950,5,2017-07-16,2017-08-21
4713,7983,5,2017-07-16,2017-08-21
2458,4737,5,2017-07-16,2017-08-21
1617,8653,5,2017-07-16,2017-08-21
5943,9421,5,2017-07-16,2017-08-21
6114,10460,5,2017-07-16,2017-08-21
6114,7902,5,2017-07-16,2017-08-21
5116,6114,5,2017-07-16,2017-08-21
2458,4675,5,2017-07-16,2017-08-21
4713,5653,5,2017-07-16,2017-08-21
628,4737,5,2017-07-16,2017-08-21
2458,6317,5,2017-07-16,2017-08-21
4816,5943,5,2017-07-16,2017-08-21
6317,7983,5,2017-07-16,2017-08-21
2458,5943,5,2017-07-16,2017-08-21
5943,8368,5,2017-07-16,2017-08-21
4816,5653,5,2017-07-16,2017-08-21
7191,8368,5,2017-07-16,2017-08-21
2458,7950,5,2017-07-16,2017-08-21
628,2062,5,2017-07-16,2017-08-21
4816,6111,5,2017-07-16,2017-08-21
5116,7983,5,2017-07-16,2017-08-21
5653,5943,5,2017-07-16,2017-08-21
2458,7902,5,2017-07-16,2017-08-21
7902,8368,5,2017-07-16,2017-08-21
628,10460,5,2017-07-16,2017-08-21
7983,8368,5,2017-07-16,2017-08-21
6111,7950,5,2017-07-16,2017-08-21
2062,6114,5,2017-07-16,2017-08-21
2062,7191,5,2017-07-16,2017-08-21
6111,9421,5,2017-07-16,2017-08-21
2062,10460,5,2017-07-16,2017-08-21
1617,6114,5,2017-07-16,2017-08-21
5116,5943,5,2017-07-16,2017-08-21
6114,7983,5,2017-07-16,2017-08-21
5943,6111,5,2017-07-16,2017-08-21
628,7950,5,2017-07-16,2017-08-21
5943,7983,5,2017-07-16,2017-08-21
7902,10460,5,2017-07-16,2017-08-21
1617,8368,5,2017-07-16,2017-08-21
1617,6317,5,2017-07-16,2017-08-21
7191,10460,5,2017-07-16,2017-08-21
2062,4816,5,2017-07-16,2017-08-21
2458,6111,5,2017-07-16,2017-08-21
1617,5943,5,2017-07-16,2017-08-21
2062,7983,5,2017-07-16,2017-08-21
2458,4816,5,2017-07-16,2017-08-21
4737,7983,5,2017-07-16,2017-08-21
4713,6111,5,2017-07-16,2017-08-21
7191,9421,5,2017-07-16,2017-08-21
4816,7902,5,2017-07-16,2017-08-21
2458,6114,5,2017-07-16,2017-08-21
4816,7983,5,2017-07-16,2017-08-21
6114,7950,5,2017-07-16,2017-08-21
628,2458,5,2017-07-16,2017-08-21
7983,9421,5,2017-07-16,2017-08-21
4675,7902,5,2017-07-16,2017-08-21
1617,2458,5,2017-07-16,2017-08-21
5653,8653,5,2017-07-16,2017-08-21
7902,8653,5,2017-07-16,2017-08-21
6111,10460,5,2017-07-16,2017-08-21
1617,2062,5,2017-07-16,2017-08-21
6317,7902,5,2017-07-16,2017-08-21
4816,6114,5,2017-07-16,2017-08-21
2458,7191,5,2017-07-16,2017-08-21
7191,8653,5,2017-07-16,2017-08-21
628,5116,5,2017-07-16,2017-08-21
2458,10460,5,2017-07-16,2017-08-21
4713,8653,5,2017-07-16,2017-08-21
7950,8653,5,2017-07-16,2017-08-21
6114,8368,5,2017-07-16,2017-08-21
5653,8368,5,2017-07-16,2017-08-21
1617,7950,5,2017-07-16,2017-08-21
5943,6317,5,2017-07-16,2017-08-21
628,9421,5,2017-07-16,2017-08-21
4675,7983,5,2017-07-16,2017-08-21
4675,7191,5,2017-07-16,2017-08-21
5943,8653,5,2017-07-16,2017-08-21
6111,6317,5,2017-07-16,2017-08-21
7902,9421,5,2017-07-16,2017-08-21
2062,5943,5,2017-07-16,2017-08-21
2458,4713,5,2017-07-16,2017-08-21
4713,5943,5,2017-07-16,2017-08-21
2458,5116,5,2017-07-16,2017-08-21
6111,8368,5,2017-07-16,2017-08-21
628,8653,5,2017-07-16,2017-08-21
5653,6114,5,2017-07-16,2017-08-21
7983,8653,5,2017-07-16,2017-08-21
5653,10460,5,2017-07-16,2017-08-21
4737,6114,5,2017-07-16,2017-08-21
1617,4675,5,2017-07-16,2017-08-21
4737,7902,5,2017-07-16,2017-08-21
5116,8653,5,2017-07-16,2017-08-21
6114,9421,5,2017-07-16,2017-08-21
2458,7983,5,2017-07-16,2017-08-21
628,6317,5,2017-07-16,2017-08-21
4713,6114,5,2017-07-16,2017-08-21
2062,5653,5,2017-07-16,2017-08-21
5943,7191,5,2017-07-16,2017-08-21
1617,10460,5,2017-07-16,2017-08-21
6317,8653,5,2017-07-16,2017-08-21
5116,5653,5,2017-07-16,2017-08-21
6114,6317,5,2017-07-16,2017-08-21
4675,5653,5,2017-07-16,2017-08-21
4737,7191,5,2017-07-16,2017-08-21
4816,7191,5,2017-07-16,2017-08-21
8653,10460,5,2017-07-16,2017-08-21
628,4675,5,2017-07-16,2017-08-21
7983,10460,5,2017-07-16,2017-08-21
5653,6317,5,2017-07-16,2017-08-21
2062,4675,5,2017-07-16,2017-08-21
2062,6111,5,2017-07-16,2017-08-21
4713,7902,5,2017-07-16,2017-08-21
6114,7191,5,2017-07-16,2017-08-21
7191,7950,5,2017-07-16,2017-08-21
4737,5943,5,2017-07-16,2017-08-21
5653,9421,5,2017-07-16,2017-08-21
2062,5116,5,2017-07-16,2017-08-21
1617,5116,5,2017-07-16,2017-08-21
10216,10479,6,2017-07-16,2017-08-23
10212,10479,6,2017-07-16,2017-08-23
893,11037,4,2017-07-16,2017-08-30
12035,12057,4,2017-07-16,2017-08-31
12035,12100,4,2017-07-16,2017-08-31
1581,5594,4,2017-07-16,2017-09-01
2411,6810,4,2017-07-16,2017-09-01
1309,2411,4,2017-07-16,2017-09-01
371,2411,4,2017-07-16,2017-09-01
2411,5530,4,2017-07-16,2017-09-01
2411,3275,4,2017-07-16,2017-09-01
781,5009,5,2017-07-16,2017-09-02
4193,5009,5,2017-07-16,2017-09-02
781,4193,5,2017-07-16,2017-09-02
6317,7950,6,2017-07-16,2017-09-04
4675,4737,6,2017-07-16,2017-09-04
4675,5116,6,2017-07-16,2017-09-04
4713,9421,6,2017-07-16,2017-09-04
4675,7950,6,2017-07-16,2017-09-04
4675,9421,6,2017-07-16,2017-09-04
5116,8368,6,2017-07-16,2017-09-04
4816,7950,6,2017-07-16,2017-09-04
4816,10460,6,2017-07-16,2017-09-04
7950,10460,6,2017-07-16,2017-09-04
5116,6317,6,2017-07-16,2017-09-04
5116,7950,6,2017-07-16,2017-09-04
4816,9421,6,2017-07-16,2017-09-04
6317,9421,6,2017-07-16,2017-09-04
4675,6317,6,2017-07-16,2017-09-04
4816,6317,6,2017-07-16,2017-09-04
5116,9421,6,2017-07-16,2017-09-04
7950,8368,6,2017-07-16,2017-09-04
4816,5116,6,2017-07-16,2017-09-04
4737,7950,6,2017-07-16,2017-09-04
4675,4713,6,2017-07-16,2017-09-04
4713,8368,6,2017-07-16,2017-09-04
4737,8368,6,2017-07-16,2017-09-04
8368,10460,6,2017-07-16,2017-09-04
4737,6317,6,2017-07-16,2017-09-04
7950,9421,6,2017-07-16,2017-09-04
4737,4816,6,2017-07-16,2017-09-04
6317,8368,6,2017-07-16,2017-09-04
9421,10460,6,2017-07-16,2017-09-04
4675,10460,6,2017-07-16,2017-09-04
8368,9421,6,2017-07-16,2017-09-04
4737,5116,6,2017-07-16,2017-09-04
4713,7950,6,2017-07-16,2017-09-04
4713,4816,6,2017-07-16,2017-09-04
6317,10460,6,2017-07-16,2017-09-04
4737,10460,6,2017-07-16,2017-09-04
628,7902,6,2017-07-16,2017-09-08
12012,12043,4,2017-07-16,2017-09-08
12028,12043,4,2017-07-16,2017-09-08
857,7191,4,2017-07-16,2017-09-08
628,6111,6,2017-07-16,2017-09-08
857,6111,4,2017-07-16,2017-09-08
1532,8240,4,2017-07-16,2017-09-08
1617,6111,6,2017-07-16,2017-09-08
1617,7191,6,2017-07-16,2017-09-08
12012,12091,4,2017-07-16,2017-09-08
857,7983,4,2017-07-16,2017-09-08
12001,12043,4,2017-07-16,2017-09-08
12028,12077,4,2017-07-16,2017-09-08
12043,12091,4,2017-07-16,2017-09-08
1617,10085,4,2017-07-16,2017-09-08
5653,7983,6,2017-07-16,2017-09-08
