Passenger 1 ID,Passenger 2 ID,Number of Flights Together,From,To
1432,2326,5,2017-04-20,2017-07-13
2326,7618,5,2017-04-20,2017-07-13
1432,7618,5,2017-04-20,2017-07-13
1230,7601,5,2017-04-20,2017-07-13
2326,7601,5,2017-04-20,2017-07-13
1230,2326,5,2017-04-20,2017-07-13
1432,7601,5,2017-04-20,2017-07-13
1230,1432,5,2017-04-20,2017-07-13
1230,7618,5,2017-04-20,2017-07-13
3292,7629,6,2017-04-20,2017-07-16
3292,3950,6,2017-04-20,2017-07-16
4035,4550,6,2017-04-20,2017-07-16
3950,4550,6,2017-04-20,2017-07-16
4550,7629,6,2017-04-20,2017-07-16
3950,7645,6,2017-04-20,2017-07-16
3292,4035,6,2017-04-20,2017-07-16
4035,7645,6,2017-04-20,2017-07-16
3950,4035,6,2017-04-20,2017-07-16
4035,7629,6,2017-04-20,2017-07-16
3950,7629,6,2017-04-20,2017-07-16
662,7433,5,2017-04-20,2017-07-17
4336,4580,6,2017-04-20,2017-07-18
2238,3735,4,2017-04-20,2017-07-21
3855,4497,6,2017-04-20,2017-07-21
3169,3588,4,2017-04-20,2017-07-21
2238,7685,4,2017-04-20,2017-07-21
3588,4421,4,2017-04-20,2017-07-21
3588,8132,4,2017-04-20,2017-07-21
4421,8132,6,2017-04-20,2017-07-21
2238,4565,4,2017-04-20,2017-07-21
2684,5260,5,2017-04-20,2017-07-22
5260,5760,5,2017-04-20,2017-07-22
2684,5760,5,2017-04-20,2017-07-22
3292,7645,7,2017-04-20,2017-07-26
4550,7645,7,2017-04-20,2017-07-26
5482,7685,7,2017-04-20,2017-08-04
5482,8190,10,2017-04-20,2017-08-04
7685,8190,7,2017-04-20,2017-08-04
3735,8190,7,2017-04-20,2017-08-04
3735,5482,7,2017-04-20,2017-08-04
4497,8158,6,2017-04-20,2017-08-07
3169,8190,5,2017-04-20,2017-08-08
2687,8163,5,2017-04-20,2017-08-08
3169,8132,7,2017-04-20,2017-08-08
3169,7618,5,2017-04-20,2017-08-08
3442,4634,5,2017-04-20,2017-08-14
7618,8132,6,2017-04-20,2017-08-14
1253,3442,5,2017-04-20,2017-08-14
1076,6974,4,2017-04-20,2017-08-18
7660,8173,4,2017-04-20,2017-08-22
7601,8132,5,2017-04-20,2017-08-23
1352,5260,5,2017-04-20,2017-08-29
3292,4550,9,2017-04-20,2017-08-30
3291,8156,4,2017-04-20,2017-09-01
517,1009,5,2017-04-20,2017-09-05
524,4777,4,2017-04-20,2017-09-05
1268,4597,5,2017-04-20,2017-09-08
3551,4597,5,2017-04-20,2017-09-08
1144,4610,4,2017-04-20,2017-09-09
1144,2225,4,2017-04-20,2017-09-09
1144,5226,4,2017-04-20,2017-09-09
2211,3310,4,2017-04-20,2017-09-11
3330,7645,5,2017-04-20,2017-09-14
7672,8140,4,2017-04-20,2017-09-19
544,1178,4,2017-04-20,2017-09-19
7672,8123,4,2017-04-20,2017-09-19
1268,3551,6,2017-04-20,2017-09-19
2225,5226,5,2017-04-20,2017-09-23
7618,8190,8,2017-04-20,2017-09-23
4610,5226,5,2017-04-20,2017-09-23
4476,5418,5,2017-04-20,2017-09-24
1230,3735,5,2017-04-20,2017-09-25
4565,7685,6,2017-04-20,2017-09-25
3735,4565,6,2017-04-20,2017-09-25
3735,7685,11,2017-04-20,2017-09-25
565,2211,4,2017-04-20,2017-09-28
524,2211,4,2017-04-20,2017-09-28
1591,8116,4,2017-04-20,2017-09-29
1591,8102,4,2017-04-20,2017-09-29
3526,4565,4,2017-04-20,2017-10-03
5027,7645,6,2017-04-20,2017-10-04
1432,5482,5,2017-04-20,2017-10-08
2857,5411,8,2017-04-20,2017-10-09
3383,4782,4,2017-04-20,2017-10-15
1230,7685,6,2017-04-20,2017-10-23
4580,7625,4,2017-04-20,2017-10-25
2906,8132,6,2017-04-20,2017-10-25
1230,8132,5,2017-04-20,2017-11-06
1950,8131,5,2017-04-20,2017-11-06
2776,7629,5,2017-04-20,2017-11-16
