Passenger 1 ID,Passenger 2 ID,Number of Flights Together,From,To
10869,10875,4,2017-06-16,2017-07-13
10869,10890,4,2017-06-16,2017-07-13
10880,10890,4,2017-06-16,2017-07-13
10875,10889,4,2017-06-16,2017-07-13
10889,10890,4,2017-06-16,2017-07-13
10869,10889,4,2017-06-16,2017-07-13
10869,10880,4,2017-06-16,2017-07-13
10875,10890,4,2017-06-16,2017-07-13
10858,10869,4,2017-06-16,2017-07-13
10858,10890,4,2017-06-16,2017-07-13
10858,10875,4,2017-06-16,2017-07-13
10875,10880,4,2017-06-16,2017-07-13
10738,10758,4,2017-06-16,2017-07-14
328,3860,4,2017-06-16,2017-07-15
328,1248,4,2017-06-16,2017-07-15
10726,10762,6,2017-06-16,2017-07-18
10726,10799,6,2017-06-16,2017-07-18
10791,10799,6,2017-06-16,2017-07-18
10726,10798,6,2017-06-16,2017-07-18
10791,10798,6,2017-06-16,2017-07-18
10798,10799,6,2017-06-16,2017-07-18
10744,10791,6,2017-06-16,2017-07-18
10762,10791,6,2017-06-16,2017-07-18
10756,10762,6,2017-06-16,2017-07-18
10726,10756,6,2017-06-16,2017-07-18
10726,10744,6,2017-06-16,2017-07-18
10726,10791,6,2017-06-16,2017-07-18
10756,10791,6,2017-06-16,2017-07-18
10744,10756,6,2017-06-16,2017-07-18
10762,10799,6,2017-06-16,2017-07-18
10744,10798,6,2017-06-16,2017-07-18
10744,10799,6,2017-06-16,2017-07-18
10756,10798,6,2017-06-16,2017-07-18
1300,6888,4,2017-06-16,2017-07-18
10744,10762,6,2017-06-16,2017-07-18
932,4453,6,2017-06-16,2017-07-19
10737,10795,6,2017-06-16,2017-07-19
10703,10737,6,2017-06-16,2017-07-19
10703,10795,6,2017-06-16,2017-07-19
10703,10731,6,2017-06-16,2017-07-19
10727,10795,6,2017-06-16,2017-07-19
10731,10795,6,2017-06-16,2017-07-19
10703,10727,6,2017-06-16,2017-07-19
10850,10873,5,2017-06-16,2017-07-21
10814,10832,5,2017-06-16,2017-07-21
10832,10873,5,2017-06-16,2017-07-21
10814,10873,5,2017-06-16,2017-07-21
