Passenger 1 ID,Passenger 2 ID,Number of Flights Together,From,To
3545,9291,4,2017-05-13,2017-12-20
8501,9291,4,2017-05-13,2017-12-20
10018,10097,6,2017-05-13,2017-12-21
1215,3638,4,2017-05-13,2017-12-22
1215,9039,4,2017-05-13,2017-12-22
8506,8847,4,2017-05-13,2017-12-23
8506,8814,4,2017-05-13,2017-12-23
1958,3819,5,2017-05-13,2017-12-25
8571,8847,5,2017-05-13,2017-12-28
8571,8814,5,2017-05-13,2017-12-28
3638,9039,5,2017-05-13,2017-12-29
9910,9956,4,2017-05-13,2017-12-31
8336,9217,5,2017-05-13,2017-12-31
9911,9917,4,2017-05-13,2017-12-31
8347,8839,5,2017-05-13,2017-12-31
9907,9911,4,2017-05-13,2017-12-31
9907,9917,4,2017-05-13,2017-12-31
2797,3466,4,2017-05-14,2017-05-20
2323,9586,4,2017-05-14,2017-05-20
2323,3466,4,2017-05-14,2017-05-20
1209,2797,4,2017-05-14,2017-05-20
2323,3820,4,2017-05-14,2017-05-20
2797,9586,4,2017-05-14,2017-05-20
1209,2323,4,2017-05-14,2017-05-20
2797,3820,4,2017-05-14,2017-05-20
1684,9568,4,2017-05-14,2017-05-24
2541,9568,4,2017-05-14,2017-05-24
2504,9568,4,2017-05-14,2017-05-24
1684,5518,4,2017-05-14,2017-05-24
3445,4541,4,2017-05-14,2017-05-24
7162,9568,4,2017-05-14,2017-05-24
2541,5518,4,2017-05-14,2017-05-24
4541,9568,4,2017-05-14,2017-05-24
1684,2541,4,2017-05-14,2017-05-24
3445,9568,4,2017-05-14,2017-05-24
5518,9517,4,2017-05-14,2017-05-24
1684,3445,4,2017-05-14,2017-05-24
2541,7162,4,2017-05-14,2017-05-24
2504,3445,4,2017-05-14,2017-05-24
5560,9568,4,2017-05-14,2017-05-24
3445,7162,4,2017-05-14,2017-05-24
5518,9568,4,2017-05-14,2017-05-24
3445,5560,4,2017-05-14,2017-05-24
2541,3445,5,2017-05-14,2017-05-26
7246,9505,4,2017-05-14,2017-05-26
979,7246,4,2017-05-14,2017-05-26
2541,9517,5,2017-05-14,2017-05-26
7246,7590,4,2017-05-14,2017-05-26
3466,4359,5,2017-05-14,2017-05-27
3820,4359,5,2017-05-14,2017-05-27
4359,9586,5,2017-05-14,2017-05-27
1209,3466,5,2017-05-14,2017-05-27
1209,2719,5,2017-05-14,2017-05-27
1005,3466,5,2017-05-14,2017-05-27
3466,3820,5,2017-05-14,2017-05-27
1209,9586,5,2017-05-14,2017-05-27
1209,4359,5,2017-05-14,2017-05-27
5518,7162,6,2017-05-14,2017-05-29
7193,8213,4,2017-05-14,2017-05-29
1430,2254,4,2017-05-14,2017-05-29
1430,8810,4,2017-05-14,2017-05-29
4541,5518,6,2017-05-14,2017-05-29
1767,8213,4,2017-05-14,2017-05-29
8213,8558,4,2017-05-14,2017-05-29
2254,8213,4,2017-05-14,2017-05-29
1430,1767,4,2017-05-14,2017-05-29
1430,8558,4,2017-05-14,2017-05-29
1430,7193,4,2017-05-14,2017-05-29
8213,8810,4,2017-05-14,2017-05-29
1223,7538,4,2017-05-14,2017-06-04
1223,8552,4,2017-05-14,2017-06-04
147,3405,4,2017-05-14,2017-06-08
3405,4404,4,2017-05-14,2017-06-08
147,3172,4,2017-05-14,2017-06-08
5867,9245,4,2017-05-14,2017-06-08
3172,8590,4,2017-05-14,2017-06-08
3172,9245,4,2017-05-14,2017-06-08
147,5867,4,2017-05-14,2017-06-08
4490,5867,4,2017-05-14,2017-06-08
3405,8590,4,2017-05-14,2017-06-08
3405,9245,4,2017-05-14,2017-06-08
3172,4490,4,2017-05-14,2017-06-08
2797,9592,4,2017-05-14,2017-06-10
2797,5571,4,2017-05-14,2017-06-10
2797,9575,4,2017-05-14,2017-06-10
2797,9537,4,2017-05-14,2017-06-10
2323,5571,4,2017-05-14,2017-06-10
5571,9537,4,2017-05-14,2017-06-10
