Passenger 1 ID,Passenger 2 ID,Number of Flights Together,From,To
10909,12248,4,2017-10-22,2017-11-16
10909,12669,4,2017-10-22,2017-11-16
4410,13614,4,2017-10-22,2017-11-16
4410,12669,4,2017-10-22,2017-11-16
2243,12669,4,2017-10-22,2017-11-16
10909,12244,4,2017-10-22,2017-11-16
6099,13614,4,2017-10-22,2017-11-16
2243,6923,4,2017-10-22,2017-11-16
6099,10909,4,2017-10-22,2017-11-16
6099,12669,4,2017-10-22,2017-11-16
12248,12669,4,2017-10-22,2017-11-16
12244,12669,4,2017-10-22,2017-11-16
3608,6923,4,2017-10-22,2017-11-16
12669,13605,4,2017-10-22,2017-11-16
3953,13605,4,2017-10-22,2017-11-16
3953,6923,4,2017-10-22,2017-11-16
3608,6099,4,2017-10-22,2017-11-16
12244,13614,4,2017-10-22,2017-11-16
3953,10909,4,2017-10-22,2017-11-16
12244,13605,4,2017-10-22,2017-11-16
12248,13605,4,2017-10-22,2017-11-16
2243,10909,4,2017-10-22,2017-11-16
3953,12669,4,2017-10-22,2017-11-16
6099,6923,4,2017-10-22,2017-11-16
3953,13614,4,2017-10-22,2017-11-16
6923,12248,4,2017-10-22,2017-11-16
2243,13605,4,2017-10-22,2017-11-16
12248,13614,4,2017-10-22,2017-11-16
12669,13614,4,2017-10-22,2017-11-16
4410,6923,4,2017-10-22,2017-11-16
6923,12244,4,2017-10-22,2017-11-16
3608,4410,4,2017-10-22,2017-11-16
3608,12669,4,2017-10-22,2017-11-16
6923,13614,4,2017-10-22,2017-11-16
5757,10909,4,2017-10-22,2017-11-16
5757,13614,4,2017-10-22,2017-11-16
6923,10909,4,2017-10-22,2017-11-16
2243,13614,4,2017-10-22,2017-11-16
4410,10909,4,2017-10-22,2017-11-16
6923,13605,4,2017-10-22,2017-11-16
6099,13605,4,2017-10-22,2017-11-16
5757,12669,4,2017-10-22,2017-11-16
5757,6923,4,2017-10-22,2017-11-16
5757,13605,4,2017-10-22,2017-11-16
4410,13605,4,2017-10-22,2017-11-16
4234,11198,4,2017-10-22,2017-11-19
7395,13644,4,2017-10-22,2017-11-19
4021,13620,4,2017-10-22,2017-11-19
2778,3680,5,2017-10-22,2017-11-19
5836,8664,4,2017-10-22,2017-11-19
7321,13644,4,2017-10-22,2017-11-19
1977,13657,4,2017-10-22,2017-11-19
1151,7395,4,2017-10-22,2017-11-19
7710,13669,4,2017-10-22,2017-11-19
5836,13644,4,2017-10-22,2017-11-19
7395,7710,4,2017-10-22,2017-11-19
3977,7395,4,2017-10-22,2017-11-19
12354,13620,4,2017-10-22,2017-11-19
2906,7825,4,2017-10-22,2017-11-19
7395,11198,4,2017-10-22,2017-11-19
7395,13669,4,2017-10-22,2017-11-19
1151,13668,4,2017-10-22,2017-11-19
4021,13644,4,2017-10-22,2017-11-19
4234,8664,4,2017-10-22,2017-11-19
4021,11198,4,2017-10-22,2017-11-19
3680,13251,5,2017-10-22,2017-11-19
1977,13668,4,2017-10-22,2017-11-19
5836,13620,4,2017-10-22,2017-11-19
12354,13644,4,2017-10-22,2017-11-19
4234,13668,4,2017-10-22,2017-11-19
4234,12354,4,2017-10-22,2017-11-19
1977,7395,4,2017-10-22,2017-11-19
8664,12354,4,2017-10-22,2017-11-19
7321,13668,4,2017-10-22,2017-11-19
4234,13669,4,2017-10-22,2017-11-19
4021,12354,4,2017-10-22,2017-11-19
11198,12354,4,2017-10-22,2017-11-19
7321,7710,4,2017-10-22,2017-11-19
4021,13668,4,2017-10-22,2017-11-19
3977,13668,4,2017-10-22,2017-11-19
4234,7321,4,2017-10-22,2017-11-19
5836,12354,4,2017-10-22,2017-11-19
7710,13657,4,2017-10-22,2017-11-19
1151,5836,4,2017-10-22,2017-11-19
3977,13644,4,2017-10-22,2017-11-19
4234,7395,4,2017-10-22,2017-11-19
2906,10329,4,2017-10-22,2017-11-19
7710,12354,4,2017-10-22,2017-11-19
1151,7321,4,2017-10-22,2017-11-19
7321,13657,4,2017-10-22,2017-11-19
7710,13644,4,2017-10-22,2017-11-19
1977,13669,4,2017-10-22,2017-11-19
1977,7321,4,2017-10-22,2017-11-19
7710,13668,4,2017-10-22,2017-11-19
1151,13657,4,2017-10-22,2017-11-19
1977,12354,4,2017-10-22,2017-11-19
3977,13657,4,2017-10-22,2017-11-19
7825,10329,6,2017-10-22,2017-11-19
7395,8664,4,2017-10-22,2017-11-19
12354,13669,4,2017-10-22,2017-11-19
1151,4021,4,2017-10-22,2017-11-19
1151,4234,4,2017-10-22,2017-11-19
1151,13644,4,2017-10-22,2017-11-19
3977,13620,4,2017-10-22,2017-11-19
7395,13620,4,2017-10-22,2017-11-19
7321,11198,4,2017-10-22,2017-11-19
5836,7395,4,2017-10-22,2017-11-19
1151,13669,4,2017-10-22,2017-11-19
4234,13657,4,2017-10-22,2017-11-19
3977,8664,4,2017-10-22,2017-11-19
5836,13668,4,2017-10-22,2017-11-19
5836,11198,4,2017-10-22,2017-11-19
1977,3977,4,2017-10-22,2017-11-19
3977,4234,4,2017-10-22,2017-11-19
3977,7710,4,2017-10-22,2017-11-19
1977,13644,4,2017-10-22,2017-11-19
4021,7395,4,2017-10-22,2017-11-19
