Passenger 1 ID,Passenger 2 ID,Number of Flights Together,From,To
853,5978,5,2017-04-20,2017-05-09
4510,7619,4,2017-04-20,2017-05-11
4427,4510,4,2017-04-20,2017-05-11
1023,5015,4,2017-04-20,2017-05-11
966,6951,4,2017-04-20,2017-05-11
432,7619,4,2017-04-20,2017-05-11
432,4427,4,2017-04-20,2017-05-11
1023,6951,4,2017-04-20,2017-05-11
966,5015,4,2017-04-20,2017-05-11
4427,7619,4,2017-04-20,2017-05-11
1544,8121,4,2017-04-20,2017-05-12
432,4510,5,2017-04-20,2017-05-14
1076,6908,4,2017-04-20,2017-05-15
3279,6930,4,2017-04-20,2017-05-15
3279,6956,4,2017-04-20,2017-05-15
1076,6927,4,2017-04-20,2017-05-15
1076,3279,4,2017-04-20,2017-05-15
2589,7699,4,2017-04-20,2017-05-15
5418,7699,4,2017-04-20,2017-05-15
1076,6930,4,2017-04-20,2017-05-15
3005,4580,4,2017-04-20,2017-05-15
1076,6956,4,2017-04-20,2017-05-15
3005,3888,4,2017-04-20,2017-05-15
2589,5418,4,2017-04-20,2017-05-15
3888,7699,4,2017-04-20,2017-05-15
4580,7699,4,2017-04-20,2017-05-15
3279,6908,4,2017-04-20,2017-05-15
3005,7699,4,2017-04-20,2017-05-15
3279,6927,4,2017-04-20,2017-05-15
3102,3279,4,2017-04-20,2017-05-15
3005,5418,4,2017-04-20,2017-05-15
2589,3888,4,2017-04-20,2017-05-15
2589,4580,4,2017-04-20,2017-05-15
1076,3102,4,2017-04-20,2017-05-15
4580,5418,4,2017-04-20,2017-05-15
2776,3330,6,2017-04-20,2017-05-19
4468,5482,6,2017-04-20,2017-05-19
441,901,6,2017-04-20,2017-05-19
441,2857,6,2017-04-20,2017-05-19
625,3735,6,2017-04-20,2017-05-19
95,2857,6,2017-04-20,2017-05-19
95,441,6,2017-04-20,2017-05-19
7602,8190,6,2017-04-20,2017-05-19
2857,7602,6,2017-04-20,2017-05-19
625,7685,6,2017-04-20,2017-05-19
625,2776,6,2017-04-20,2017-05-19
2906,4468,6,2017-04-20,2017-05-19
441,5482,6,2017-04-20,2017-05-19
5411,7602,6,2017-04-20,2017-05-19
2857,3330,6,2017-04-20,2017-05-19
3330,5411,6,2017-04-20,2017-05-19
2906,3735,6,2017-04-20,2017-05-19
1646,2857,6,2017-04-20,2017-05-19
4468,7605,6,2017-04-20,2017-05-19
3330,7685,6,2017-04-20,2017-05-19
5411,8190,6,2017-04-20,2017-05-19
441,4468,6,2017-04-20,2017-05-19
