Passenger 1 ID,Passenger 2 ID,Number of Flights Together,From,To
14708,14797,4,2017-12-07,2017-12-17
14715,14797,4,2017-12-07,2017-12-17
14733,14797,4,2017-12-07,2017-12-17
14746,14797,4,2017-12-07,2017-12-17
14726,14746,4,2017-12-07,2017-12-17
14781,14797,4,2017-12-07,2017-12-17
14733,14777,4,2017-12-07,2017-12-17
14768,14777,4,2017-12-07,2017-12-17
14746,14781,4,2017-12-07,2017-12-17
14708,14777,4,2017-12-07,2017-12-17
14726,14767,4,2017-12-07,2017-12-17
14715,14777,4,2017-12-07,2017-12-17
14708,14781,4,2017-12-07,2017-12-17
14767,14768,4,2017-12-07,2017-12-17
14767,14797,4,2017-12-07,2017-12-17
14712,14771,4,2017-12-07,2017-12-17
14712,14746,4,2017-12-07,2017-12-17
14715,14746,4,2017-12-07,2017-12-17
14733,14781,4,2017-12-07,2017-12-17
14708,14726,4,2017-12-07,2017-12-17
14720,14768,4,2017-12-07,2017-12-17
14746,14767,4,2017-12-07,2017-12-17
14746,14771,4,2017-12-07,2017-12-17
14715,14726,4,2017-12-07,2017-12-17
14768,14781,4,2017-12-07,2017-12-17
14708,14715,4,2017-12-07,2017-12-17
14712,14781,4,2017-12-07,2017-12-17
14768,14797,4,2017-12-07,2017-12-17
14715,14720,4,2017-12-07,2017-12-17
14712,14768,4,2017-12-07,2017-12-17
14715,14768,4,2017-12-07,2017-12-17
14708,14768,4,2017-12-07,2017-12-17
14712,14715,4,2017-12-07,2017-12-17
14733,14767,4,2017-12-07,2017-12-17
14712,14726,4,2017-12-07,2017-12-17
14712,14733,4,2017-12-07,2017-12-17
14712,14720,4,2017-12-07,2017-12-17
14720,14746,4,2017-12-07,2017-12-17
14712,14777,4,2017-12-07,2017-12-17
14712,14767,4,2017-12-07,2017-12-17
14715,14771,4,2017-12-07,2017-12-17
14726,14768,4,2017-12-07,2017-12-17
14777,14781,4,2017-12-07,2017-12-17
14715,14733,4,2017-12-07,2017-12-17
14708,14720,4,2017-12-07,2017-12-17
14726,14733,4,2017-12-07,2017-12-17
14708,14733,4,2017-12-07,2017-12-17
14768,14771,4,2017-12-07,2017-12-17
14708,14712,4,2017-12-07,2017-12-17
14733,14771,4,2017-12-07,2017-12-17
14767,14781,4,2017-12-07,2017-12-17
14771,14781,4,2017-12-07,2017-12-17
14720,14767,4,2017-12-07,2017-12-17
14720,14733,4,2017-12-07,2017-12-17
14746,14777,4,2017-12-07,2017-12-17
14715,14781,4,2017-12-07,2017-12-17
14708,14746,4,2017-12-07,2017-12-17
14767,14771,4,2017-12-07,2017-12-17
14712,14797,4,2017-12-07,2017-12-17
14720,14781,4,2017-12-07,2017-12-17
14726,14781,4,2017-12-07,2017-12-17
14715,14767,4,2017-12-07,2017-12-17
14708,14771,4,2017-12-07,2017-12-17
14708,14767,4,2017-12-07,2017-12-17
14767,14777,4,2017-12-07,2017-12-17
