Passenger 1 ID,Passenger 2 ID,Number of Flights Together,From,To
8556,9238,5,2017-05-11,2017-09-11
1800,7879,6,2017-05-11,2017-09-16
3873,9511,4,2017-05-11,2017-09-18
2433,9511,4,2017-05-11,2017-09-18
2433,3873,7,2017-05-11,2017-09-18
2433,9501,4,2017-05-11,2017-09-18
4109,6929,4,2017-05-11,2017-09-18
3873,9501,4,2017-05-11,2017-09-18
4850,7799,7,2017-05-11,2017-09-21
5007,5571,4,2017-05-11,2017-09-21
2949,9561,5,2017-05-11,2017-09-23
7123,9542,4,2017-05-11,2017-09-23
3892,9542,4,2017-05-11,2017-09-23
2960,4850,10,2017-05-11,2017-09-23
7657,9511,4,2017-05-11,2017-09-24
4502,9511,4,2017-05-11,2017-09-25
4502,9532,6,2017-05-11,2017-10-12
956,5518,4,2017-05-11,2017-10-23
1819,7851,4,2017-05-11,2017-10-23
3820,4286,4,2017-05-11,2017-10-24
7851,9252,4,2017-05-11,2017-10-27
6019,7851,4,2017-05-11,2017-10-27
5560,9517,6,2017-05-11,2017-11-06
6019,9252,5,2017-05-11,2017-11-06
8831,9253,7,2017-05-11,2017-11-17
7657,9512,5,2017-05-11,2017-11-21
7657,9501,6,2017-05-11,2017-11-21
7657,9509,4,2017-05-11,2017-11-29
913,1858,4,2017-05-11,2017-11-29
2609,4427,4,2017-05-11,2017-12-06
2609,4127,4,2017-05-11,2017-12-06
5560,9532,5,2017-05-11,2017-12-16
5515,7268,5,2017-05-11,2017-12-20
4966,9517,4,2017-05-11,2017-12-23
8556,9288,4,2017-05-11,2017-12-24
919,6903,4,2017-05-11,2017-12-31
437,9014,4,2017-05-12,2017-05-24
392,437,4,2017-05-12,2017-05-24
437,1849,4,2017-05-12,2017-05-24
437,9066,4,2017-05-12,2017-05-24
1045,3275,4,2017-05-12,2017-05-25
2723,3432,4,2017-05-12,2017-05-25
3432,4719,4,2017-05-12,2017-05-25
3275,5109,4,2017-05-12,2017-05-25
529,3432,4,2017-05-12,2017-05-25
529,734,4,2017-05-12,2017-05-25
3432,7001,4,2017-05-12,2017-05-25
734,7001,4,2017-05-12,2017-05-25
734,2723,4,2017-05-12,2017-05-25
4719,5109,4,2017-05-12,2017-05-25
734,5109,4,2017-05-12,2017-05-25
734,3275,4,2017-05-12,2017-05-25
734,3432,4,2017-05-12,2017-05-25
3432,5109,4,2017-05-12,2017-05-25
3432,4142,4,2017-05-12,2017-05-25
734,4142,4,2017-05-12,2017-05-25
1045,4719,4,2017-05-12,2017-05-25
1042,5027,4,2017-05-12,2017-05-27
4483,5547,4,2017-05-12,2017-05-27
3703,5547,4,2017-05-12,2017-05-27
4483,5027,4,2017-05-12,2017-05-27
2124,5547,4,2017-05-12,2017-05-27
3703,5027,4,2017-05-12,2017-05-27
1343,3703,4,2017-05-12,2017-05-27
1343,5547,4,2017-05-12,2017-05-27
3979,5027,4,2017-05-12,2017-05-27
5547,5740,4,2017-05-12,2017-05-27
4036,5027,4,2017-05-12,2017-05-27
3180,5547,4,2017-05-12,2017-05-27
3703,3979,4,2017-05-12,2017-05-27
3703,4171,4,2017-05-12,2017-05-27
2124,3703,4,2017-05-12,2017-05-27
4398,5027,4,2017-05-12,2017-05-27
1042,3703,4,2017-05-12,2017-05-27
2124,5027,4,2017-05-12,2017-05-27
5547,6293,4,2017-05-12,2017-05-27
3703,4036,4,2017-05-12,2017-05-27
4036,5547,4,2017-05-12,2017-05-27
5027,6293,4,2017-05-12,2017-05-27
3180,5027,4,2017-05-12,2017-05-27
4398,5547,4,2017-05-12,2017-05-27
3979,5547,4,2017-05-12,2017-05-27
1042,5547,4,2017-05-12,2017-05-27
3180,3703,4,2017-05-12,2017-05-27
3703,4483,4,2017-05-12,2017-05-27
3703,6208,4,2017-05-12,2017-05-27
3703,4398,4,2017-05-12,2017-05-27
5027,5740,4,2017-05-12,2017-05-27
4389,9394,4,2017-05-12,2017-05-29
4389,9374,4,2017-05-12,2017-05-29
1045,5109,5,2017-05-12,2017-05-29
1045,4142,5,2017-05-12,2017-05-29
529,5109,5,2017-05-12,2017-05-29
4389,9342,4,2017-05-12,2017-05-29
8078,9374,4,2017-05-12,2017-05-29
8078,9394,4,2017-05-12,2017-05-29
5109,7001,5,2017-05-12,2017-05-29
1045,7001,5,2017-05-12,2017-05-29
4389,9391,4,2017-05-12,2017-05-29
8078,9391,4,2017-05-12,2017-05-29
2723,5109,5,2017-05-12,2017-05-29
4142,5109,5,2017-05-12,2017-05-29
1045,2723,5,2017-05-12,2017-05-29
8078,9342,4,2017-05-12,2017-05-29
529,1045,5,2017-05-12,2017-05-29
9850,9868,4,2017-05-12,2017-06-04
2294,9166,4,2017-05-12,2017-06-04
9810,9848,4,2017-05-12,2017-06-04
