Passenger 1 ID,Passenger 2 ID,Number of Flights Together,From,To
272,5865,5,2017-05-05,2017-05-29
272,1223,4,2017-05-05,2017-05-29
1430,8213,6,2017-05-05,2017-05-29
1223,5865,4,2017-05-05,2017-05-29
4484,8230,5,2017-05-05,2017-06-05
3101,8017,4,2017-05-05,2017-06-10
3101,5867,4,2017-05-05,2017-06-10
3172,7379,4,2017-05-05,2017-06-10
3172,4897,4,2017-05-05,2017-06-10
3172,5867,7,2017-05-05,2017-06-10
3049,8307,4,2017-05-05,2017-06-14
3547,6093,4,2017-05-05,2017-06-20
5361,6093,4,2017-05-05,2017-06-20
434,1428,4,2017-05-05,2017-06-20
2423,3547,4,2017-05-05,2017-06-20
2423,8202,4,2017-05-05,2017-06-20
434,8202,4,2017-05-05,2017-06-20
1428,8202,4,2017-05-05,2017-06-20
1428,6093,4,2017-05-05,2017-06-20
1428,8232,4,2017-05-05,2017-06-20
2423,5361,4,2017-05-05,2017-06-20
3547,8202,4,2017-05-05,2017-06-20
2423,8232,4,2017-05-05,2017-06-20
434,8232,4,2017-05-05,2017-06-20
1428,2423,4,2017-05-05,2017-06-20
434,2423,4,2017-05-05,2017-06-20
434,5361,4,2017-05-05,2017-06-20
434,3547,4,2017-05-05,2017-06-20
434,6093,4,2017-05-05,2017-06-20
5361,8232,4,2017-05-05,2017-06-20
3547,8232,4,2017-05-05,2017-06-20
283,3154,4,2017-05-05,2017-06-22
283,7163,4,2017-05-05,2017-06-22
485,3154,4,2017-05-05,2017-06-22
393,3154,4,2017-05-05,2017-06-22
393,7163,4,2017-05-05,2017-06-22
3154,3866,4,2017-05-05,2017-06-22
283,393,4,2017-05-05,2017-06-22
3154,8593,4,2017-05-05,2017-06-22
393,3866,4,2017-05-05,2017-06-22
393,8593,4,2017-05-05,2017-06-22
283,8593,4,2017-05-05,2017-06-22
3866,7163,4,2017-05-05,2017-06-22
3154,7163,4,2017-05-05,2017-06-22
485,7163,4,2017-05-05,2017-06-22
283,485,4,2017-05-05,2017-06-22
3866,8593,4,2017-05-05,2017-06-22
485,3866,4,2017-05-05,2017-06-22
3409,6565,4,2017-05-05,2017-06-27
8280,8517,4,2017-05-05,2017-06-27
6565,8517,4,2017-05-05,2017-06-27
7652,8280,4,2017-05-05,2017-06-27
3409,8280,4,2017-05-05,2017-06-27
2728,3924,5,2017-05-05,2017-06-28
2123,2530,5,2017-05-05,2017-06-28
3924,7551,5,2017-05-05,2017-06-28
2123,3924,5,2017-05-05,2017-06-28
3924,8246,5,2017-05-05,2017-06-28
7551,8519,5,2017-05-05,2017-06-28
3172,8017,5,2017-05-05,2017-06-28
3924,8519,5,2017-05-05,2017-06-28
6030,8246,5,2017-05-05,2017-06-28
2530,8557,5,2017-05-05,2017-06-28
2530,8519,5,2017-05-05,2017-06-28
8246,8519,5,2017-05-05,2017-06-28
2123,6030,5,2017-05-05,2017-06-28
2123,8519,5,2017-05-05,2017-06-28
2530,2728,5,2017-05-05,2017-06-28
3924,8557,5,2017-05-05,2017-06-28
1337,5583,4,2017-05-05,2017-06-30
5583,5746,4,2017-05-05,2017-06-30
1158,5583,4,2017-05-05,2017-06-30
4761,5583,4,2017-05-05,2017-06-30
5583,8276,4,2017-05-05,2017-06-30
1955,5583,4,2017-05-05,2017-06-30
4484,7822,4,2017-05-05,2017-07-03
4484,8542,4,2017-05-05,2017-07-03
4484,4514,4,2017-05-05,2017-07-03
4484,7713,4,2017-05-05,2017-07-03
877,4484,4,2017-05-05,2017-07-03
4484,8843,4,2017-05-05,2017-07-03
3409,8548,4,2017-05-05,2017-07-05
5361,8202,5,2017-05-05,2017-07-05
7652,8548,4,2017-05-05,2017-07-05
3409,7652,5,2017-05-05,2017-07-05
7652,8517,5,2017-05-05,2017-07-05
3409,8517,5,2017-05-05,2017-07-05
877,8542,5,2017-05-05,2017-07-08
7822,8542,5,2017-05-05,2017-07-08
877,8843,5,2017-05-05,2017-07-08
7713,8843,5,2017-05-05,2017-07-08
7713,8542,5,2017-05-05,2017-07-08
4514,8843,5,2017-05-05,2017-07-08
4514,7713,5,2017-05-05,2017-07-08
4514,7822,5,2017-05-05,2017-07-08
877,4514,5,2017-05-05,2017-07-08
7822,8843,5,2017-05-05,2017-07-08
1158,3905,4,2017-05-05,2017-07-09
272,5586,4,2017-05-05,2017-07-12
272,2446,4,2017-05-05,2017-07-12
2446,5586,5,2017-05-05,2017-07-12
1335,3409,4,2017-05-05,2017-07-13
2423,6093,5,2017-05-05,2017-07-14
2479,5583,5,2017-05-05,2017-07-15
4379,8108,4,2017-05-05,2017-07-17
1484,6106,4,2017-05-05,2017-07-17
1700,6106,4,2017-05-05,2017-07-17
3346,6106,4,2017-05-05,2017-07-17
439,8108,4,2017-05-05,2017-07-17
1484,8108,4,2017-05-05,2017-07-17
3346,8108,4,2017-05-05,2017-07-17
439,6106,4,2017-05-05,2017-07-17
3346,4379,4,2017-05-05,2017-07-17
1700,4379,4,2017-05-05,2017-07-17
439,4379,4,2017-05-05,2017-07-17
1484,4379,4,2017-05-05,2017-07-17
4379,6106,4,2017-05-05,2017-07-17
1700,8108,4,2017-05-05,2017-07-17
6106,8108,4,2017-05-05,2017-07-17
1158,3409,4,2017-05-05,2017-07-21
3172,3409,4,2017-05-05,2017-07-21
7508,8837,6,2017-05-05,2017-07-21
2123,7551,6,2017-05-05,2017-07-22
2123,8557,6,2017-05-05,2017-07-22
2123,8246,6,2017-05-05,2017-07-22
8246,8557,6,2017-05-05,2017-07-22
2728,7551,6,2017-05-05,2017-07-22
2728,8246,6,2017-05-05,2017-07-22
2123,2728,6,2017-05-05,2017-07-22
7551,8557,6,2017-05-05,2017-07-22
2530,3924,6,2017-05-05,2017-07-24
2530,6030,6,2017-05-05,2017-07-24
4514,8542,7,2017-05-05,2017-07-28
2423,4514,4,2017-05-05,2017-07-28
3660,8245,5,2017-05-05,2017-07-30
1335,8542,4,2017-05-05,2017-08-01
2423,8542,5,2017-05-05,2017-08-01
439,3346,5,2017-05-05,2017-08-04
1700,3346,5,2017-05-05,2017-08-04
1484,3346,5,2017-05-05,2017-08-04
439,1700,5,2017-05-05,2017-08-04
1484,1700,5,2017-05-05,2017-08-04
1335,6030,5,2017-05-05,2017-08-06
3924,6030,8,2017-05-05,2017-08-06
6093,8517,4,2017-05-05,2017-08-08
393,485,5,2017-05-05,2017-08-08
7508,8358,4,2017-05-05,2017-08-10
