Passenger 1 ID,Passenger 2 ID,Number of Flights Together,From,To
7801,8040,6,2017-07-03,2017-08-06
8579,9513,6,2017-07-03,2017-08-06
7801,9513,6,2017-07-03,2017-08-06
8040,8579,6,2017-07-03,2017-08-06
7801,8511,6,2017-07-03,2017-08-06
11614,11645,4,2017-07-03,2017-08-08
11642,11645,4,2017-07-03,2017-08-08
11614,11648,4,2017-07-03,2017-08-08
1191,9790,6,2017-07-03,2017-08-08
11610,11614,4,2017-07-03,2017-08-08
11636,11648,4,2017-07-03,2017-08-08
11610,11648,4,2017-07-03,2017-08-08
11614,11642,4,2017-07-03,2017-08-08
11610,11645,4,2017-07-03,2017-08-08
11648,11652,4,2017-07-03,2017-08-08
11645,11648,4,2017-07-03,2017-08-08
11614,11636,4,2017-07-03,2017-08-08
11645,11652,4,2017-07-03,2017-08-08
11642,11648,4,2017-07-03,2017-08-08
11636,11645,4,2017-07-03,2017-08-08
11614,11652,4,2017-07-03,2017-08-08
11667,11674,4,2017-07-03,2017-08-09
11660,11674,4,2017-07-03,2017-08-09
11660,11667,4,2017-07-03,2017-08-09
11667,11683,4,2017-07-03,2017-08-09
11660,11683,4,2017-07-03,2017-08-09
11674,11683,4,2017-07-03,2017-08-09
11683,11698,4,2017-07-03,2017-08-09
11660,11698,4,2017-07-03,2017-08-09
11636,11642,5,2017-07-03,2017-08-10
11610,11636,5,2017-07-03,2017-08-10
11636,11652,5,2017-07-03,2017-08-10
11610,11652,5,2017-07-03,2017-08-10
11642,11652,5,2017-07-03,2017-08-10
11607,11682,4,2017-07-03,2017-08-11
8827,10394,6,2017-07-03,2017-08-11
4945,8851,7,2017-07-03,2017-08-15
4484,9962,4,2017-07-03,2017-08-16
9251,9962,4,2017-07-03,2017-08-16
4484,9251,4,2017-07-03,2017-08-16
7511,7713,6,2017-07-03,2017-08-17
11610,11642,6,2017-07-03,2017-08-17
2970,7671,5,2017-07-03,2017-08-18
8010,9770,5,2017-07-03,2017-08-18
1024,8399,5,2017-07-03,2017-08-18
1024,10431,5,2017-07-03,2017-08-18
1024,7671,5,2017-07-03,2017-08-18
7671,9441,5,2017-07-03,2017-08-18
9441,9770,5,2017-07-03,2017-08-18
7671,10431,5,2017-07-03,2017-08-18
2970,8010,5,2017-07-03,2017-08-18
2970,8399,5,2017-07-03,2017-08-18
4514,8399,5,2017-07-03,2017-08-18
2970,9751,5,2017-07-03,2017-08-18
942,2970,5,2017-07-03,2017-08-18
2185,7671,5,2017-07-03,2017-08-18
1024,2970,5,2017-07-03,2017-08-18
942,8399,5,2017-07-03,2017-08-18
7737,8010,5,2017-07-03,2017-08-18
2185,2970,5,2017-07-03,2017-08-18
2185,9751,5,2017-07-03,2017-08-18
8399,10431,5,2017-07-03,2017-08-18
8010,10431,5,2017-07-03,2017-08-18
7671,7737,5,2017-07-03,2017-08-18
1024,8010,5,2017-07-03,2017-08-18
4514,9751,5,2017-07-03,2017-08-18
2970,10431,5,2017-07-03,2017-08-18
2185,8399,5,2017-07-03,2017-08-18
2970,8595,5,2017-07-03,2017-08-18
2185,10431,5,2017-07-03,2017-08-18
942,7671,5,2017-07-03,2017-08-18
7737,10431,5,2017-07-03,2017-08-18
8399,8595,5,2017-07-03,2017-08-18
2970,9770,5,2017-07-03,2017-08-18
1024,9751,5,2017-07-03,2017-08-18
8595,9770,5,2017-07-03,2017-08-18
8595,10431,5,2017-07-03,2017-08-18
7737,8399,5,2017-07-03,2017-08-18
7737,9751,5,2017-07-03,2017-08-18
4514,8010,5,2017-07-03,2017-08-18
