Passenger 1 ID,Passenger 2 ID,Number of Flights Together,From,To
11729,12157,4,2017-07-30,2017-09-12
11730,12157,4,2017-07-30,2017-09-12
4408,8330,4,2017-07-30,2017-09-12
5690,6369,4,2017-07-30,2017-09-14
3993,5690,6,2017-07-30,2017-09-14
7187,9859,4,2017-07-30,2017-09-15
4315,4827,4,2017-07-30,2017-09-16
4827,8390,4,2017-07-30,2017-09-16
8917,9557,4,2017-07-30,2017-09-18
4287,8917,4,2017-07-30,2017-09-18
4287,9557,6,2017-07-30,2017-09-18
4737,5748,7,2017-07-30,2017-09-19
637,7772,4,2017-07-30,2017-09-19
5748,9421,7,2017-07-30,2017-09-19
3993,6369,5,2017-07-30,2017-09-19
6208,9421,7,2017-07-30,2017-09-19
9421,11280,7,2017-07-30,2017-09-19
3867,6286,5,2017-07-30,2017-09-19
4737,11280,7,2017-07-30,2017-09-19
4737,6208,7,2017-07-30,2017-09-19
7656,7772,4,2017-07-30,2017-09-19
7772,11400,4,2017-07-30,2017-09-19
7510,9389,4,2017-07-30,2017-09-20
7271,9389,4,2017-07-30,2017-09-20
47,9389,4,2017-07-30,2017-09-20
1528,9495,4,2017-07-30,2017-09-20
7910,9495,4,2017-07-30,2017-09-20
47,11221,4,2017-07-30,2017-09-20
47,3963,4,2017-07-30,2017-09-20
7910,11221,4,2017-07-30,2017-09-20
5162,9955,4,2017-07-30,2017-09-20
9389,11067,4,2017-07-30,2017-09-20
335,3963,4,2017-07-30,2017-09-20
7271,9955,4,2017-07-30,2017-09-20
9725,11067,4,2017-07-30,2017-09-20
335,9389,4,2017-07-30,2017-09-20
3963,5162,4,2017-07-30,2017-09-20
7271,9495,4,2017-07-30,2017-09-20
7910,9725,4,2017-07-30,2017-09-20
5162,9389,4,2017-07-30,2017-09-20
1528,9955,4,2017-07-30,2017-09-20
7510,9955,4,2017-07-30,2017-09-20
5162,9495,4,2017-07-30,2017-09-20
3963,7510,4,2017-07-30,2017-09-20
9955,11067,4,2017-07-30,2017-09-20
7510,9495,4,2017-07-30,2017-09-20
335,9725,4,2017-07-30,2017-09-20
335,9955,4,2017-07-30,2017-09-20
1528,9725,4,2017-07-30,2017-09-20
7910,9389,4,2017-07-30,2017-09-20
3963,7910,4,2017-07-30,2017-09-20
3963,7271,4,2017-07-30,2017-09-20
7510,9725,4,2017-07-30,2017-09-20
1528,3963,4,2017-07-30,2017-09-20
47,9495,4,2017-07-30,2017-09-20
7510,11221,4,2017-07-30,2017-09-20
7910,9955,4,2017-07-30,2017-09-20
7271,11221,4,2017-07-30,2017-09-20
1528,11221,4,2017-07-30,2017-09-20
3963,11067,4,2017-07-30,2017-09-20
1528,9389,4,2017-07-30,2017-09-20
47,9955,4,2017-07-30,2017-09-20
5162,11221,4,2017-07-30,2017-09-20
10746,11763,4,2017-07-30,2017-09-21
7645,10746,4,2017-07-30,2017-09-21
6946,10746,4,2017-07-30,2017-09-21
3191,8330,4,2017-07-30,2017-09-21
10746,11860,4,2017-07-30,2017-09-21
