Passenger 1 ID,Passenger 2 ID,Number of Flights Together,From,To
5328,10920,4,2017-06-22,2017-08-19
5005,10920,5,2017-06-22,2017-08-19
8988,9111,4,2017-06-22,2017-08-19
9053,10920,4,2017-06-22,2017-08-19
11175,11180,9,2017-06-22,2017-08-19
8981,9111,4,2017-06-22,2017-08-19
11232,11267,4,2017-06-22,2017-08-19
1403,10920,4,2017-06-22,2017-08-19
11221,11225,5,2017-06-22,2017-08-20
11221,11280,5,2017-06-22,2017-08-20
8273,10945,4,2017-06-22,2017-08-22
300,9933,4,2017-06-22,2017-08-23
11107,11123,5,2017-06-22,2017-08-23
8964,9259,6,2017-06-22,2017-08-25
11206,11300,4,2017-06-22,2017-08-27
11283,11300,4,2017-06-22,2017-08-27
9294,9660,4,2017-06-22,2017-08-29
2754,7163,4,2017-06-22,2017-08-30
2754,4513,4,2017-06-22,2017-08-30
6308,9601,5,2017-06-22,2017-08-30
11207,11255,5,2017-06-22,2017-08-30
6095,9302,4,2017-06-22,2017-08-30
5956,7163,5,2017-06-22,2017-08-31
4513,7163,5,2017-06-22,2017-08-31
4513,5956,5,2017-06-22,2017-08-31
8273,10950,5,2017-06-22,2017-09-01
854,10950,4,2017-06-22,2017-09-01
3506,10950,4,2017-06-22,2017-09-01
11265,11276,4,2017-06-22,2017-09-01
11243,11284,6,2017-06-22,2017-09-03
11225,11280,7,2017-06-22,2017-09-04
6458,9294,6,2017-06-22,2017-09-04
6865,9294,4,2017-06-22,2017-09-04
10463,10953,6,2017-06-22,2017-09-08
10463,10945,4,2017-06-22,2017-09-08
11206,11283,5,2017-06-22,2017-09-08
6458,6865,5,2017-06-22,2017-09-10
2969,4329,5,2017-06-22,2017-09-11
2378,10261,5,2017-06-22,2017-09-11
4329,5120,5,2017-06-22,2017-09-11
8398,10937,5,2017-06-22,2017-09-11
8835,10267,5,2017-06-22,2017-09-14
11114,11142,7,2017-06-22,2017-09-14
163,5956,4,2017-06-22,2017-09-15
11253,11294,4,2017-06-22,2017-09-16
11215,11294,4,2017-06-22,2017-09-16
11215,11249,4,2017-06-22,2017-09-16
11249,11253,4,2017-06-22,2017-09-16
11249,11294,4,2017-06-22,2017-09-16
11225,11262,4,2017-06-22,2017-09-16
11224,11274,5,2017-06-22,2017-09-17
10432,10937,6,2017-06-22,2017-09-17
2824,10439,4,2017-06-22,2017-09-18
2824,5419,4,2017-06-22,2017-09-18
2824,10244,4,2017-06-22,2017-09-18
9184,10299,5,2017-06-22,2017-09-18
5419,10439,4,2017-06-22,2017-09-18
5419,10244,4,2017-06-22,2017-09-18
6515,10988,5,2017-06-22,2017-09-19
9268,10988,5,2017-06-22,2017-09-19
9268,10967,5,2017-06-22,2017-09-19
4852,5956,4,2017-06-22,2017-09-19
5238,10988,5,2017-06-22,2017-09-19
5238,10967,5,2017-06-22,2017-09-19
6515,10967,5,2017-06-22,2017-09-19
1080,9240,4,2017-06-22,2017-09-20
8749,10407,4,2017-06-22,2017-09-21
11205,11239,4,2017-06-22,2017-09-21
11205,11217,4,2017-06-22,2017-09-21
11214,11217,4,2017-06-22,2017-09-21
11239,11292,4,2017-06-22,2017-09-21
11214,11292,4,2017-06-22,2017-09-21
11217,11239,4,2017-06-22,2017-09-21
11205,11214,4,2017-06-22,2017-09-21
11217,11292,4,2017-06-22,2017-09-21
11205,11292,4,2017-06-22,2017-09-21
8502,8977,4,2017-06-22,2017-09-22
590,10963,4,2017-06-22,2017-09-22
8167,8826,4,2017-06-22,2017-09-22
8167,8502,4,2017-06-22,2017-09-22
6832,8229,4,2017-06-22,2017-09-22
8826,8977,4,2017-06-22,2017-09-22
1451,10963,4,2017-06-22,2017-09-22
11104,11155,5,2017-06-22,2017-09-24
11215,11253,5,2017-06-22,2017-09-28
4329,8871,5,2017-06-22,2017-10-02
11208,11291,4,2017-06-22,2017-10-08
10432,10983,4,2017-06-22,2017-10-08
