Passenger 1 ID,Passenger 2 ID,Number of Flights Together,From,To
1313,3578,5,2017-02-13,2017-04-09
912,1358,5,2017-02-13,2017-04-09
912,2222,5,2017-02-13,2017-04-09
941,2222,5,2017-02-13,2017-04-09
1358,2263,5,2017-02-13,2017-04-09
912,3578,5,2017-02-13,2017-04-09
941,1358,5,2017-02-13,2017-04-09
2467,3578,5,2017-02-13,2017-04-09
1313,2221,5,2017-02-13,2017-04-09
1313,3536,5,2017-02-13,2017-04-09
912,1313,5,2017-02-13,2017-04-09
1313,2222,5,2017-02-13,2017-04-09
941,1313,5,2017-02-13,2017-04-09
941,2467,5,2017-02-13,2017-04-09
1313,2263,5,2017-02-13,2017-04-09
1358,3578,5,2017-02-13,2017-04-09
941,2263,5,2017-02-13,2017-04-09
2241,2462,4,2017-02-13,2017-04-09
912,3571,5,2017-02-13,2017-04-09
1358,3571,5,2017-02-13,2017-04-09
1358,3536,5,2017-02-13,2017-04-09
912,2467,5,2017-02-13,2017-04-09
1358,2467,5,2017-02-13,2017-04-09
941,3571,5,2017-02-13,2017-04-09
1358,2221,5,2017-02-13,2017-04-09
912,3536,5,2017-02-13,2017-04-09
1313,2467,5,2017-02-13,2017-04-09
912,2221,5,2017-02-13,2017-04-09
941,3536,5,2017-02-13,2017-04-09
2221,2467,5,2017-02-13,2017-04-09
941,2221,5,2017-02-13,2017-04-09
1313,3571,5,2017-02-13,2017-04-09
2222,2467,5,2017-02-13,2017-04-09
2462,3505,4,2017-02-13,2017-04-09
2467,3536,5,2017-02-13,2017-04-09
2467,3571,5,2017-02-13,2017-04-09
912,2263,5,2017-02-13,2017-04-09
941,3578,5,2017-02-13,2017-04-09
2462,3575,4,2017-02-13,2017-04-09
1358,2222,5,2017-02-13,2017-04-09
2062,2264,4,2017-02-13,2017-04-10
2075,3585,4,2017-02-13,2017-04-10
2268,3668,4,2017-02-13,2017-04-10
2429,3523,4,2017-02-13,2017-04-10
53,3517,4,2017-02-13,2017-04-10
2404,3535,4,2017-02-13,2017-04-10
2328,3525,4,2017-02-13,2017-04-10
2281,3661,4,2017-02-13,2017-04-10
2288,2406,4,2017-02-13,2017-04-10
2328,3539,4,2017-02-13,2017-04-10
3535,3661,4,2017-02-13,2017-04-10
53,2281,4,2017-02-13,2017-04-10
2062,2281,4,2017-02-13,2017-04-10
2404,3568,4,2017-02-13,2017-04-10
2406,3585,4,2017-02-13,2017-04-10
3568,3668,4,2017-02-13,2017-04-10
53,3523,4,2017-02-13,2017-04-10
5310,5319,7,2017-02-13,2017-04-10
2288,3661,4,2017-02-13,2017-04-10
3517,3682,4,2017-02-13,2017-04-10
3535,3668,4,2017-02-13,2017-04-10
2404,3539,4,2017-02-13,2017-04-10
2406,3525,4,2017-02-13,2017-04-10
53,2268,4,2017-02-13,2017-04-10
2406,3523,4,2017-02-13,2017-04-10
3585,3668,4,2017-02-13,2017-04-10
2281,2404,4,2017-02-13,2017-04-10
3539,3668,4,2017-02-13,2017-04-10
2281,3655,4,2017-02-13,2017-04-10
2260,2429,4,2017-02-13,2017-04-10
2288,2328,4,2017-02-13,2017-04-10
53,3539,4,2017-02-13,2017-04-10
2260,2406,4,2017-02-13,2017-04-10
3525,3655,4,2017-02-13,2017-04-10
3525,3668,4,2017-02-13,2017-04-10
3585,3655,4,2017-02-13,2017-04-10
2404,3523,4,2017-02-13,2017-04-10
2429,3525,4,2017-02-13,2017-04-10
3568,3661,4,2017-02-13,2017-04-10
53,2264,4,2017-02-13,2017-04-10
2260,3682,4,2017-02-13,2017-04-10
2288,3682,4,2017-02-13,2017-04-10
2260,2404,4,2017-02-13,2017-04-10
2268,2404,4,2017-02-13,2017-04-10
3525,3661,4,2017-02-13,2017-04-10
3525,3682,4,2017-02-13,2017-04-10
2429,3568,4,2017-02-13,2017-04-10
2264,3682,4,2017-02-13,2017-04-10
2281,3668,4,2017-02-13,2017-04-10
2268,2406,4,2017-02-13,2017-04-10
2429,3517,4,2017-02-13,2017-04-10
2328,3523,4,2017-02-13,2017-04-10
2075,2268,4,2017-02-13,2017-04-10
2075,3535,4,2017-02-13,2017-04-10
2075,3539,4,2017-02-13,2017-04-10
2281,2406,4,2017-02-13,2017-04-10
3585,3661,4,2017-02-13,2017-04-10
2072,2281,4,2017-02-13,2017-04-10
2264,2404,4,2017-02-13,2017-04-10
5319,5333,7,2017-02-13,2017-04-10
2268,2429,4,2017-02-13,2017-04-10
3523,3682,4,2017-02-13,2017-04-10
3539,3661,4,2017-02-13,2017-04-10
3585,3682,4,2017-02-13,2017-04-10
2072,3523,4,2017-02-13,2017-04-10
2072,2264,4,2017-02-13,2017-04-10
2072,3535,4,2017-02-13,2017-04-10
2288,3655,4,2017-02-13,2017-04-10
2404,3517,4,2017-02-13,2017-04-10
920,2910,5,2017-02-13,2017-04-10
2281,2429,4,2017-02-13,2017-04-10
2404,3525,4,2017-02-13,2017-04-10
2406,3568,4,2017-02-13,2017-04-10
5333,5370,7,2017-02-13,2017-04-10
2264,2328,4,2017-02-13,2017-04-10
2075,3568,4,2017-02-13,2017-04-10
2062,3535,4,2017-02-13,2017-04-10
2406,3535,4,2017-02-13,2017-04-10
3539,3655,4,2017-02-13,2017-04-10
2075,3517,4,2017-02-13,2017-04-10
2062,3523,4,2017-02-13,2017-04-10
2268,2328,4,2017-02-13,2017-04-10
2072,3585,4,2017-02-13,2017-04-10
3517,3668,4,2017-02-13,2017-04-10
2062,3517,4,2017-02-13,2017-04-10
2062,3539,4,2017-02-13,2017-04-10
2268,3682,4,2017-02-13,2017-04-10
2406,3539,4,2017-02-13,2017-04-10
2429,3539,4,2017-02-13,2017-04-10
2072,3525,4,2017-02-13,2017-04-10
2264,3655,4,2017-02-13,2017-04-10
2429,3585,4,2017-02-13,2017-04-10
3568,3682,4,2017-02-13,2017-04-10
3523,3655,4,2017-02-13,2017-04-10
2075,3523,4,2017-02-13,2017-04-10
2072,2288,4,2017-02-13,2017-04-10
3523,3668,4,2017-02-13,2017-04-10
2062,3525,4,2017-02-13,2017-04-10
2328,3585,4,2017-02-13,2017-04-10
2072,2260,4,2017-02-13,2017-04-10
2075,2281,4,2017-02-13,2017-04-10
2260,2328,4,2017-02-13,2017-04-10
3535,3682,4,2017-02-13,2017-04-10
5310,5333,7,2017-02-13,2017-04-10
2288,2404,4,2017-02-13,2017-04-10
2072,3568,4,2017-02-13,2017-04-10
2264,3668,4,2017-02-13,2017-04-10
2429,3535,4,2017-02-13,2017-04-10
2406,3517,4,2017-02-13,2017-04-10
53,3535,4,2017-02-13,2017-04-10
53,3585,4,2017-02-13,2017-04-10
920,2325,5,2017-02-13,2017-04-10
3535,3655,4,2017-02-13,2017-04-10
2062,2268,4,2017-02-13,2017-04-10
2288,2429,4,2017-02-13,2017-04-10
3568,3655,4,2017-02-13,2017-04-10
53,3568,4,2017-02-13,2017-04-10
2328,3517,4,2017-02-13,2017-04-10
2328,3568,4,2017-02-13,2017-04-10
53,3525,4,2017-02-13,2017-04-10
2281,3682,4,2017-02-13,2017-04-10
2072,3539,4,2017-02-13,2017-04-10
2264,2429,4,2017-02-13,2017-04-10
2264,3661,4,2017-02-13,2017-04-10
2075,3525,4,2017-02-13,2017-04-10
2264,2406,4,2017-02-13,2017-04-10
1452,4968,4,2017-02-13,2017-04-10
5319,5370,7,2017-02-13,2017-04-10
2404,3585,4,2017-02-13,2017-04-10
2328,3535,4,2017-02-13,2017-04-10
920,2901,5,2017-02-13,2017-04-10
2281,2328,4,2017-02-13,2017-04-10
2260,3655,4,2017-02-13,2017-04-10
2062,3568,4,2017-02-13,2017-04-10
2062,3585,4,2017-02-13,2017-04-10
2260,3661,4,2017-02-13,2017-04-10
3523,3661,4,2017-02-13,2017-04-10
4640,4975,4,2017-02-13,2017-04-11
988,3635,6,2017-02-13,2017-04-12
988,2977,6,2017-02-13,2017-04-12
2977,3635,6,2017-02-13,2017-04-12
2295,3679,6,2017-02-13,2017-04-13
972,3547,6,2017-02-13,2017-04-13
1343,3698,6,2017-02-13,2017-04-13
2496,3516,4,2017-02-13,2017-04-13
2262,2484,4,2017-02-13,2017-04-13
1343,3679,6,2017-02-13,2017-04-13
2271,2462,5,2017-02-13,2017-04-13
28,2262,4,2017-02-13,2017-04-13
2965,3698,6,2017-02-13,2017-04-13
2295,3698,6,2017-02-13,2017-04-13
28,3516,4,2017-02-13,2017-04-13
2484,3516,4,2017-02-13,2017-04-13
2965,3679,6,2017-02-13,2017-04-13
2262,2496,4,2017-02-13,2017-04-13
1343,2295,6,2017-02-13,2017-04-13
2295,2965,6,2017-02-13,2017-04-13
2932,3547,6,2017-02-13,2017-04-13
972,1330,6,2017-02-13,2017-04-13
1330,3547,6,2017-02-13,2017-04-13
972,2932,6,2017-02-13,2017-04-13
2263,2467,6,2017-02-13,2017-04-14
3368,4068,4,2017-02-13,2017-04-14
1960,4068,4,2017-02-13,2017-04-14
5323,5347,5,2017-02-13,2017-04-15
2998,3587,6,2017-02-13,2017-04-15
5323,5349,5,2017-02-13,2017-04-15
5347,5349,5,2017-02-13,2017-04-15
2460,3520,4,2017-02-13,2017-04-16
2464,3570,4,2017-02-13,2017-04-16
2279,3681,6,2017-02-13,2017-04-16
2437,2910,6,2017-02-13,2017-04-16
1398,2279,6,2017-02-13,2017-04-16
1398,3681,6,2017-02-13,2017-04-16
2378,3520,4,2017-02-13,2017-04-16
1347,3681,6,2017-02-13,2017-04-16
2247,2378,4,2017-02-13,2017-04-16
2001,2247,4,2017-02-13,2017-04-16
5334,5375,4,2017-02-13,2017-04-16
5318,5334,4,2017-02-13,2017-04-16
2001,3599,4,2017-02-13,2017-04-16
2247,2478,4,2017-02-13,2017-04-16
2001,3570,4,2017-02-13,2017-04-16
2441,2963,6,2017-02-13,2017-04-16
5304,5334,4,2017-02-13,2017-04-16
3512,3662,4,2017-02-13,2017-04-16
2437,2901,6,2017-02-13,2017-04-16
3509,3681,6,2017-02-13,2017-04-16
2460,3570,4,2017-02-13,2017-04-16
2249,2469,4,2017-02-13,2017-04-16
2001,3520,4,2017-02-13,2017-04-16
2464,3599,4,2017-02-13,2017-04-16
2469,3512,4,2017-02-13,2017-04-16
2247,2464,4,2017-02-13,2017-04-16
2478,3570,4,2017-02-13,2017-04-16
1398,3509,6,2017-02-13,2017-04-16
2478,3520,4,2017-02-13,2017-04-16
2378,3570,4,2017-02-13,2017-04-16
2249,3662,4,2017-02-13,2017-04-16
2273,2441,6,2017-02-13,2017-04-16
2469,3545,4,2017-02-13,2017-04-16
2460,3599,4,2017-02-13,2017-04-16
3545,3662,4,2017-02-13,2017-04-16
2464,3520,4,2017-02-13,2017-04-16
2247,2460,4,2017-02-13,2017-04-16
3545,3651,5,2017-02-13,2017-04-17
172,3545,5,2017-02-13,2017-04-17
1347,2279,7,2017-02-13,2017-04-17
172,2249,5,2017-02-13,2017-04-17
2249,2425,5,2017-02-13,2017-04-17
2249,3694,5,2017-02-13,2017-04-17
2249,3651,5,2017-02-13,2017-04-17
5339,5378,4,2017-02-13,2017-04-17
3545,3694,5,2017-02-13,2017-04-17
2249,2500,5,2017-02-13,2017-04-17
1347,3509,7,2017-02-13,2017-04-17
2500,3512,5,2017-02-13,2017-04-17
3512,3694,5,2017-02-13,2017-04-17
2425,3512,5,2017-02-13,2017-04-17
2425,3545,5,2017-02-13,2017-04-17
172,3512,5,2017-02-13,2017-04-17
2500,3545,5,2017-02-13,2017-04-17
1209,4955,5,2017-02-13,2017-04-18
2122,3323,4,2017-02-13,2017-04-18
2225,2430,4,2017-02-13,2017-04-20
5361,5393,5,2017-02-13,2017-04-21
5312,5393,5,2017-02-13,2017-04-21
126,3589,4,2017-02-13,2017-04-21
920,3589,4,2017-02-13,2017-04-21
2272,2492,6,2017-02-13,2017-04-21
126,2212,4,2017-02-13,2017-04-21
5303,5350,4,2017-02-13,2017-04-21
126,920,6,2017-02-13,2017-04-21
2212,2498,4,2017-02-13,2017-04-21
126,2935,4,2017-02-13,2017-04-21
920,2498,6,2017-02-13,2017-04-21
2935,3589,7,2017-02-13,2017-04-21
5311,5393,5,2017-02-13,2017-04-21
2498,3589,4,2017-02-13,2017-04-21
2498,2935,4,2017-02-13,2017-04-21
2212,2935,7,2017-02-13,2017-04-21
920,2212,4,2017-02-13,2017-04-21
920,2935,4,2017-02-13,2017-04-21
2325,2910,7,2017-02-13,2017-04-22
95,3588,4,2017-02-13,2017-04-22
2326,3588,4,2017-02-13,2017-04-22
95,3580,4,2017-02-13,2017-04-22
2326,3580,4,2017-02-13,2017-04-22
2325,2901,7,2017-02-13,2017-04-22
2075,2288,5,2017-02-13,2017-04-23
2260,3668,5,2017-02-13,2017-04-23
2062,2260,5,2017-02-13,2017-04-23
2075,2260,5,2017-02-13,2017-04-23
53,2260,5,2017-02-13,2017-04-23
2288,3668,5,2017-02-13,2017-04-23
5310,5370,8,2017-02-13,2017-04-23
5307,5325,5,2017-02-13,2017-04-24
5307,5336,5,2017-02-13,2017-04-24
5318,5375,6,2017-02-13,2017-04-24
5304,5318,6,2017-02-13,2017-04-24
5308,5325,5,2017-02-13,2017-04-24
1350,3645,6,2017-02-13,2017-04-24
5308,5396,5,2017-02-13,2017-04-24
5307,5308,5,2017-02-13,2017-04-24
5344,5396,5,2017-02-13,2017-04-24
5325,5344,5,2017-02-13,2017-04-24
5336,5396,5,2017-02-13,2017-04-24
5307,5344,5,2017-02-13,2017-04-24
5308,5336,5,2017-02-13,2017-04-24
3569,3645,6,2017-02-13,2017-04-24
5307,5396,5,2017-02-13,2017-04-24
5325,5336,5,2017-02-13,2017-04-24
1350,3569,6,2017-02-13,2017-04-24
5304,5375,6,2017-02-13,2017-04-24
5336,5344,5,2017-02-13,2017-04-24
5321,5391,4,2017-02-13,2017-04-26
187,2272,7,2017-02-13,2017-04-26
2236,3681,5,2017-02-13,2017-04-26
5321,5382,4,2017-02-13,2017-04-26
5382,5391,4,2017-02-13,2017-04-26
972,3509,4,2017-02-13,2017-04-27
2378,3599,5,2017-02-13,2017-04-28
2478,3599,5,2017-02-13,2017-04-28
2255,2335,5,2017-02-13,2017-04-28
2273,2963,7,2017-02-13,2017-04-28
1387,2255,5,2017-02-13,2017-04-28
1387,2335,5,2017-02-13,2017-04-28
1960,3368,6,2017-02-13,2017-04-29
5311,5312,6,2017-02-13,2017-04-29
2935,3547,4,2017-02-13,2017-04-29
5312,5361,6,2017-02-13,2017-04-29
1321,2458,5,2017-02-13,2017-04-29
5332,5394,6,2017-02-13,2017-04-30
1916,4366,4,2017-02-13,2017-04-30
1343,2965,7,2017-02-13,2017-05-01
1938,3331,4,2017-02-13,2017-05-08
239,1933,4,2017-02-13,2017-05-08
239,1938,4,2017-02-13,2017-05-08
239,1917,4,2017-02-13,2017-05-08
3357,4058,4,2017-02-13,2017-05-08
1933,3357,4,2017-02-13,2017-05-08
1917,3331,4,2017-02-13,2017-05-08
1933,3331,4,2017-02-13,2017-05-08
1917,3357,4,2017-02-13,2017-05-08
3331,4058,4,2017-02-13,2017-05-08
1933,4058,4,2017-02-13,2017-05-08
1938,3357,4,2017-02-13,2017-05-08
3255,3331,4,2017-02-13,2017-05-08
1938,3255,4,2017-02-13,2017-05-08
1933,3255,4,2017-02-13,2017-05-08
1938,4058,5,2017-02-13,2017-05-08
239,4058,4,2017-02-13,2017-05-08
3255,4058,4,2017-02-13,2017-05-08
1917,3255,4,2017-02-13,2017-05-08
239,3331,4,2017-02-13,2017-05-08
3300,3368,4,2017-02-13,2017-05-12
1343,2458,5,2017-02-13,2017-05-12
2185,3276,4,2017-02-13,2017-05-15
1956,2155,4,2017-02-13,2017-05-16
1967,2155,4,2017-02-13,2017-05-16
3275,4036,5,2017-02-13,2017-05-16
2247,3657,4,2017-02-13,2017-05-16
3246,4397,4,2017-02-13,2017-05-20
1922,4397,4,2017-02-13,2017-05-20
1913,4397,4,2017-02-13,2017-05-20
1922,3246,4,2017-02-13,2017-05-20
1913,3246,5,2017-02-13,2017-05-23
5312,5330,4,2017-02-13,2017-05-24
5330,5376,4,2017-02-13,2017-05-24
2155,3275,5,2017-02-13,2017-05-25
