Passenger 1 ID,Passenger 2 ID,Number of Flights Together,From,To
1735,2262,4,2017-05-01,2017-05-20
4200,8146,4,2017-05-01,2017-05-20
6205,7068,4,2017-05-01,2017-05-20
7034,7418,4,2017-05-01,2017-05-20
2262,5564,4,2017-05-01,2017-05-20
6259,7034,4,2017-05-01,2017-05-20
2262,7068,4,2017-05-01,2017-05-20
6205,7612,4,2017-05-01,2017-05-20
340,1544,4,2017-05-01,2017-05-20
340,1735,4,2017-05-01,2017-05-20
2262,6259,4,2017-05-01,2017-05-20
249,6259,4,2017-05-01,2017-05-20
340,5564,4,2017-05-01,2017-05-20
4200,7418,4,2017-05-01,2017-05-20
6205,7418,4,2017-05-01,2017-05-20
340,2262,4,2017-05-01,2017-05-20
340,4200,4,2017-05-01,2017-05-20
1544,7034,4,2017-05-01,2017-05-20
249,6205,4,2017-05-01,2017-05-20
1544,7612,4,2017-05-01,2017-05-20
1735,7034,4,2017-05-01,2017-05-20
249,7034,4,2017-05-01,2017-05-20
6259,6486,4,2017-05-01,2017-05-20
1544,6259,4,2017-05-01,2017-05-20
6259,7612,4,2017-05-01,2017-05-20
4135,7034,4,2017-05-01,2017-05-20
6259,8146,4,2017-05-01,2017-05-20
3743,7068,4,2017-05-01,2017-05-20
2262,3743,4,2017-05-01,2017-05-20
1735,6205,4,2017-05-01,2017-05-20
3440,7068,4,2017-05-01,2017-05-20
5564,6205,4,2017-05-01,2017-05-20
7418,7612,4,2017-05-01,2017-05-20
7068,7418,4,2017-05-01,2017-05-20
2262,7418,4,2017-05-01,2017-05-20
3440,6259,4,2017-05-01,2017-05-20
249,2262,4,2017-05-01,2017-05-20
2262,7034,4,2017-05-01,2017-05-20
249,7068,4,2017-05-01,2017-05-20
1735,7068,4,2017-05-01,2017-05-20
340,4135,4,2017-05-01,2017-05-20
1735,4200,4,2017-05-01,2017-05-20
4200,7034,4,2017-05-01,2017-05-20
6486,7068,4,2017-05-01,2017-05-20
3743,4200,4,2017-05-01,2017-05-20
6486,7612,4,2017-05-01,2017-05-20
5564,7034,4,2017-05-01,2017-05-20
6205,7034,4,2017-05-01,2017-05-20
4200,6486,4,2017-05-01,2017-05-20
4200,7612,4,2017-05-01,2017-05-20
6205,6486,4,2017-05-01,2017-05-20
340,6486,4,2017-05-01,2017-05-20
3743,7612,4,2017-05-01,2017-05-20
9243,9245,4,2017-05-01,2017-05-20
5564,6259,4,2017-05-01,2017-05-20
340,8146,4,2017-05-01,2017-05-20
9245,9255,4,2017-05-01,2017-05-20
340,6205,4,2017-05-01,2017-05-20
2262,8146,4,2017-05-01,2017-05-20
340,3743,4,2017-05-01,2017-05-20
6259,7068,4,2017-05-01,2017-05-20
249,4200,4,2017-05-01,2017-05-20
4135,6259,4,2017-05-01,2017-05-20
249,340,4,2017-05-01,2017-05-20
2262,4135,4,2017-05-01,2017-05-20
340,7612,4,2017-05-01,2017-05-20
3743,7034,4,2017-05-01,2017-05-20
4200,7068,4,2017-05-01,2017-05-20
1735,7612,4,2017-05-01,2017-05-20
1544,7068,4,2017-05-01,2017-05-20
9245,9266,4,2017-05-01,2017-05-20
7034,8146,4,2017-05-01,2017-05-20
4135,7612,4,2017-05-01,2017-05-20
2262,6486,4,2017-05-01,2017-05-20
6205,8146,4,2017-05-01,2017-05-20
4135,6205,4,2017-05-01,2017-05-20
4135,7068,4,2017-05-01,2017-05-20
3743,6205,4,2017-05-01,2017-05-20
3440,7612,4,2017-05-01,2017-05-20
249,7612,4,2017-05-01,2017-05-20
3440,7034,4,2017-05-01,2017-05-20
3743,6259,4,2017-05-01,2017-05-20
340,3440,4,2017-05-01,2017-05-20
6486,7034,4,2017-05-01,2017-05-20
4200,6259,4,2017-05-01,2017-05-20
9245,9263,4,2017-05-01,2017-05-20
7034,7612,4,2017-05-01,2017-05-20
4200,5564,4,2017-05-01,2017-05-20
1735,6259,4,2017-05-01,2017-05-20
6558,6857,4,2017-05-01,2017-05-22
8249,9015,4,2017-05-01,2017-05-22
6558,6725,4,2017-05-01,2017-05-22
2262,3440,5,2017-05-01,2017-05-23
1544,2262,5,2017-05-01,2017-05-23
3440,6205,5,2017-05-01,2017-05-23
2262,6205,5,2017-05-01,2017-05-23
3440,4200,5,2017-05-01,2017-05-23
1050,1413,4,2017-05-01,2017-05-24
1095,2247,5,2017-05-01,2017-05-24
5037,6292,4,2017-05-01,2017-05-24
2018,7001,5,2017-05-01,2017-05-24
5037,8105,4,2017-05-01,2017-05-24
4031,7033,4,2017-05-01,2017-05-24
5404,6231,4,2017-05-01,2017-05-24
5404,7033,4,2017-05-01,2017-05-24
4031,6231,4,2017-05-01,2017-05-24
6292,8105,4,2017-05-01,2017-05-24
6231,8105,4,2017-05-01,2017-05-24
4031,6292,4,2017-05-01,2017-05-24
6292,7033,4,2017-05-01,2017-05-24
1095,7909,5,2017-05-01,2017-05-24
5037,6231,4,2017-05-01,2017-05-24
4031,5404,4,2017-05-01,2017-05-24
1413,6940,4,2017-05-01,2017-05-24
3445,5518,6,2017-05-01,2017-05-24
2018,7909,5,2017-05-01,2017-05-24
1095,7001,5,2017-05-01,2017-05-24
1413,1998,4,2017-05-01,2017-05-24
2247,7001,5,2017-05-01,2017-05-24
5037,5404,4,2017-05-01,2017-05-24
2018,2247,5,2017-05-01,2017-05-24
2247,7909,5,2017-05-01,2017-05-24
6231,7033,4,2017-05-01,2017-05-24
7001,7909,5,2017-05-01,2017-05-24
1095,2018,5,2017-05-01,2017-05-24
5404,6292,4,2017-05-01,2017-05-24
5037,7033,4,2017-05-01,2017-05-24
7033,8105,4,2017-05-01,2017-05-24
4031,7001,4,2017-05-01,2017-05-25
4031,8105,5,2017-05-01,2017-05-25
9234,9279,5,2017-05-01,2017-05-25
2982,4121,5,2017-05-01,2017-05-26
9243,9266,5,2017-05-01,2017-05-27
1343,3801,4,2017-05-01,2017-05-27
2124,6208,6,2017-05-01,2017-05-27
288,6208,4,2017-05-01,2017-05-27
3801,6208,4,2017-05-01,2017-05-27
9255,9266,5,2017-05-01,2017-05-27
3466,5511,4,2017-05-01,2017-05-27
1042,1343,6,2017-05-01,2017-05-27
3801,4171,4,2017-05-01,2017-05-27
1042,2124,6,2017-05-01,2017-05-27
9263,9266,5,2017-05-01,2017-05-27
2124,6293,6,2017-05-01,2017-05-27
2124,3801,4,2017-05-01,2017-05-27
288,4171,4,2017-05-01,2017-05-27
9243,9255,5,2017-05-01,2017-05-27
9255,9263,5,2017-05-01,2017-05-27
1042,6208,6,2017-05-01,2017-05-27
1343,4171,6,2017-05-01,2017-05-27
1343,6208,6,2017-05-01,2017-05-27
1042,4171,6,2017-05-01,2017-05-27
288,6293,4,2017-05-01,2017-05-27
1042,6293,6,2017-05-01,2017-05-27
1343,6293,6,2017-05-01,2017-05-27
3801,6293,4,2017-05-01,2017-05-27
1343,2124,6,2017-05-01,2017-05-27
2124,4171,6,2017-05-01,2017-05-27
4171,6293,6,2017-05-01,2017-05-27
9243,9263,5,2017-05-01,2017-05-27
1053,2939,5,2017-05-01,2017-05-29
5490,6294,5,2017-05-01,2017-05-29
3477,6294,5,2017-05-01,2017-05-29
1053,8485,5,2017-05-01,2017-05-29
5490,8485,5,2017-05-01,2017-05-29
5911,8068,5,2017-05-01,2017-05-29
732,2939,5,2017-05-01,2017-05-29
4427,6706,4,2017-05-01,2017-05-29
4627,6876,5,2017-05-01,2017-05-29
6294,8068,5,2017-05-01,2017-05-29
5766,6447,5,2017-05-01,2017-05-29
2886,6773,5,2017-05-01,2017-05-29
1053,2886,5,2017-05-01,2017-05-29
1053,6294,5,2017-05-01,2017-05-29
5911,8402,5,2017-05-01,2017-05-29
8093,8402,5,2017-05-01,2017-05-29
1569,4627,5,2017-05-01,2017-05-29
1569,5590,5,2017-05-01,2017-05-29
5590,5989,5,2017-05-01,2017-05-29
5989,6773,5,2017-05-01,2017-05-29
1569,8411,5,2017-05-01,2017-05-29
8068,8402,5,2017-05-01,2017-05-29
732,6876,5,2017-05-01,2017-05-29
1244,5911,5,2017-05-01,2017-05-29
1569,8068,5,2017-05-01,2017-05-29
5490,6773,5,2017-05-01,2017-05-29
1569,6294,5,2017-05-01,2017-05-29
5911,8403,5,2017-05-01,2017-05-29
6773,6876,5,2017-05-01,2017-05-29
5590,8037,5,2017-05-01,2017-05-29
6773,8093,5,2017-05-01,2017-05-29
732,6020,5,2017-05-01,2017-05-29
6418,6773,5,2017-05-01,2017-05-29
732,5989,5,2017-05-01,2017-05-29
5490,8403,5,2017-05-01,2017-05-29
1244,1569,5,2017-05-01,2017-05-29
6294,8037,5,2017-05-01,2017-05-29
1244,4627,5,2017-05-01,2017-05-29
1244,8485,5,2017-05-01,2017-05-29
3177,3477,5,2017-05-01,2017-05-29
3477,8485,5,2017-05-01,2017-05-29
1244,6020,5,2017-05-01,2017-05-29
2886,5590,5,2017-05-01,2017-05-29
5911,6418,5,2017-05-01,2017-05-29
3177,8068,5,2017-05-01,2017-05-29
732,5911,5,2017-05-01,2017-05-29
1053,6876,5,2017-05-01,2017-05-29
5766,8037,5,2017-05-01,2017-05-29
5766,8068,5,2017-05-01,2017-05-29
5766,6418,5,2017-05-01,2017-05-29
8037,8403,5,2017-05-01,2017-05-29
1053,6773,5,2017-05-01,2017-05-29
1244,5766,5,2017-05-01,2017-05-29
732,8485,5,2017-05-01,2017-05-29
1053,1569,5,2017-05-01,2017-05-29
6020,8403,5,2017-05-01,2017-05-29
1569,8485,5,2017-05-01,2017-05-29
5766,8093,5,2017-05-01,2017-05-29
1244,8402,5,2017-05-01,2017-05-29
5590,6020,5,2017-05-01,2017-05-29
6876,8068,5,2017-05-01,2017-05-29
2939,8485,5,2017-05-01,2017-05-29
5590,8068,5,2017-05-01,2017-05-29
5911,6447,5,2017-05-01,2017-05-29
4127,6831,4,2017-05-01,2017-05-29
5989,8403,5,2017-05-01,2017-05-29
3177,8037,5,2017-05-01,2017-05-29
6876,8411,5,2017-05-01,2017-05-29
1244,5989,5,2017-05-01,2017-05-29
1569,8093,5,2017-05-01,2017-05-29
5989,8402,5,2017-05-01,2017-05-29
7001,8105,5,2017-05-01,2017-05-29
1569,6418,5,2017-05-01,2017-05-29
3177,6876,5,2017-05-01,2017-05-29
2886,6294,5,2017-05-01,2017-05-29
6020,6773,5,2017-05-01,2017-05-29
732,5766,5,2017-05-01,2017-05-29
732,8402,5,2017-05-01,2017-05-29
6447,8402,5,2017-05-01,2017-05-29
8068,8403,5,2017-05-01,2017-05-29
6294,6876,5,2017-05-01,2017-05-29
3477,5490,5,2017-05-01,2017-05-29
