Passenger 1 ID,Passenger 2 ID,Number of Flights Together,From,To
1005,1240,5,2017-01-04,2017-02-18
797,1013,5,2017-01-04,2017-02-19
758,1035,5,2017-01-04,2017-02-19
324,797,5,2017-01-04,2017-02-19
792,1031,5,2017-01-04,2017-02-19
395,762,5,2017-01-04,2017-02-19
381,712,5,2017-01-04,2017-02-19
395,792,5,2017-01-04,2017-02-19
750,1025,5,2017-01-04,2017-02-19
324,792,5,2017-01-04,2017-02-19
773,1026,5,2017-01-04,2017-02-19
712,1025,5,2017-01-04,2017-02-19
328,797,5,2017-01-04,2017-02-19
354,761,5,2017-01-04,2017-02-19
381,750,5,2017-01-04,2017-02-19
761,1031,5,2017-01-04,2017-02-19
381,773,5,2017-01-04,2017-02-19
704,1031,5,2017-01-04,2017-02-19
797,1031,5,2017-01-04,2017-02-19
328,762,5,2017-01-04,2017-02-19
773,1025,5,2017-01-04,2017-02-19
395,797,5,2017-01-04,2017-02-19
792,1013,5,2017-01-04,2017-02-19
354,797,5,2017-01-04,2017-02-19
378,795,5,2017-01-04,2017-02-19
354,762,5,2017-01-04,2017-02-19
395,761,5,2017-01-04,2017-02-19
354,792,5,2017-01-04,2017-02-19
328,792,5,2017-01-04,2017-02-19
354,704,5,2017-01-04,2017-02-19
749,1035,5,2017-01-04,2017-02-19
704,1013,5,2017-01-04,2017-02-19
378,749,5,2017-01-04,2017-02-19
378,773,5,2017-01-04,2017-02-19
324,762,5,2017-01-04,2017-02-19
1409,1445,5,2017-01-04,2017-02-19
378,750,5,2017-01-04,2017-02-19
324,704,5,2017-01-04,2017-02-19
395,704,5,2017-01-04,2017-02-19
354,764,5,2017-01-04,2017-02-19
764,1031,5,2017-01-04,2017-02-19
712,1026,5,2017-01-04,2017-02-19
395,764,5,2017-01-04,2017-02-19
762,1013,5,2017-01-04,2017-02-19
328,704,5,2017-01-04,2017-02-19
795,1035,5,2017-01-04,2017-02-19
750,1026,5,2017-01-04,2017-02-19
358,1082,5,2017-01-04,2017-02-20
308,727,5,2017-01-04,2017-02-22
309,727,5,2017-01-04,2017-02-22
313,727,5,2017-01-04,2017-02-22
385,727,5,2017-01-04,2017-02-22
727,1043,5,2017-01-04,2017-02-22
758,1025,6,2017-01-04,2017-02-23
749,1025,6,2017-01-04,2017-02-23
381,758,6,2017-01-04,2017-02-23
786,1021,5,2017-01-04,2017-02-23
381,795,6,2017-01-04,2017-02-23
795,1026,6,2017-01-04,2017-02-23
795,1025,6,2017-01-04,2017-02-23
758,1026,6,2017-01-04,2017-02-23
759,1056,8,2017-01-04,2017-02-23
1430,1472,4,2017-01-04,2017-02-24
1413,1447,4,2017-01-04,2017-02-24
1401,1453,4,2017-01-04,2017-02-24
1413,1437,4,2017-01-04,2017-02-24
1430,1437,4,2017-01-04,2017-02-24
1430,1453,4,2017-01-04,2017-02-24
1413,1453,4,2017-01-04,2017-02-24
1447,1472,4,2017-01-04,2017-02-24
1453,1472,4,2017-01-04,2017-02-24
1401,1447,4,2017-01-04,2017-02-24
1413,1430,4,2017-01-04,2017-02-24
1401,1430,4,2017-01-04,2017-02-24
1401,1437,4,2017-01-04,2017-02-24
1430,1447,4,2017-01-04,2017-02-24
1082,1288,6,2017-01-04,2017-02-25
362,709,5,2017-01-04,2017-02-26
334,730,5,2017-01-04,2017-02-26
768,1029,5,2017-01-04,2017-02-26
334,768,5,2017-01-04,2017-02-26
392,706,5,2017-01-04,2017-02-26
392,730,5,2017-01-04,2017-02-26
730,1029,5,2017-01-04,2017-02-26
771,1035,4,2017-01-04,2017-02-26
362,791,5,2017-01-04,2017-02-26
360,709,5,2017-01-04,2017-02-26
709,1029,5,2017-01-04,2017-02-26
362,768,5,2017-01-04,2017-02-26
355,709,5,2017-01-04,2017-02-26
355,791,5,2017-01-04,2017-02-26
392,709,5,2017-01-04,2017-02-26
362,730,5,2017-01-04,2017-02-26
360,730,5,2017-01-04,2017-02-26
360,706,5,2017-01-04,2017-02-26
706,1029,5,2017-01-04,2017-02-26
334,709,5,2017-01-04,2017-02-26
750,1035,6,2017-01-04,2017-02-26
355,706,5,2017-01-04,2017-02-26
755,1035,4,2017-01-04,2017-02-26
355,768,5,2017-01-04,2017-02-26
791,1029,5,2017-01-04,2017-02-26
392,791,5,2017-01-04,2017-02-26
334,706,5,2017-01-04,2017-02-26
334,791,5,2017-01-04,2017-02-26
773,1035,6,2017-01-04,2017-02-26
362,706,5,2017-01-04,2017-02-26
360,791,5,2017-01-04,2017-02-26
