Passenger 1 ID,Passenger 2 ID,Number of Flights Together,From,To
217,2122,4,2017-01-15,2017-03-10
664,2116,4,2017-01-15,2017-03-10
664,2122,4,2017-01-15,2017-03-10
217,2116,4,2017-01-15,2017-03-10
217,664,4,2017-01-15,2017-03-10
3634,3653,5,2017-01-15,2017-03-11
3672,3677,5,2017-01-15,2017-03-11
3604,3637,5,2017-01-15,2017-03-11
3643,3691,5,2017-01-15,2017-03-11
3604,3653,5,2017-01-15,2017-03-11
3615,3700,5,2017-01-15,2017-03-11
3615,3634,5,2017-01-15,2017-03-11
3615,3689,5,2017-01-15,2017-03-11
3612,3689,5,2017-01-15,2017-03-11
3672,3689,5,2017-01-15,2017-03-11
3643,3677,5,2017-01-15,2017-03-11
3643,3672,5,2017-01-15,2017-03-11
3609,3689,5,2017-01-15,2017-03-11
3609,3672,5,2017-01-15,2017-03-11
3604,3677,5,2017-01-15,2017-03-11
3604,3672,5,2017-01-15,2017-03-11
3677,3700,5,2017-01-15,2017-03-11
3637,3689,5,2017-01-15,2017-03-11
3637,3643,5,2017-01-15,2017-03-11
3643,3653,5,2017-01-15,2017-03-11
3672,3700,5,2017-01-15,2017-03-11
3604,3612,5,2017-01-15,2017-03-11
3604,3691,5,2017-01-15,2017-03-11
3634,3637,5,2017-01-15,2017-03-11
3604,3609,5,2017-01-15,2017-03-11
3604,3643,5,2017-01-15,2017-03-11
3615,3643,5,2017-01-15,2017-03-11
3609,3700,5,2017-01-15,2017-03-11
3612,3643,5,2017-01-15,2017-03-11
3615,3691,5,2017-01-15,2017-03-11
3604,3615,5,2017-01-15,2017-03-11
3609,3643,5,2017-01-15,2017-03-11
3677,3689,5,2017-01-15,2017-03-11
3609,3691,5,2017-01-15,2017-03-11
3637,3677,5,2017-01-15,2017-03-11
3609,3612,5,2017-01-15,2017-03-11
3612,3700,5,2017-01-15,2017-03-11
3615,3677,5,2017-01-15,2017-03-11
3609,3653,5,2017-01-15,2017-03-11
3615,3653,5,2017-01-15,2017-03-11
3637,3700,5,2017-01-15,2017-03-11
3612,3634,5,2017-01-15,2017-03-11
3672,3691,5,2017-01-15,2017-03-11
3637,3672,5,2017-01-15,2017-03-11
3634,3672,5,2017-01-15,2017-03-11
3612,3615,5,2017-01-15,2017-03-11
3604,3689,5,2017-01-15,2017-03-11
3637,3653,5,2017-01-15,2017-03-11
3612,3637,5,2017-01-15,2017-03-11
3615,3672,5,2017-01-15,2017-03-11
3612,3677,5,2017-01-15,2017-03-11
3634,3677,5,2017-01-15,2017-03-11
3637,3691,5,2017-01-15,2017-03-11
3612,3691,5,2017-01-15,2017-03-11
3653,3700,5,2017-01-15,2017-03-11
3604,3634,5,2017-01-15,2017-03-11
3653,3691,5,2017-01-15,2017-03-11
3634,3691,5,2017-01-15,2017-03-11
3677,3691,5,2017-01-15,2017-03-11
3653,3689,5,2017-01-15,2017-03-11
3604,3700,5,2017-01-15,2017-03-11
3691,3700,5,2017-01-15,2017-03-11
3609,3677,5,2017-01-15,2017-03-11
3689,3691,5,2017-01-15,2017-03-11
3609,3634,5,2017-01-15,2017-03-11
3653,3677,5,2017-01-15,2017-03-11
3608,3650,4,2017-01-15,2017-03-14
3530,3583,4,2017-01-15,2017-03-17
3540,3589,7,2017-01-15,2017-03-19
3537,3589,7,2017-01-15,2017-03-19
3537,3540,7,2017-01-15,2017-03-19
