Passenger 1 ID,Passenger 2 ID,Number of Flights Together,From,To
659,698,4,2017-01-02,2017-01-21
611,698,4,2017-01-02,2017-01-21
622,698,4,2017-01-02,2017-01-21
638,692,4,2017-01-02,2017-01-21
645,659,4,2017-01-02,2017-01-21
646,659,4,2017-01-02,2017-01-21
677,698,4,2017-01-02,2017-01-21
624,659,4,2017-01-02,2017-01-21
665,682,4,2017-01-02,2017-01-21
622,646,4,2017-01-02,2017-01-21
606,677,4,2017-01-02,2017-01-21
613,682,4,2017-01-02,2017-01-21
659,670,4,2017-01-02,2017-01-21
605,684,4,2017-01-02,2017-01-21
610,645,4,2017-01-02,2017-01-21
610,680,4,2017-01-02,2017-01-21
646,650,4,2017-01-02,2017-01-21
624,646,4,2017-01-02,2017-01-21
650,659,4,2017-01-02,2017-01-21
657,682,4,2017-01-02,2017-01-21
611,659,4,2017-01-02,2017-01-21
624,645,4,2017-01-02,2017-01-21
610,646,4,2017-01-02,2017-01-21
613,665,4,2017-01-02,2017-01-21
622,659,4,2017-01-02,2017-01-21
657,692,4,2017-01-02,2017-01-21
611,677,4,2017-01-02,2017-01-21
606,680,4,2017-01-02,2017-01-21
610,698,4,2017-01-02,2017-01-21
606,645,4,2017-01-02,2017-01-21
611,646,4,2017-01-02,2017-01-21
622,645,4,2017-01-02,2017-01-21
624,677,4,2017-01-02,2017-01-21
624,698,4,2017-01-02,2017-01-21
645,650,4,2017-01-02,2017-01-21
638,665,4,2017-01-02,2017-01-21
606,698,4,2017-01-02,2017-01-21
646,680,4,2017-01-02,2017-01-21
659,684,4,2017-01-02,2017-01-21
610,677,4,2017-01-02,2017-01-21
646,670,4,2017-01-02,2017-01-21
611,645,4,2017-01-02,2017-01-21
606,646,4,2017-01-02,2017-01-21
605,610,4,2017-01-02,2017-01-21
682,692,4,2017-01-02,2017-01-21
646,677,4,2017-01-02,2017-01-21
657,665,4,2017-01-02,2017-01-21
680,698,4,2017-01-02,2017-01-21
605,646,4,2017-01-02,2017-01-21
622,677,4,2017-01-02,2017-01-21
645,677,4,2017-01-02,2017-01-21
645,680,4,2017-01-02,2017-01-21
657,660,4,2017-01-02,2017-01-21
605,606,4,2017-01-02,2017-01-21
660,682,4,2017-01-02,2017-01-21
613,657,4,2017-01-02,2017-01-21
605,698,4,2017-01-02,2017-01-21
605,624,4,2017-01-02,2017-01-21
624,680,4,2017-01-02,2017-01-21
684,698,4,2017-01-02,2017-01-21
606,659,4,2017-01-02,2017-01-21
638,657,4,2017-01-02,2017-01-21
645,698,4,2017-01-02,2017-01-21
650,698,4,2017-01-02,2017-01-21
625,660,4,2017-01-02,2017-01-21
610,659,4,2017-01-02,2017-01-21
646,698,4,2017-01-02,2017-01-21
622,680,4,2017-01-02,2017-01-21
670,677,4,2017-01-02,2017-01-21
605,670,4,2017-01-02,2017-01-21
625,657,4,2017-01-02,2017-01-21
645,670,4,2017-01-02,2017-01-21
670,680,4,2017-01-02,2017-01-21
605,622,4,2017-01-02,2017-01-21
611,680,4,2017-01-02,2017-01-21
677,684,4,2017-01-02,2017-01-21
650,680,4,2017-01-02,2017-01-21
605,611,4,2017-01-02,2017-01-21
670,698,4,2017-01-02,2017-01-21
625,692,4,2017-01-02,2017-01-21
605,645,4,2017-01-02,2017-01-21
645,684,4,2017-01-02,2017-01-21
646,684,4,2017-01-02,2017-01-21
605,650,4,2017-01-02,2017-01-21
665,692,4,2017-01-02,2017-01-21
680,684,4,2017-01-02,2017-01-21
613,625,4,2017-01-02,2017-01-21
650,677,4,2017-01-02,2017-01-21
638,660,4,2017-01-02,2017-01-21
625,665,4,2017-01-02,2017-01-21
660,665,4,2017-01-02,2017-01-21
