Passenger 1 ID,Passenger 2 ID,Number of Flights Together,From,To
7733,7741,6,2017-03-23,2017-04-17
7733,7790,6,2017-03-23,2017-04-17
3093,5767,4,2017-03-23,2017-04-17
7740,7770,5,2017-03-23,2017-04-17
3093,5979,4,2017-03-23,2017-04-17
1208,5767,4,2017-03-23,2017-04-17
3093,5716,4,2017-03-23,2017-04-17
7733,7778,6,2017-03-23,2017-04-17
7741,7790,6,2017-03-23,2017-04-17
7778,7790,6,2017-03-23,2017-04-17
1208,5979,4,2017-03-23,2017-04-17
7740,7746,5,2017-03-23,2017-04-17
1208,5716,4,2017-03-23,2017-04-17
7756,7775,4,2017-03-23,2017-04-22
7752,7775,4,2017-03-23,2017-04-22
7716,7775,4,2017-03-23,2017-04-22
64,5796,4,2017-03-23,2017-04-24
1302,5799,4,2017-03-23,2017-04-24
1302,5796,4,2017-03-23,2017-04-24
7709,7785,5,2017-03-23,2017-04-26
7713,7785,5,2017-03-23,2017-04-26
1311,5768,4,2017-03-23,2017-04-26
7709,7713,5,2017-03-23,2017-04-26
7766,7768,4,2017-03-23,2017-04-27
7707,7771,4,2017-03-23,2017-04-27
7707,7772,4,2017-03-23,2017-04-27
7747,7790,4,2017-03-23,2017-04-27
7711,7768,4,2017-03-23,2017-04-27
7707,7711,4,2017-03-23,2017-04-27
7702,7790,4,2017-03-23,2017-04-27
7726,7766,4,2017-03-23,2017-04-27
7711,7766,4,2017-03-23,2017-04-27
7707,7766,4,2017-03-23,2017-04-27
7766,7771,4,2017-03-23,2017-04-27
7768,7772,4,2017-03-23,2017-04-27
7768,7771,4,2017-03-23,2017-04-27
7771,7772,4,2017-03-23,2017-04-27
7766,7792,4,2017-03-23,2017-04-27
7726,7771,4,2017-03-23,2017-04-27
7711,7792,4,2017-03-23,2017-04-27
7771,7799,4,2017-03-23,2017-04-27
7766,7772,4,2017-03-23,2017-04-27
7711,7799,4,2017-03-23,2017-04-27
7702,7747,4,2017-03-23,2017-04-27
7772,7792,4,2017-03-23,2017-04-27
7726,7772,4,2017-03-23,2017-04-27
7711,7771,4,2017-03-23,2017-04-27
7766,7799,4,2017-03-23,2017-04-27
7771,7792,4,2017-03-23,2017-04-27
7772,7799,4,2017-03-23,2017-04-27
7774,7798,6,2017-03-23,2017-04-28
7759,7793,6,2017-03-23,2017-04-28
7759,7798,6,2017-03-23,2017-04-28
7793,7798,6,2017-03-23,2017-04-28
7774,7793,6,2017-03-23,2017-04-28
7776,7797,4,2017-03-23,2017-04-29
7704,7706,5,2017-03-23,2017-04-29
7724,7753,4,2017-03-23,2017-04-29
7796,7797,4,2017-03-23,2017-04-29
7753,7761,4,2017-03-23,2017-04-29
7795,7796,4,2017-03-23,2017-04-29
7724,7797,4,2017-03-23,2017-04-29
7776,7795,4,2017-03-23,2017-04-29
7704,7765,5,2017-03-23,2017-04-29
7735,7776,4,2017-03-23,2017-04-29
7735,7796,4,2017-03-23,2017-04-29
7724,7795,4,2017-03-23,2017-04-29
7724,7735,4,2017-03-23,2017-04-29
5716,5979,5,2017-03-23,2017-04-30
7724,7761,5,2017-03-23,2017-04-30
7724,7796,5,2017-03-23,2017-04-30
7761,7796,5,2017-03-23,2017-04-30
7761,7776,5,2017-03-23,2017-04-30
5767,5979,5,2017-03-23,2017-04-30
7724,7776,5,2017-03-23,2017-04-30
7706,7765,6,2017-03-23,2017-05-01
7716,7756,5,2017-03-23,2017-05-02
7752,7756,5,2017-03-23,2017-05-02
7753,7797,5,2017-03-23,2017-05-02
7753,7795,5,2017-03-23,2017-05-02
7735,7753,5,2017-03-23,2017-05-02
959,5771,6,2017-03-23,2017-05-03
959,5734,6,2017-03-23,2017-05-03
5734,5993,6,2017-03-23,2017-05-03
477,5734,6,2017-03-23,2017-05-03
997,5734,6,2017-03-23,2017-05-03
3120,5993,6,2017-03-23,2017-05-03
959,5964,6,2017-03-23,2017-05-03
997,5964,6,2017-03-23,2017-05-03
950,5993,6,2017-03-23,2017-05-03
950,5771,6,2017-03-23,2017-05-03
477,5964,6,2017-03-23,2017-05-03
5771,5993,6,2017-03-23,2017-05-03
997,5771,6,2017-03-23,2017-05-03
477,5993,6,2017-03-23,2017-05-03
5771,5964,6,2017-03-23,2017-05-03
477,5771,6,2017-03-23,2017-05-03
5734,5964,6,2017-03-23,2017-05-03
950,5734,6,2017-03-23,2017-05-03
2734,5734,6,2017-03-23,2017-05-03
3120,5964,6,2017-03-23,2017-05-03
959,5993,6,2017-03-23,2017-05-03
997,5993,6,2017-03-23,2017-05-03
2734,5993,6,2017-03-23,2017-05-03
950,5964,6,2017-03-23,2017-05-03
2993,5993,6,2017-03-23,2017-05-03
2993,5964,6,2017-03-23,2017-05-03
2734,5964,6,2017-03-23,2017-05-03
2993,5734,6,2017-03-23,2017-05-03
7705,7722,4,2017-03-23,2017-05-04
7722,7786,4,2017-03-23,2017-05-04
7722,7754,4,2017-03-23,2017-05-04
7705,7786,4,2017-03-23,2017-05-04
7754,7786,4,2017-03-23,2017-05-04
7716,7752,6,2017-03-23,2017-05-07
7776,7796,6,2017-03-23,2017-05-11
7768,7792,5,2017-03-23,2017-05-11
7726,7792,5,2017-03-23,2017-05-11
7753,7796,5,2017-03-23,2017-05-11
7707,7792,5,2017-03-23,2017-05-11
7753,7776,5,2017-03-23,2017-05-11
7707,7726,5,2017-03-23,2017-05-11
7707,7768,5,2017-03-23,2017-05-11
7726,7799,5,2017-03-23,2017-05-11
7707,7799,5,2017-03-23,2017-05-11
7792,7799,5,2017-03-23,2017-05-11
7726,7768,5,2017-03-23,2017-05-11
7705,7754,5,2017-03-23,2017-05-11
2886,5949,5,2017-03-23,2017-05-12
5787,5949,5,2017-03-23,2017-05-12
7759,7774,7,2017-03-23,2017-05-12
2886,5777,5,2017-03-23,2017-05-12
5795,5949,5,2017-03-23,2017-05-12
5777,5911,5,2017-03-23,2017-05-12
5777,5989,5,2017-03-23,2017-05-12
7732,7755,4,2017-03-23,2017-05-13
7712,7732,4,2017-03-23,2017-05-13
7712,7755,5,2017-03-23,2017-05-15
7776,7792,4,2017-03-23,2017-05-15
7740,7792,4,2017-03-23,2017-05-15
7703,7718,4,2017-03-23,2017-05-17
5795,5989,7,2017-03-23,2017-05-19
2886,5787,7,2017-03-23,2017-05-19
7730,7788,4,2017-03-23,2017-05-19
3093,5795,4,2017-03-23,2017-05-19
5787,5911,7,2017-03-23,2017-05-19
2886,5795,7,2017-03-23,2017-05-19
1208,5787,4,2017-03-23,2017-05-19
5795,5911,7,2017-03-23,2017-05-19
7730,7789,4,2017-03-23,2017-05-19
3093,5911,4,2017-03-23,2017-05-19
1208,5795,4,2017-03-23,2017-05-19
7735,7797,6,2017-03-23,2017-05-22
7718,7796,4,2017-03-23,2017-05-22
7761,7797,5,2017-03-23,2017-05-22
7795,7797,6,2017-03-23,2017-05-22
7761,7795,5,2017-03-23,2017-05-22
7735,7795,6,2017-03-23,2017-05-22
7735,7761,5,2017-03-23,2017-05-22
7711,7735,4,2017-03-23,2017-05-23
1208,5911,5,2017-03-23,2017-05-29
2886,5911,8,2017-03-23,2017-05-29
1208,5989,6,2017-03-23,2017-05-30
2886,5989,9,2017-03-23,2017-05-30
7728,7793,4,2017-03-23,2017-05-31
7741,7763,5,2017-03-23,2017-06-08
7741,7778,8,2017-03-23,2017-06-08
7763,7778,5,2017-03-23,2017-06-08
7718,7788,4,2017-03-23,2017-06-20
7788,7789,6,2017-03-23,2017-06-20
5782,6000,4,2017-03-23,2017-06-22
7768,7799,9,2017-03-23,2017-06-24
7768,7793,4,2017-03-23,2017-06-27
7735,7793,4,2017-03-23,2017-06-27
2734,5771,7,2017-03-23,2017-07-04
2993,5771,7,2017-03-23,2017-07-04
7713,7737,4,2017-03-23,2017-07-08
7711,7726,5,2017-03-23,2017-07-09
7711,7741,4,2017-03-23,2017-07-09
