Passenger 1 ID,Passenger 2 ID,Number of Flights Together,From,To
9274,9472,4,2017-08-15,2017-10-12
7725,9274,4,2017-08-15,2017-10-12
4796,7725,4,2017-08-15,2017-10-12
4796,10435,4,2017-08-15,2017-10-12
9274,10435,4,2017-08-15,2017-10-12
4796,9472,4,2017-08-15,2017-10-12
7266,12376,4,2017-08-15,2017-10-15
1011,5364,4,2017-08-15,2017-10-15
1011,7717,4,2017-08-15,2017-10-15
7266,8821,4,2017-08-15,2017-10-15
1225,12113,4,2017-08-15,2017-10-17
374,5217,4,2017-08-15,2017-10-20
3626,7340,4,2017-08-15,2017-10-20
11758,12085,4,2017-08-15,2017-10-20
1858,3626,4,2017-08-15,2017-10-20
3626,5217,4,2017-08-15,2017-10-20
374,7340,4,2017-08-15,2017-10-20
374,3626,4,2017-08-15,2017-10-20
1858,7340,4,2017-08-15,2017-10-20
1858,5217,4,2017-08-15,2017-10-20
3626,7767,4,2017-08-15,2017-10-20
374,1858,4,2017-08-15,2017-10-20
374,7767,4,2017-08-15,2017-10-20
1858,7767,4,2017-08-15,2017-10-20
6064,10767,4,2017-08-15,2017-10-22
6064,9466,4,2017-08-15,2017-10-22
5096,6064,4,2017-08-15,2017-10-22
1539,10374,4,2017-08-15,2017-10-24
1772,4972,4,2017-08-15,2017-10-25
7725,9472,5,2017-08-15,2017-10-25
5096,9466,5,2017-08-15,2017-10-25
4972,7327,4,2017-08-15,2017-10-25
9472,10435,5,2017-08-15,2017-10-25
2437,11379,4,2017-08-15,2017-10-27
5096,11379,4,2017-08-15,2017-10-27
4037,9601,4,2017-08-15,2017-10-28
3405,9601,4,2017-08-15,2017-10-28
4796,9274,5,2017-08-15,2017-10-29
10234,11010,4,2017-08-15,2017-10-31
10203,11010,4,2017-08-15,2017-10-31
363,8101,7,2017-08-15,2017-11-01
6102,11711,4,2017-08-15,2017-11-01
7825,11379,5,2017-08-15,2017-11-06
4746,9476,5,2017-08-15,2017-11-06
1240,9466,4,2017-08-15,2017-11-06
5021,9466,4,2017-08-15,2017-11-06
11322,12070,5,2017-08-15,2017-11-07
7590,11607,4,2017-08-15,2017-11-08
2707,6708,4,2017-08-15,2017-11-08
11607,12318,4,2017-08-15,2017-11-08
3247,7376,5,2017-08-15,2017-11-10
3247,8400,5,2017-08-15,2017-11-10
1972,3247,5,2017-08-15,2017-11-10
1829,9466,5,2017-08-15,2017-11-14
4972,8036,6,2017-08-15,2017-11-14
9466,11871,5,2017-08-15,2017-11-14
4070,9466,5,2017-08-15,2017-11-14
