Passenger 1 ID,Passenger 2 ID,Number of Flights Together,From,To
4617,4618,5,2017-02-02,2017-03-09
4617,4673,5,2017-02-02,2017-03-09
4617,4645,5,2017-02-02,2017-03-09
4618,4673,5,2017-02-02,2017-03-09
4618,4645,5,2017-02-02,2017-03-09
4628,4675,6,2017-02-02,2017-03-10
4609,4696,6,2017-02-02,2017-03-10
1482,2783,8,2017-02-02,2017-03-10
4656,4675,6,2017-02-02,2017-03-10
4675,4696,6,2017-02-02,2017-03-10
4656,4696,6,2017-02-02,2017-03-10
1482,1818,8,2017-02-02,2017-03-10
4628,4696,6,2017-02-02,2017-03-10
4667,4672,6,2017-02-02,2017-03-11
4628,4656,7,2017-02-02,2017-03-13
4674,4690,7,2017-02-02,2017-03-13
4607,4614,7,2017-02-02,2017-03-13
4640,4646,4,2017-02-02,2017-03-13
4628,4670,4,2017-02-02,2017-03-13
4628,4646,5,2017-02-02,2017-03-13
4690,4700,7,2017-02-02,2017-03-13
2717,2867,9,2017-02-02,2017-03-13
1444,2783,5,2017-02-02,2017-03-13
4607,4700,7,2017-02-02,2017-03-13
407,2759,9,2017-02-02,2017-03-13
4628,4632,4,2017-02-02,2017-03-13
4646,4670,4,2017-02-02,2017-03-13
2759,2867,9,2017-02-02,2017-03-13
1484,2759,9,2017-02-02,2017-03-13
4607,4682,7,2017-02-02,2017-03-13
2511,2717,9,2017-02-02,2017-03-13
4609,4640,4,2017-02-02,2017-03-13
4607,4690,7,2017-02-02,2017-03-13
4682,4690,7,2017-02-02,2017-03-13
4656,4670,4,2017-02-02,2017-03-13
4609,4628,7,2017-02-02,2017-03-13
437,2783,5,2017-02-02,2017-03-13
4614,4690,7,2017-02-02,2017-03-13
407,1484,9,2017-02-02,2017-03-13
4640,4670,6,2017-02-02,2017-03-13
437,1444,6,2017-02-02,2017-03-13
407,2867,9,2017-02-02,2017-03-13
4674,4700,7,2017-02-02,2017-03-13
407,2717,9,2017-02-02,2017-03-13
4640,4656,4,2017-02-02,2017-03-13
1444,1818,5,2017-02-02,2017-03-13
4632,4640,6,2017-02-02,2017-03-13
4674,4682,7,2017-02-02,2017-03-13
2511,2759,9,2017-02-02,2017-03-13
1484,2717,9,2017-02-02,2017-03-13
4609,4670,4,2017-02-02,2017-03-13
4614,4674,7,2017-02-02,2017-03-13
4632,4670,6,2017-02-02,2017-03-13
1666,2789,9,2017-02-02,2017-03-14
4630,4665,7,2017-02-02,2017-03-14
4630,4671,7,2017-02-02,2017-03-14
4611,4671,7,2017-02-02,2017-03-14
1696,2789,9,2017-02-02,2017-03-14
1464,2789,9,2017-02-02,2017-03-14
4611,4630,7,2017-02-02,2017-03-14
4665,4671,7,2017-02-02,2017-03-14
4675,4695,5,2017-02-02,2017-03-15
3847,4546,5,2017-02-02,2017-03-17
435,1608,4,2017-02-02,2017-03-18
2760,3041,4,2017-02-02,2017-03-18
1608,2786,4,2017-02-02,2017-03-18
58,1608,4,2017-02-02,2017-03-18
58,1034,4,2017-02-02,2017-03-18
1616,2786,4,2017-02-02,2017-03-18
1616,3041,4,2017-02-02,2017-03-18
2786,2869,4,2017-02-02,2017-03-18
58,1616,4,2017-02-02,2017-03-18
2400,2760,4,2017-02-02,2017-03-18
1034,2400,4,2017-02-02,2017-03-18
2786,3015,4,2017-02-02,2017-03-18
1034,3041,4,2017-02-02,2017-03-18
1608,2400,4,2017-02-02,2017-03-18
1616,2400,4,2017-02-02,2017-03-18
435,2780,4,2017-02-02,2017-03-18
2780,3041,4,2017-02-02,2017-03-18
58,2780,4,2017-02-02,2017-03-18
58,2760,4,2017-02-02,2017-03-18
1608,3041,4,2017-02-02,2017-03-18
1034,2786,4,2017-02-02,2017-03-18
435,1034,4,2017-02-02,2017-03-18
2400,2780,4,2017-02-02,2017-03-18
1288,2537,4,2017-02-02,2017-03-19
4624,4681,4,2017-02-02,2017-03-19
4624,4638,4,2017-02-02,2017-03-19
4606,4624,4,2017-02-02,2017-03-19
1837,2769,6,2017-02-02,2017-03-19
2537,2754,4,2017-02-02,2017-03-19
4606,4681,4,2017-02-02,2017-03-19
4638,4681,4,2017-02-02,2017-03-19
358,2802,4,2017-02-02,2017-03-19
1082,2743,6,2017-02-02,2017-03-19
4606,4638,4,2017-02-02,2017-03-19
2754,2802,6,2017-02-02,2017-03-19
1082,1837,6,2017-02-02,2017-03-19
4632,4646,7,2017-02-02,2017-03-20
4609,4632,7,2017-02-02,2017-03-20
1250,1611,4,2017-02-02,2017-03-20
3887,4534,4,2017-02-02,2017-03-20
167,1429,4,2017-02-02,2017-03-20
4647,4656,5,2017-02-02,2017-03-20
1611,2722,4,2017-02-02,2017-03-20
4632,4647,5,2017-02-02,2017-03-20
3184,4551,6,2017-02-02,2017-03-20
4609,4646,8,2017-02-02,2017-03-20
167,2722,4,2017-02-02,2017-03-20
1250,2722,4,2017-02-02,2017-03-20
4641,4646,5,2017-02-02,2017-03-20
1429,1611,4,2017-02-02,2017-03-20
4641,4656,5,2017-02-02,2017-03-20
4609,4641,5,2017-02-02,2017-03-20
4641,4647,6,2017-02-02,2017-03-20
3802,4534,4,2017-02-02,2017-03-20
1250,1429,4,2017-02-02,2017-03-20
4609,4656,10,2017-02-02,2017-03-20
167,1611,4,2017-02-02,2017-03-20
4609,4647,5,2017-02-02,2017-03-20
4646,4656,8,2017-02-02,2017-03-20
3839,4575,5,2017-02-02,2017-03-21
4626,4688,5,2017-02-02,2017-03-21
3839,4516,5,2017-02-02,2017-03-21
3808,4516,5,2017-02-02,2017-03-21
3808,4575,5,2017-02-02,2017-03-21
1677,3815,5,2017-02-02,2017-03-22
3815,4556,5,2017-02-02,2017-03-22
1677,4556,5,2017-02-02,2017-03-22
4610,4693,5,2017-02-02,2017-03-22
1636,3087,4,2017-02-02,2017-03-23
64,1866,4,2017-02-02,2017-03-23
1636,1866,4,2017-02-02,2017-03-23
1866,3120,4,2017-02-02,2017-03-23
64,1636,4,2017-02-02,2017-03-23
1866,3087,4,2017-02-02,2017-03-23
1250,3120,4,2017-02-02,2017-03-24
2734,3093,4,2017-02-02,2017-03-24
1208,3087,4,2017-02-02,2017-03-24
3087,3120,5,2017-02-02,2017-03-24
1250,1817,4,2017-02-02,2017-03-24
2734,3087,4,2017-02-02,2017-03-24
167,2790,4,2017-02-02,2017-03-24
167,613,4,2017-02-02,2017-03-24
477,3087,4,2017-02-02,2017-03-24
3093,3120,4,2017-02-02,2017-03-24
64,3120,5,2017-02-02,2017-03-24
64,2734,4,2017-02-02,2017-03-24
64,477,4,2017-02-02,2017-03-24
2734,2886,4,2017-02-02,2017-03-24
167,3120,4,2017-02-02,2017-03-24
184,2790,4,2017-02-02,2017-03-24
613,1817,4,2017-02-02,2017-03-24
477,3093,4,2017-02-02,2017-03-24
1208,2734,4,2017-02-02,2017-03-24
184,613,4,2017-02-02,2017-03-24
1817,2790,4,2017-02-02,2017-03-24
167,1817,4,2017-02-02,2017-03-24
2886,3120,4,2017-02-02,2017-03-24
477,2886,4,2017-02-02,2017-03-24
3889,4574,4,2017-02-02,2017-03-25
3865,4546,6,2017-02-02,2017-03-26
1082,2769,7,2017-02-02,2017-03-26
2752,3046,5,2017-02-02,2017-03-27
3871,4522,5,2017-02-02,2017-03-27
4621,4691,4,2017-02-02,2017-03-28
1837,2743,7,2017-02-02,2017-03-28
4604,4621,4,2017-02-02,2017-03-28
4604,4691,4,2017-02-02,2017-03-28
2786,3041,5,2017-02-02,2017-03-30
435,2786,5,2017-02-02,2017-03-30
2400,2725,4,2017-02-02,2017-03-30
435,1900,4,2017-02-02,2017-03-30
1900,3041,4,2017-02-02,2017-03-30
1900,2400,4,2017-02-02,2017-03-30
1900,2786,4,2017-02-02,2017-03-30
435,2725,4,2017-02-02,2017-03-30
58,2786,5,2017-02-02,2017-03-30
58,1900,4,2017-02-02,2017-03-30
2400,2786,5,2017-02-02,2017-03-30
1900,2725,4,2017-02-02,2017-03-30
2725,3041,4,2017-02-02,2017-03-30
58,2725,4,2017-02-02,2017-03-30
1608,2869,6,2017-02-02,2017-03-31
2501,3015,5,2017-02-02,2017-03-31
