Passenger 1 ID,Passenger 2 ID,Number of Flights Together,From,To
692,3152,5,2017-01-13,2017-02-04
660,3152,5,2017-01-13,2017-02-04
204,660,5,2017-01-13,2017-02-04
204,692,5,2017-01-13,2017-02-04
204,3152,7,2017-01-13,2017-02-10
255,3104,7,2017-01-13,2017-02-10
266,3162,6,2017-01-13,2017-02-10
211,3162,6,2017-01-13,2017-02-10
1503,2699,6,2017-01-13,2017-02-11
1598,2674,6,2017-01-13,2017-02-11
1503,2655,6,2017-01-13,2017-02-11
1269,1503,6,2017-01-13,2017-02-11
211,3104,7,2017-01-13,2017-02-11
1269,2699,6,2017-01-13,2017-02-11
1503,2674,6,2017-01-13,2017-02-11
1269,1598,6,2017-01-13,2017-02-11
1014,1503,6,2017-01-13,2017-02-11
1269,2655,6,2017-01-13,2017-02-11
1503,2667,6,2017-01-13,2017-02-11
1269,1576,6,2017-01-13,2017-02-11
1014,1598,6,2017-01-13,2017-02-11
1598,2699,6,2017-01-13,2017-02-11
1269,2674,6,2017-01-13,2017-02-11
1598,2667,6,2017-01-13,2017-02-11
1269,2667,6,2017-01-13,2017-02-11
266,3104,7,2017-01-13,2017-02-11
665,3171,4,2017-01-13,2017-02-12
255,3162,7,2017-01-13,2017-02-12
229,665,4,2017-01-13,2017-02-12
665,3173,4,2017-01-13,2017-02-12
271,3149,6,2017-01-13,2017-02-14
231,3149,6,2017-01-13,2017-02-14
230,3184,6,2017-01-13,2017-02-14
264,3149,6,2017-01-13,2017-02-14
271,3184,6,2017-01-13,2017-02-14
264,3184,6,2017-01-13,2017-02-14
230,3149,6,2017-01-13,2017-02-14
645,3104,4,2017-01-13,2017-02-17
234,646,4,2017-01-13,2017-02-17
693,3178,4,2017-01-13,2017-02-17
627,3178,4,2017-01-13,2017-02-17
627,3109,4,2017-01-13,2017-02-17
646,3104,4,2017-01-13,2017-02-17
645,3109,5,2017-01-13,2017-02-17
234,3107,4,2017-01-13,2017-02-17
1576,2667,7,2017-01-13,2017-02-17
627,3107,4,2017-01-13,2017-02-17
1014,2699,7,2017-01-13,2017-02-17
1014,2655,7,2017-01-13,2017-02-17
1576,2699,7,2017-01-13,2017-02-17
234,645,4,2017-01-13,2017-02-17
693,3109,4,2017-01-13,2017-02-17
234,627,4,2017-01-13,2017-02-17
646,3178,5,2017-01-13,2017-02-17
646,3109,5,2017-01-13,2017-02-17
234,693,4,2017-01-13,2017-02-17
1014,1576,7,2017-01-13,2017-02-17
234,3109,4,2017-01-13,2017-02-17
1014,2667,7,2017-01-13,2017-02-17
645,3107,4,2017-01-13,2017-02-17
234,3178,4,2017-01-13,2017-02-17
1014,2674,7,2017-01-13,2017-02-17
1576,2655,7,2017-01-13,2017-02-17
645,3178,5,2017-01-13,2017-02-17
646,3107,4,2017-01-13,2017-02-17
1576,2674,7,2017-01-13,2017-02-17
229,3184,4,2017-01-13,2017-02-18
231,3173,4,2017-01-13,2017-02-18
229,3171,5,2017-01-13,2017-02-18
231,3171,4,2017-01-13,2017-02-18
231,3184,7,2017-01-13,2017-02-18
3311,3349,4,2017-01-13,2017-02-19
3367,3396,4,2017-01-13,2017-02-19
254,604,4,2017-01-13,2017-02-19
208,3137,4,2017-01-13,2017-02-19
3317,3360,4,2017-01-13,2017-02-19
3317,3399,4,2017-01-13,2017-02-19
280,3137,4,2017-01-13,2017-02-19
3329,3349,4,2017-01-13,2017-02-19
3349,3399,4,2017-01-13,2017-02-19
3332,3349,4,2017-01-13,2017-02-19
3317,3332,4,2017-01-13,2017-02-19
3309,3349,4,2017-01-13,2017-02-19
3309,3396,4,2017-01-13,2017-02-19
243,3137,5,2017-01-13,2017-02-19
3317,3367,4,2017-01-13,2017-02-19
3396,3399,4,2017-01-13,2017-02-19
294,3137,5,2017-01-13,2017-02-19
243,607,4,2017-01-13,2017-02-19
3301,3317,4,2017-01-13,2017-02-19
3311,3317,4,2017-01-13,2017-02-19
294,604,4,2017-01-13,2017-02-19
3301,3396,4,2017-01-13,2017-02-19
3380,3396,4,2017-01-13,2017-02-19
3301,3349,4,2017-01-13,2017-02-19
254,607,4,2017-01-13,2017-02-19
208,604,4,2017-01-13,2017-02-19
294,607,4,2017-01-13,2017-02-19
3317,3329,4,2017-01-13,2017-02-19
607,3137,4,2017-01-13,2017-02-19
3311,3396,4,2017-01-13,2017-02-19
3360,3396,4,2017-01-13,2017-02-19
3332,3396,4,2017-01-13,2017-02-19
256,607,4,2017-01-13,2017-02-19
208,607,4,2017-01-13,2017-02-19
280,607,4,2017-01-13,2017-02-19
254,3137,4,2017-01-13,2017-02-19
3349,3367,4,2017-01-13,2017-02-19
256,3137,4,2017-01-13,2017-02-19
3349,3360,4,2017-01-13,2017-02-19
243,604,4,2017-01-13,2017-02-19
269,607,4,2017-01-13,2017-02-19
256,604,4,2017-01-13,2017-02-19
3317,3380,4,2017-01-13,2017-02-19
280,604,4,2017-01-13,2017-02-19
604,3137,4,2017-01-13,2017-02-19
269,3137,4,2017-01-13,2017-02-19
269,604,4,2017-01-13,2017-02-19
3349,3380,4,2017-01-13,2017-02-19
3329,3396,4,2017-01-13,2017-02-19
3360,3367,5,2017-01-13,2017-02-23
3309,3329,5,2017-01-13,2017-02-23
3439,3446,6,2017-01-13,2017-02-23
1024,2668,4,2017-01-13,2017-02-23
3401,3486,4,2017-01-13,2017-02-23
3455,3486,4,2017-01-13,2017-02-23
3309,3360,5,2017-01-13,2017-02-23
3451,3479,6,2017-01-13,2017-02-23
1236,2668,4,2017-01-13,2017-02-23
1509,2663,4,2017-01-13,2017-02-23
1092,2668,4,2017-01-13,2017-02-23
1594,2668,4,2017-01-13,2017-02-23
3312,3384,4,2017-01-13,2017-02-23
3329,3360,5,2017-01-13,2017-02-23
3423,3455,4,2017-01-13,2017-02-23
1024,1509,4,2017-01-13,2017-02-23
3423,3495,4,2017-01-13,2017-02-23
1092,2663,4,2017-01-13,2017-02-23
1553,2627,4,2017-01-13,2017-02-23
3411,3451,6,2017-01-13,2017-02-23
3486,3495,4,2017-01-13,2017-02-23
1271,1509,4,2017-01-13,2017-02-23
3346,3384,4,2017-01-13,2017-02-23
1271,1594,4,2017-01-13,2017-02-23
1092,1594,4,2017-01-13,2017-02-23
3332,3367,5,2017-01-13,2017-02-23
1236,1594,4,2017-01-13,2017-02-23
3311,3329,5,2017-01-13,2017-02-23
3311,3380,5,2017-01-13,2017-02-23
3423,3486,4,2017-01-13,2017-02-23
1271,2668,4,2017-01-13,2017-02-23
3360,3380,5,2017-01-13,2017-02-23
1092,1509,4,2017-01-13,2017-02-23
1024,1553,4,2017-01-13,2017-02-23
3446,3479,6,2017-01-13,2017-02-23
3401,3455,4,2017-01-13,2017-02-23
3329,3367,5,2017-01-13,2017-02-23
3411,3439,6,2017-01-13,2017-02-23
1553,2663,4,2017-01-13,2017-02-23
3311,3360,5,2017-01-13,2017-02-23
3401,3423,4,2017-01-13,2017-02-23
3411,3479,6,2017-01-13,2017-02-23
3309,3311,5,2017-01-13,2017-02-23
3423,3428,4,2017-01-13,2017-02-23
3455,3495,4,2017-01-13,2017-02-23
1271,2663,4,2017-01-13,2017-02-23
3439,3447,6,2017-01-13,2017-02-23
3311,3332,5,2017-01-13,2017-02-23
1271,2627,4,2017-01-13,2017-02-23
3329,3380,5,2017-01-13,2017-02-23
1236,1509,4,2017-01-13,2017-02-23
1092,2627,4,2017-01-13,2017-02-23
3311,3367,5,2017-01-13,2017-02-23
3428,3486,4,2017-01-13,2017-02-23
1236,2663,4,2017-01-13,2017-02-23
3332,3360,5,2017-01-13,2017-02-23
1594,2663,4,2017-01-13,2017-02-23
1553,2668,4,2017-01-13,2017-02-23
3332,3380,5,2017-01-13,2017-02-23
1271,1553,4,2017-01-13,2017-02-23
3446,3447,6,2017-01-13,2017-02-23
1509,2668,4,2017-01-13,2017-02-23
3301,3332,5,2017-01-13,2017-02-23
3329,3399,5,2017-01-13,2017-02-23
3428,3495,4,2017-01-13,2017-02-23
3301,3329,5,2017-01-13,2017-02-23
1024,2663,4,2017-01-13,2017-02-23
