Passenger 1 ID,Passenger 2 ID,Number of Flights Together,From,To
2591,8363,4,2017-07-30,2017-08-27
8245,10125,4,2017-07-30,2017-08-29
3877,4364,4,2017-07-30,2017-08-29
3020,10125,4,2017-07-30,2017-08-29
878,3877,4,2017-07-30,2017-08-29
878,8245,4,2017-07-30,2017-08-29
4056,10125,4,2017-07-30,2017-08-29
878,11194,4,2017-07-30,2017-08-29
3020,5016,4,2017-07-30,2017-08-29
878,5016,4,2017-07-30,2017-08-29
3877,10125,4,2017-07-30,2017-08-29
10125,11194,4,2017-07-30,2017-08-29
878,10125,4,2017-07-30,2017-08-29
4364,11194,4,2017-07-30,2017-08-29
5016,10125,4,2017-07-30,2017-08-29
3877,5016,4,2017-07-30,2017-08-29
3020,8245,4,2017-07-30,2017-08-29
878,4364,4,2017-07-30,2017-08-29
4364,8245,4,2017-07-30,2017-08-29
878,4056,4,2017-07-30,2017-08-29
3020,4056,4,2017-07-30,2017-08-29
878,3020,4,2017-07-30,2017-08-29
3877,8245,4,2017-07-30,2017-08-29
3877,4056,4,2017-07-30,2017-08-29
3020,4364,4,2017-07-30,2017-08-29
4364,10125,4,2017-07-30,2017-08-29
5895,7266,4,2017-07-30,2017-08-30
11767,12135,4,2017-07-30,2017-08-31
7319,12105,4,2017-07-30,2017-08-31
7319,12135,4,2017-07-30,2017-08-31
9969,12135,4,2017-07-30,2017-08-31
11767,12105,4,2017-07-30,2017-08-31
8704,12135,4,2017-07-30,2017-08-31
8704,12105,4,2017-07-30,2017-08-31
9969,12105,4,2017-07-30,2017-08-31
4731,10316,4,2017-07-30,2017-09-01
7273,11266,4,2017-07-30,2017-09-01
10316,11266,4,2017-07-30,2017-09-01
4584,10316,4,2017-07-30,2017-09-01
4584,9019,4,2017-07-30,2017-09-01
4584,11266,4,2017-07-30,2017-09-01
4731,11266,4,2017-07-30,2017-09-01
7273,10316,4,2017-07-30,2017-09-01
9019,11266,4,2017-07-30,2017-09-01
9019,10316,4,2017-07-30,2017-09-01
4584,7273,4,2017-07-30,2017-09-01
4584,4731,4,2017-07-30,2017-09-01
7273,9019,4,2017-07-30,2017-09-01
8917,9859,4,2017-07-30,2017-09-01
4731,7273,4,2017-07-30,2017-09-01
9421,11225,5,2017-07-30,2017-09-04
7950,10015,5,2017-07-30,2017-09-04
9359,10460,5,2017-07-30,2017-09-04
1673,4737,5,2017-07-30,2017-09-04
3660,5287,5,2017-07-30,2017-09-04
6317,9359,5,2017-07-30,2017-09-04
4737,4827,5,2017-07-30,2017-09-04
7950,11280,5,2017-07-30,2017-09-04
4713,10089,5,2017-07-30,2017-09-04
6208,10460,5,2017-07-30,2017-09-04
4713,8684,5,2017-07-30,2017-09-04
5748,8368,5,2017-07-30,2017-09-04
6317,10095,5,2017-07-30,2017-09-04
6208,7950,5,2017-07-30,2017-09-04
10024,10460,5,2017-07-30,2017-09-04
4675,5748,5,2017-07-30,2017-09-04
4737,10089,5,2017-07-30,2017-09-04
5116,6208,5,2017-07-30,2017-09-04
3660,7187,5,2017-07-30,2017-09-04
6317,8684,5,2017-07-30,2017-09-04
1747,9421,5,2017-07-30,2017-09-04
3191,7187,5,2017-07-30,2017-09-04
4675,11280,5,2017-07-30,2017-09-04
4713,9359,5,2017-07-30,2017-09-04
4737,4917,5,2017-07-30,2017-09-04
4816,8684,5,2017-07-30,2017-09-04
6317,10015,5,2017-07-30,2017-09-04
9421,10095,5,2017-07-30,2017-09-04
1673,4675,5,2017-07-30,2017-09-04
1747,6317,5,2017-07-30,2017-09-04
4713,4827,5,2017-07-30,2017-09-04
5116,9359,5,2017-07-30,2017-09-04
3660,4287,5,2017-07-30,2017-09-04
7950,8684,5,2017-07-30,2017-09-04
4737,9127,5,2017-07-30,2017-09-04
6208,8368,5,2017-07-30,2017-09-04
7187,9557,5,2017-07-30,2017-09-04
1860,9421,5,2017-07-30,2017-09-04
6317,10089,5,2017-07-30,2017-09-04
4816,10015,5,2017-07-30,2017-09-04
10089,10460,5,2017-07-30,2017-09-04
1673,4713,5,2017-07-30,2017-09-04
6317,9127,5,2017-07-30,2017-09-04
4713,9127,5,2017-07-30,2017-09-04
5116,11280,5,2017-07-30,2017-09-04
9127,9421,5,2017-07-30,2017-09-04
7950,9359,5,2017-07-30,2017-09-04
1673,7950,5,2017-07-30,2017-09-04
4917,6317,5,2017-07-30,2017-09-04
4713,10022,5,2017-07-30,2017-09-04
1747,7950,5,2017-07-30,2017-09-04
5116,8684,5,2017-07-30,2017-09-04
4737,10095,5,2017-07-30,2017-09-04
4737,10022,5,2017-07-30,2017-09-04
4816,11280,5,2017-07-30,2017-09-04
4713,10015,5,2017-07-30,2017-09-04
5748,10460,5,2017-07-30,2017-09-04
4287,7187,5,2017-07-30,2017-09-04
1747,4713,5,2017-07-30,2017-09-04
9421,10089,5,2017-07-30,2017-09-04
4737,9359,5,2017-07-30,2017-09-04
4287,5287,5,2017-07-30,2017-09-04
4713,11280,5,2017-07-30,2017-09-04
10015,10460,5,2017-07-30,2017-09-04
4675,10024,5,2017-07-30,2017-09-04
3191,4287,5,2017-07-30,2017-09-04
3191,5287,5,2017-07-30,2017-09-04
4827,10460,5,2017-07-30,2017-09-04
9421,10015,5,2017-07-30,2017-09-04
1673,4816,5,2017-07-30,2017-09-04
10022,10460,5,2017-07-30,2017-09-04
1673,9421,5,2017-07-30,2017-09-04
3191,3660,5,2017-07-30,2017-09-04
4816,9127,5,2017-07-30,2017-09-04
3191,9557,5,2017-07-30,2017-09-04
4816,5748,5,2017-07-30,2017-09-04
5116,10024,5,2017-07-30,2017-09-04
4816,9359,5,2017-07-30,2017-09-04
8368,8684,5,2017-07-30,2017-09-04
3660,9557,5,2017-07-30,2017-09-04
5116,5748,5,2017-07-30,2017-09-04
4713,6208,5,2017-07-30,2017-09-04
4713,5748,5,2017-07-30,2017-09-04
4827,5116,5,2017-07-30,2017-09-04
970,3413,4,2017-07-30,2017-09-04
8684,10460,5,2017-07-30,2017-09-04
5116,11225,5,2017-07-30,2017-09-04
5748,7950,5,2017-07-30,2017-09-04
7950,10024,5,2017-07-30,2017-09-04
6317,11225,5,2017-07-30,2017-09-04
6317,11280,5,2017-07-30,2017-09-04
10460,11225,5,2017-07-30,2017-09-04
4917,9421,5,2017-07-30,2017-09-04
5287,9557,5,2017-07-30,2017-09-04
4816,10024,5,2017-07-30,2017-09-04
6317,10024,5,2017-07-30,2017-09-04
5116,10095,5,2017-07-30,2017-09-04
1673,8368,5,2017-07-30,2017-09-04
4713,10024,5,2017-07-30,2017-09-04
5116,10022,5,2017-07-30,2017-09-04
8368,9127,5,2017-07-30,2017-09-04
1860,7950,5,2017-07-30,2017-09-04
5748,6317,5,2017-07-30,2017-09-04
7950,10089,5,2017-07-30,2017-09-04
4713,11225,5,2017-07-30,2017-09-04
4675,9127,5,2017-07-30,2017-09-04
8368,10024,5,2017-07-30,2017-09-04
6208,6317,5,2017-07-30,2017-09-04
8368,10015,5,2017-07-30,2017-09-04
4675,8684,5,2017-07-30,2017-09-04
4816,6208,5,2017-07-30,2017-09-04
7950,11225,5,2017-07-30,2017-09-04
1860,6317,5,2017-07-30,2017-09-04
8368,11280,5,2017-07-30,2017-09-04
1747,10460,5,2017-07-30,2017-09-04
4675,6208,5,2017-07-30,2017-09-04
4917,10460,5,2017-07-30,2017-09-04
9359,9421,5,2017-07-30,2017-09-04
4827,9421,5,2017-07-30,2017-09-04
1860,5116,5,2017-07-30,2017-09-04
4917,5116,5,2017-07-30,2017-09-04
7950,9127,5,2017-07-30,2017-09-04
5287,7187,5,2017-07-30,2017-09-04
1747,4737,5,2017-07-30,2017-09-04
7950,10095,5,2017-07-30,2017-09-04
4917,7950,5,2017-07-30,2017-09-04
1860,4713,5,2017-07-30,2017-09-04
4675,10015,5,2017-07-30,2017-09-04
8368,9359,5,2017-07-30,2017-09-04
1747,5116,5,2017-07-30,2017-09-04
1860,10460,5,2017-07-30,2017-09-04
5116,10089,5,2017-07-30,2017-09-04
1673,6317,5,2017-07-30,2017-09-04
1860,4737,5,2017-07-30,2017-09-04
9421,10022,5,2017-07-30,2017-09-04
