Passenger ID,Longest Run
148,10
1829,10
3175,10
5518,10
5803,10
9376,10
9465,10
12940,10
1460,10
3226,10
1322,10
1352,10
5984,10
9383,10
1884,10
1975,10
3490,10
1223,10
2249,10
4957,10
6154,10
255,10
2247,10
2559,10
3631,10
6864,10
8229,10
8450,10
10128,10
1016,10
1808,10
5920,10
8664,10
9258,10
9867,10
1160,10
10435,10
2173,10
4713,10
5375,10
5383,10
5571,10
8350,10
11478,10
1525,10
1561,10
4418,10
1404,10
2225,10
3235,10
7602,10
874,10
3611,10
4896,10
2079,10
2180,10
2522,10
3445,10
8116,10
8514,10
2905,10
4083,10
1030,10
1034,10
1156,10
1974,10
5895,10
2752,10
9366,10
1871,10
2032,10
3127,10
4695,10
5505,10
3133,10
3411,10
5095,10
5212,10
5586,10
5759,10
6437,10
8329,10
7192,10
8826,10
2169,10
2644,10
5606,10
8290,10
1056,10
4899,10
6810,10
7020,10
9601,10
11282,10
738,10
2701,10
3990,10
3865,10
3912,10
10728,10
663,10
1077,10
2127,10
3184,10
4389,10
10760,10
2031,10
3586,10
3888,10
4177,10
8280,10
1332,10
1796,10
2725,10
7919,10
8427,10
8917,10
9723,10
3689,10
7551,10
5042,10
5516,10
11026,10
2181,10
4459,10
5084,10
9059,10
11273,10
2549,10
8621,10
1300,10
5162,10
6394,10
3104,10
3336,10
3919,10
4822,10
6116,10
8010,10
3940,10
1311,10
5450,10
7898,10
8751,10
774,10
6099,10
9340,10
704,10
3636,10
3970,10
4663,10
6720,10
10871,10
797,10
10613,10
11180,10
896,10
1391,10
2786,10
5811,10
1812,10
3593,10
8208,10
9076,10
10407,10
11050,10
212,10
4614,10
5204,10
5336,10
6813,10
1616,10
6112,10
7616,10
1399,10
1608,10
4288,10
8238,10
9476,10
10497,10
6759,10
86,10
11142,10
11332,10
205,10
2158,10
2699,10
7660,10
8185,10
998,10
9309,10
328,10
1627,10
6764,10
8784,10
429,10
3764,10
4562,10
283,10
7470,10
8896,10
340,10
431,10
1021,10
1335,10
1670,10
4564,10
5564,10
12358,10
3120,10
5551,10
10104,10
10802,10
10899,10
12981,10
5553,10
8548,10
9834,10
6978,10
7657,10
10458,10
1146,10
2651,10
3209,10
3858,10
3049,10
3534,10
4125,10
7532,10
4832,10
7868,10
9977,10
732,10
5626,10
6160,10
2203,10
3894,10
4529,10
6261,10
7191,10
7601,10
9385,10
4212,10
7914,10
8563,10
10266,10
10394,10
1436,10
2554,10
3635,10
3947,10
4204,10
9046,10
9539,10
11070,10
3930,10
6906,10
10083,10
13221,10
415,10
2176,10
5702,10
8824,10
1186,10
2153,10
6141,10
1490,10
2987,10
3931,10
9906,10
11073,10
554,10
8288,10
8557,10
309,10
1326,10
3943,10
4017,10
7870,10
10954,10
455,10
2569,10
4393,10
4647,10
5572,10
1151,10
1827,10
2346,10
2545,10
7148,10
2385,10
3612,10
4037,10
5446,10
9992,10
11123,10
1470,10
2841,10
9031,10
9610,10
12173,10
1330,10
1654,10
