Passenger ID,Longest Run
3918,6
4900,6
8592,6
10206,6
11858,6
897,6
3698,6
4158,6
4219,6
4929,6
9182,6
11316,6
5287,6
10708,6
11025,6
3098,6
7066,6
7910,6
8650,6
13898,6
5433,6
5697,6
7324,6
7576,6
9206,6
9775,6
10815,6
799,6
804,6
2027,6
5847,6
6890,6
9914,6
10264,6
10416,6
12184,6
13997,6
1718,6
2874,6
8482,6
12717,6
2396,6
5211,6
6911,6
8051,6
8231,6
8845,6
9470,6
12727,6
321,6
5222,6
5251,6
5427,6
5543,6
6145,6
6939,6
8085,6
1653,6
2513,6
6732,6
12169,6
108,6
3124,6
7481,6
7497,6
9435,6
9640,6
12542,6
1344,6
1537,6
1675,6
8396,6
9209,6
10168,6
11578,6
11627,6
4865,6
7744,6
8536,6
8689,6
10018,6
10626,6
11119,6
13830,6
14044,6
830,6
1226,6
2007,6
7331,6
7604,6
7666,6
9255,6
12328,6
1892,6
3685,6
5961,6
5981,6
6095,6
7188,6
7325,6
8999,6
10234,6
10502,6
10651,6
10979,6
1051,6
3885,6
4230,6
7306,6
8123,6
10058,6
10186,6
406,6
784,6
11636,6
12057,6
2240,6
3296,6
4858,6
5028,6
7088,6
7634,6
11883,6
3166,6
3725,6
5006,6
5756,6
6705,6
7242,6
8902,6
9771,6
10445,6
10654,6
11213,6
3211,6
3743,6
4758,6
4777,6
5066,6
9446,6
4866,6
5160,6
5647,6
9027,6
9270,6
743,6
916,6
1418,6
3183,6
3481,6
4267,6
5219,6
5852,6
10184,6
11562,6
11839,6
12192,6
13685,6
1689,6
6528,6
7516,6
7684,6
7788,6
8141,6
9205,6
9286,6
11162,6
1398,6
1890,6
4104,6
7244,6
2228,6
2236,6
4874,6
6267,6
8255,6
9426,6
10276,6
10539,6
12543,6
12935,6
3076,6
3116,6
6538,6
6668,6
8239,6
9264,6
11361,6
3621,6
5909,6
6096,6
7600,6
9677,6
9689,6
9915,6
10535,6
1777,6
5333,6
5843,6
9734,6
333,6
1215,6
1925,6
2237,6
2726,6
2772,6
4994,6
5112,6
9629,6
9783,6
4120,6
6616,6
9039,6
10433,6
330,6
372,6
685,6
995,6
1848,6
2407,6
5302,6
6469,6
6630,6
9611,6
10037,6
7033,6
7589,6
9009,6
11829,6
12170,6
2042,6
4376,6
4726,6
5266,6
5828,6
7400,6
7454,6
8811,6
11615,6
3244,6
3276,6
4040,6
4530,6
6954,6
7975,6
9642,6
9759,6
11311,6
12533,6
12558,6
519,6
1729,6
2404,6
3504,6
3817,6
4018,6
5442,6
7160,6
12340,6
1477,6
3144,6
3567,6
4481,6
4851,6
5620,6
8152,6
8328,6
8480,6
8672,6
10240,6
11824,6
14077,6
556,6
711,6
2038,6
4032,6
4756,6
9439,6
11469,6
11863,6
1206,6
4246,6
4828,6
5286,6
6125,6
7967,6
11781,6
1542,6
2092,6
5334,6
6097,6
7361,6
9732,6
11250,6
11314,6
11408,6
12473,6
325,6
386,6
5018,6
5344,6
7236,6
7748,6
2635,6
3753,6
6687,6
7861,6
13498,6
1122,6
2320,6
4472,6
5624,6
7343,6
9754,6
12704,6
13249,6
1773,6
6177,6
7355,6
9758,6
11878,6
12190,6
12983,6
5960,6
7087,6
8982,6
9471,6
10953,6
11572,6
12063,6
3570,6
5496,6
7806,6
9624,6
10900,6
13571,6
715,6
1427,6
1458,6
4349,6
4979,6
6786,6
7802,6
8445,6
1473,6
1878,6
3111,6
3987,6
4688,6
6508,6
7709,6
10054,6
10791,6
699,6
1644,6
3978,6
4304,6
8019,6
11892,6
12993,6
280,6
3231,6
3484,6
6578,6
9084,6
6,6
2281,6
4365,6
5343,6
7182,6
7617,6
8492,6
9230,6
572,6
8226,6
9298,6
10338,6
13264,6
1062,6
2422,6
3602,6
4091,6
5701,6
10737,6
11645,6
13630,6
1130,6
1410,6
5031,6
9092,6
10283,6
20,6
2161,6
3115,6
3167,6
3415,6
6506,6
8217,6
9086,6
9940,6
9981,6
11557,6
11735,6
12917,6
500,6
1171,6
4355,6
7349,6
7775,6
9631,6
10347,6
10574,6
10877,6
11028,6
1144,6
3539,6
4258,6
6655,6
7490,6
8201,6
11714,6
13471,6
13654,6
295,6
1245,6
3497,6
6452,6
6963,6
9574,6
377,6
1394,6
4176,6
11048,6
14008,6
8742,6
8957,6
9121,6
10838,6
12374,6
12567,6
13791,6
647,6
1113,6
1968,6
2405,6
2464,6
2694,6
3871,6
6959,6
7006,6
7019,6
7523,6
9444,6
10423,6
944,6
983,6
1251,6
5347,6
8588,6
10035,6
12112,6
3730,6
3827,6
4136,6
4221,6
4631,6
7101,6
7794,6
8263,6
9622,6
9998,6
11037,6
11919,6
12341,6
634,6
3726,6
3833,6
6182,6
6199,6
7362,6
11765,6
12230,6
12452,6
12520,6
13579,6
1951,6
3473,6
5147,6
9131,6
9296,6
9691,6
10271,6
11328,6
1518,6
3075,6
6127,6
7578,6
7672,6
8044,6
9313,6
10339,6
1811,6
8690,6
9191,6
10101,6
3135,6
6155,6
9402,6
10720,6
13417,6
2499,6
6879,6
8832,6
8941,6
11373,6
11631,6
13911,6
729,6
1642,6
3369,6
4536,6
5488,6
5735,6
5924,6
9690,6
10520,6
10742,6
11107,6
2451,6
2652,6
7165,6
9327,6
9429,6
2785,6
6149,6
7798,6
8248,6
8844,6
9537,6
10412,6
11304,6
12815,6
1486,6
5150,6
5327,6
10780,6
11354,6
11432,6
12262,6
257,6
5554,6
6081,6
8720,6
10498,6
13378,6
1603,6
1874,6
2984,6
3080,6
3181,6
5610,6
5713,6
13206,6
1375,6
2286,6
7517,6
7926,6
8870,6
11527,6
12775,6
1559,6
1846,6
1979,6
4505,6
5265,6
6588,6
7427,6
7655,6
447,6
3285,6
6921,6
10289,6
11655,6
13133,6
3434,6
3686,6
4308,6
5667,6
6748,6
10940,6
2691,6
3835,6
7606,6
8279,6
8509,6
8939,6
9462,6
9628,6
10367,6
1194,6
2438,6
3898,6
4195,6
6042,6
6876,6
8954,6
327,6
1576,6
2246,6
3517,6
4348,6
7174,6
8406,6
8688,6
9805,6
11130,6
11763,6
5044,6
8082,6
10822,6
12934,6
2157,6
3092,6
10665,6
10706,6
13553,6
13680,6
189,6
2149,6
2817,6
11148,6
11874,6
3412,6
7886,6
9342,6
523,6
3610,6
4625,6
8267,6
12428,6
903,6
3334,6
3426,6
4770,6
4884,6
7170,6
7278,6
8839,6
10925,6
318,6
3476,6
4907,6
5191,6
10607,6
2589,6
