Passenger ID,Longest Run
1507,9
2387,9
2811,9
4161,9
7417,9
11280,9
2996,9
9517,9
10798,9
2259,9
3089,9
7098,9
879,9
1977,9
3561,9
5513,9
6962,9
12210,9
481,9
588,9
3028,9
3105,9
5995,9
6832,9
1466,9
2238,9
3691,9
6010,9
8927,9
9721,9
11014,9
918,9
5457,9
8146,9
9433,9
961,9
5934,9
375,9
876,9
1212,9
2797,9
4796,9
6689,9
11954,9
1863,9
3431,9
3661,9
5605,9
5771,9
9097,9
5417,9
7499,9
9562,9
10334,9
10371,9
11057,9
756,9
4153,9
6056,9
6737,9
11808,9
385,9
2662,9
4088,9
4637,9
6460,9
6953,9
8698,9
9217,9
1031,9
2463,9
4208,9
497,9
6855,9
10449,9
300,9
3151,9
3582,9
731,9
3403,9
3624,9
3626,9
5854,9
12582,9
688,9
2678,9
3346,9
3435,9
3595,9
10910,9
6011,9
9318,9
831,9
1269,9
1927,9
6865,9
7122,9
8822,9
8895,9
2322,9
4199,9
6831,9
10116,9
11823,9
2076,9
5448,9
7023,9
1085,9
2497,9
5238,9
6956,9
7556,9
8782,9
9712,9
10010,9
10368,9
2723,9
3548,9
3353,9
5069,9
5328,9
5465,9
5841,9
388,9
602,9
4591,9
5886,9
6896,9
8351,9
13781,9
409,9
4047,9
4227,9
4526,9
5765,9
7710,9
7742,9
7823,9
10684,9
11729,9
1824,9
2288,9
4387,9
6465,9
8220,9
9078,9
9413,9
10776,9
1961,9
2521,9
4203,9
4606,9
7080,9
7266,9
8846,9
12088,9
12146,9
3975,9
6071,9
6503,9
8851,9
232,9
6898,9
9988,9
599,9
3991,9
5478,9
6350,9
9247,9
2064,9
2284,9
4076,9
4384,9
4655,9
6960,9
10310,9
1055,9
1244,9
3293,9
3498,9
6515,9
3734,9
6560,9
7398,9
7560,9
7696,9
8015,9
305,9
355,9
696,9
3155,9
5354,9
6480,9
1723,9
2108,9
7367,9
10235,9
1382,9
1626,9
4524,9
6718,9
6778,9
6932,9
2760,9
3206,9
3421,9
3752,9
3798,9
3923,9
5879,9
9291,9
1595,9
2054,9
2614,9
2781,9
5499,9
7725,9
7768,9
10025,9
11917,9
1504,9
2780,9
2957,9
3208,9
4338,9
8587,9
52,9
2256,9
3754,9
7733,9
10975,9
1323,9
1770,9
2213,9
5082,9
5231,9
9157,9
9493,9
1682,9
3720,9
10833,9
852,9
4565,9
4672,9
4966,9
5016,9
5770,9
1082,9
2597,9
2879,9
7595,9
9833,9
308,9
1956,9
6416,9
6579,9
9052,9
9707,9
2391,9
2326,9
9980,9
10808,9
2681,9
4620,9
692,9
2712,9
3439,9
4314,9
6020,9
6171,9
11211,9
432,9
1273,9
8030,9
10000,9
11594,9
570,9
7028,9
7980,9
9660,9
10963,9
13215,9
966,9
2666,9
3932,9
4781,9
6086,9
6308,9
7559,9
3506,9
4603,9
559,9
2232,9
6994,9
7735,9
10017,9
1191,9
2245,9
2613,9
6181,9
6323,9
7703,9
4765,9
6043,9
7528,9
1930,9
11192,9
2128,9
2985,9
6529,9
6974,9
10767,9
11214,9
1232,9
7520,9
9305,9
9711,9
12506,9
2105,9
2515,9
2755,9
3257,9
8614,9
9964,9
1420,9
2930,9
5463,9
6833,9
6985,9
10447,9
419,9
3584,9
5054,9
5489,9
6304,9
7667,9
7859,9
8901,9
1128,9
1475,9
2856,9
4322,9
7831,9
8909,9
9858,9
641,9
4623,9
5594,9
11652,9
2743,9
4130,9
1252,9
3694,9
3762,9
154,9
1181,9
2150,9
6414,9
484,9
607,9
1035,9
2190,9
8474,9
10484,9
43,9
6479,9
9790,9
10442,9
7903,9
1045,9
5744,9
7641,9
10016,9
11939,9
2106,9
2257,9
2278,9
5941,9
6471,9
165,9
10350,9
854,9
1831,9
2036,9
5471,9
207,9
4930,9
6256,9
8023,9
8189,9
4113,9
5573,9
5946,9
7083,9
127,9
937,9
2932,9
3301,9
5409,9
7538,9
8365,9
1487,9
2567,9
3955,9
5632,9
2275,9
2887,9
3634,9
5372,9
7741,9
7842,9
8058,9
2826,9
3122,9
6006,9
7509,9
9765,9
17,9
1406,9
1520,9
4576,9
5137,9
5342,9
8269,9
9267,9
1967,9
2164,9
4023,9
4546,9
9095,9
505,9
1293,9
1403,9
6829,9
1211,9
5515,9
8246,9
695,9
6571,9
7653,9
8544,9
9394,9
594,9
3316,9
8373,9
11035,9
677,9
7665,9
12163,9
698,9
3102,9
6235,9
7846,9
9755,9
1451,9
8598,9
9994,9
10476,9
10561,9
733,9
1833,9
5630,9
8330,9
8446,9
11208,9
537,9
1096,9
2631,9
4916,9
5956,9
7268,9
1036,9
2495,9
3660,9
4215,9
4690,9
10261,9
2046,9
3505,9
3653,9
5511,9
5742,9
9973,9
757,9
3959,9
4313,9
10945,9
2937,9
3629,9
6816,9
7597,9
9303,9
23,9
3157,9
4002,9
5603,9
5797,9
1075,9
3800,9
5425,9
8581,9
8885,9
10424,9
11683,9
2576,9
4550,9
6385,9
648,9
2136,9
2988,9
4522,9
6388,9
6402,9
9271,9
10033,9
856,9
2199,9
7986,9
9156,9
9619,9
5683,9
7814,9
7180,9
7753,9
8169,9
956,9
3164,9
4011,9
4154,9
1381,9
2333,9
2705,9
4651,9
5376,9
5912,9
6102,9
9495,9
1388,9
1790,9
3188,9
8465,9
10431,9
10486,9
129,9
2951,9
9989,9
13819,9
1317,9
1742,9
2345,9
2790,9
3357,9
8228,9
10716,9
11396,9
234,9
1058,9
6347,9
10452,9
5522,9
5693,9
7099,9
8441,9
8520,9
395,9
779,9
1609,9
4344,9
6576,9
10573,9
10681,9
13163,9
509,9
8645,9
10509,9
814,9
1825,9
2769,9
4402,9
6120,9
7629,9
7721,9
8958,9
9993,9
13620,9
750,9
951,9
4087,9
5669,9
6752,9
10086,9
10620,9
6897,9
6899,9
8327,9
8368,9
4168,9
4272,9
5725,9
8233,9
9874,9
812,9
6763,9
11088,9
320,9
7510,9
11225,9
2901,9
4148,9
4370,9
4503,9
4586,9
5996,9
8276,9
3935,9
5426,9
7138,9
1389,9
3016,9
8174,9
245,9
4270,9
5201,9
8397,9
9083,9
1126,9
10731,9
10432,9
1558,9
3365,9
10812,9
10960,9
921,9
5207,9
121,9
2505,9
5635,9
6380,9
8584,9
11126,9
351,9
1592,9
6870,9
7060,9
697,9
1083,9
11712,9
482,9
2145,9
12497,9
3322,9
7563,9
9969,9
10023,9
1177,9
1587,9
3253,9
3599,9
3713,9
4678,9
5161,9
11084,9
12551,9
1283,9
2250,9
3246,9
5093,9
5111,9
5723,9
2870,9
6431,9
933,9
9064,9
9472,9
490,9
595,9
5352,9
8823,9
9179,9
1767,9
3877,9
4535,9
4815,9
6554,9
6815,9
1844,9
3979,9
5240,9
7547,9
9791,9
10401,9
2450,9
6409,9
9535,9
786,9
5508,9
5894,9
203,9
782,9
5175,9
7864,9
8349,9
751,9
2592,9
3532,9
5005,9
8553,9
680,9
735,9
1383,9
1622,9
2710,9
4309,9
5623,9
5910,9
8305,9
9362,9
109,9
940,9
2795,9
4584,9
5406,9
6441,9
478,9
2233,9
3019,9
5671,9
718,9
5881,9
354,9
1268,9
1544,9
4634,9
2146,9
3424,9
5430,9
6070,9
10705,9
12204,9
58,9
2916,9
3145,9
3672,9
4362,9
6453,9
6986,9
7712,9
8515,9
421,9
781,9
1152,9
3109,9
3965,9
4213,9
83,9
369,9
1033,9
11275,9
13669,9
260,9
5732,9
2379,9
6444,9
8213,9
8736,9
10492,9
12486,9
1080,9
3680,9
6915,9
805,9
2101,9
2946,9
3533,9
4895,9
6750,9
9710,9
4737,9
4984,9
7298,9
9746,9
242,9
5118,9
8714,9
2611,9
3558,9
3948,9
5634,9
6251,9
6802,9
7772,9
10455,9
3113,9
5991,9
1262,9
1817,9
3447,9
7064,9
11559,9
11812,9
10379,9
2825,9
4112,9
4194,9
7111,9
9184,9
3950,9
10523,9
2925,9
4872,9
4953,9
6013,9
1428,9
3174,9
3348,9
4580,9
7813,9
8076,9
11099,9
3295,9
3515,9
5233,9
8380,9
11063,9
11322,9
11600,9
1836,9
2543,9
5163,9
1568,9
6074,9
10328,9
4719,9
1940,9
9713,9
1526,9
3554,9
5681,9
3809,9
5919,9
6069,9
8209,9
10145,9
172,9
6930,9
6972,9
7822,9
9050,9
9978,9
2175,9
2745,9
2976,9
8294,9
8517,9
12600,9
5275,9
8710,9
11716,9
670,9
2002,9
3901,9
4331,9
5436,9
1900,9
2117,9
4941,9
7635,9
1204,9
2570,9
6033,9
8948,9
11794,9
5636,9
7609,9
1933,9
4234,9
6205,9
6428,9
4106,9
10467,9
3688,9
4421,9
6135,9
8261,9
1359,9
3046,9
3402,9
3846,9
4319,9
5990,9
6459,9
2487,9
5431,9
6303,9
7166,9
