Passenger ID,Longest Run
1342,11
1591,11
6357,11
7253,11
7754,11
7833,11
2563,11
6773,11
8803,11
1303,11
1903,11
4391,11
6622,11
7850,11
8222,11
3220,11
3876,11
4042,11
5074,11
5482,11
7120,11
4294,11
4307,11
53,11
970,11
3657,11
857,11
1533,11
2479,11
2625,11
5529,11
1417,11
4182,11
4798,11
683,11
1700,11
5962,11
1183,11
3043,11
2683,11
5592,11
10015,11
1064,11
1752,11
9687,11
10354,11
11041,11
7321,11
8006,11
332,11
1493,11
2610,11
2754,11
4919,11
271,11
908,11
3123,11
3528,11
2601,11
4025,11
4610,11
5080,11
7711,11
8326,11
4523,11
5422,11
3260,11
8355,11
578,11
3216,11
8270,11
10227,11
707,11
822,11
3546,11
4090,11
5905,11
9653,11
1886,11
4336,11
230,11
625,11
4280,11
8005,11
11353,11
8037,11
1505,11
8399,11
11513,11
1456,11
6326,11
7890,11
827,11
2109,11
2306,11
6946,11
618,11
694,11
1586,11
7902,11
10377,11
291,11
1774,11
660,11
7346,11
8025,11
3059,11
10046,11
3622,11
3861,11
4315,11
2600,11
8158,11
3172,11
4450,11
1822,11
218,11
2536,11
9991,11
2433,11
10937,11
5777,11
9749,11
3549,11
4013,11
4202,11
6878,11
867,11
1783,11
5325,11
6053,11
4645,11
11011,11
10536,11
2560,11
3690,11
5510,11
1026,11
5246,11
6088,11
9505,11
6032,11
7506,11
12323,11
2177,11
3012,11
4846,11
9816,11
10306,11
1499,11
3759,11
7220,11
545,11
620,11
871,11
4226,11
266,11
2458,11
2803,11
6541,11
7832,11
9623,11
4543,11
2072,11
3677,11
5546,11
4927,11
9015,11
2571,11
2844,11
8385,11
4237,11
4483,11
5917,11
780,11
5738,11
9351,11
1521,11
7549,11
9659,11
117,11
1225,11
936,11
1692,11
2220,11
7319,11
9513,11
1321,11
1452,11
8390,11
347,11
7014,11
1253,11
5420,11
511,11
1052,11
2565,11
1947,11
5094,11
4967,11
5509,11
7727,11
10799,11
358,11
2620,11
3637,11
3907,11
5048,11
675,11
1950,11
3609,11
5869,11
6019,11
6523,11
9951,11
383,11
2241,11
2336,11
2468,11
7393,11
61,11
461,11
5404,11
993,11
4717,11
6532,11
8137,11
10758,11
1696,11
1858,11
2401,11
3839,11
8556,11
202,11
3420,11
3298,11
4285,11
10909,11
324,11
5067,11
7515,11
8566,11
9114,11
11296,11
2244,11
2269,11
5741,11
11767,11
2720,11
1865,11
2271,11
6707,11
3065,11
8194,11
4184,11
4274,11
6874,11
1377,11
1539,11
3934,11
5575,11
7605,11
9466,11
1643,11
2174,11
2561,11
4650,11
4897,11
6089,11
9524,11
229,11
960,11
4444,11
5503,11
5923,11
6369,11
7872,11
8202,11
5319,11
10837,11
1779,11
2993,11
4646,11
5556,11
6003,11
930,11
3443,11
4054,11
6567,11
6848,11
719,11
2440,11
2959,11
3465,11
4731,11
5418,11
1076,11
2665,11
4682,11
5596,11
7713,11
10757,11
877,11
1432,11
624,11
1365,11
1662,11
4109,11
1531,11
1849,11
2214,11
10541,11
627,11
2097,11
3662,11
4058,11
7799,11
439,11
1229,11
8383,11
794,11
994,11
2119,11
3090,11
5451,11
5788,11
11089,11
4253,11
7836,11
8398,11
9057,11
11548,11
11676,11
448,11
8252,11
1020,11
2258,11
5035,11
6418,11
7350,11
9828,11
1607,11
1746,11
4260,11
4497,11
6064,11
12299,11
239,11
1356,11
3361,11
5058,11
3193,11
2498,11
4687,11
7656,11
1007,11
3597,11
4761,11
9386,11
3855,11
4932,11
3998,11
4814,11
8180,11
8960,11
293,11
2290,11
4969,11
793,11
10067,11
759,11
3463,11
4670,11
10858,11
1325,11
2719,11
5410,11
249,11
2992,11
5138,11
7626,11
7706,11
3317,11
3760,11
5101,11
6769,11
889,11
3492,11
6807,11
816,11
3851,11
5613,11
5850,11
6858,11
2689,11
4278,11
6159,11
3693,11
7511,11
10938,11
2529,11
1666,11
4255,11
2207,11
3106,11
477,11
1423,11
4063,11
11137,11
2541,11
4563,11
528,11
4945,11
5757,11
9063,11
3064,11
1465,11
1911,11
2868,11
3303,11
3385,11
3477,11
5390,11
8268,11
256,11
2573,11
4791,11
2472,11
3077,11
4072,11
622,11
3553,11
469,11
1282,11
2088,11
3311,11
3896,11
6783,11
3396,11
3493,11
6585,11
724,11
4170,11
5464,11
6903,11
8541,11
953,11
4675,11
1511,11
3957,11
4551,11
574,11
1281,11
2816,11
3230,11
3432,11
3977,11
9956,11
7185,11
7403,11
9000,11
11896,11
913,11
726,11
4316,11
6733,11
6881,11
10357,11
3380,11
3642,11
5955,11
8729,11
3238,11
3873,11
6580,11
147,11
6310,11
1430,11
3442,11
4609,11
1693,11
1728,11
10548,11
1753,11
1992,11
5944,11
9661,11
7582,11
8403,11
119,11
3286,11
778,11
2974,11
3968,11
6516,11
6208,11
529,11
2276,11
3483,11
4556,11
6652,11
9017,11
3299,11
4988,11
5584,11
6111,11
9400,11
313,11
652,11
901,11
1202,11
2696,11
682,11
915,11
1012,11
2465,11
3312,11
9924,11
10179,11
873,11
4904,11
7834,11
681,11
2423,11
996,11
3524,11
5721,11
7246,11
7679,11
9704,11
7507,11
947,11
3874,11
4330,11
6352,11
9381,11
1097,11
4121,11
3368,11
5435,11
5477,11
2182,11
7770,11
7043,11
13637,11
1009,11
2746,11
4484,11
1476,11
2457,11
3910,11
5911,11
6047,11
