Passenger ID,Longest Run
9441,18
721,18
1677,18
288,18
8961,17
2857,17
8411,17
2939,17
157,17
1651,17
2185,17
2867,17
2437,17
6084,17
5668,17
3608,17
4632,17
2068,17
8353,17
2378,17
798,17
2441,17
3367,17
7643,17
392,16
950,16
211,16
772,16
3173,16
1266,16
6294,16
1074,16
3309,16
5096,16
92,16
7327,16
381,16
739,16
437,16
3117,16
2262,16
2516,16
2251,16
2544,16
1337,16
5416,16
3802,16
8149,16
4827,16
8988,16
888,16
525,16
6036,16
3078,16
7162,16
942,16
628,16
917,16
1265,15
362,15
4774,15
7662,15
4200,15
1769,15
4641,15
5303,15
2155,15
10461,15
839,15
1818,15
6027,15
8363,15
1464,15
3119,15
4249,15
4816,15
1240,15
8590,15
2734,15
4772,15
1158,15
6447,15
7645,15
7433,15
3545,15
4552,15
10795,15
2717,15
3024,15
2277,15
3405,15
1598,15
3867,15
264,15
459,15
7837,15
5769,15
3600,15
5731,15
9252,15
364,15
167,15
3486,15
9410,15
763,15
2254,15
2123,15
4502,15
10329,15
2747,15
3041,15
2518,15
4611,15
1482,15
5332,15
3409,15
3924,15
2065,15
773,15
3880,15
5643,15
6777,15
281,15
4335,15
3021,15
2969,15
3837,15
8358,15
878,15
407,15
2713,15
517,15
